system_time,time,pos,curr
1751364382.0963748,3818.0,0.0,0.29
1751364382.0963748,3828.0,0.0,0.29
1751364382.112052,3838.0,0.0,0.29
1751364382.1295595,3849.0,0.0,0.39
1751364382.1345782,3859.0,0.0,0.39
1751364382.1503713,3869.0,0.0,0.39
1751364382.1624384,3879.0,0.0,0.39
1751364382.171331,3890.0,0.0,0.39
1751364382.182841,3900.0,0.0,0.39
1751364382.1899638,3910.0,0.0,0.29
1751364382.2030358,3920.0,0.0,0.29
1751364382.2110655,3931.0,0.0,0.29
1751364382.2149363,3941.0,0.0,0.29
1751364382.229809,3951.0,0.0,0.29
1751364382.229809,3961.0,0.0,0.29
1751364382.24784,3972.0,0.0,0.29
1751364382.261447,3982.0,0.0,0.29
1751364382.2722714,3991.0,0.0,0.29
1751364382.2773514,4001.0,0.0,0.29
1751364382.2934773,4012.0,0.0,0.29
1751364382.3057258,4022.0,0.0,0.29
1751364382.3107045,4032.0,0.0,0.29
1751364382.3220432,4042.0,0.0,0.29
1751364382.3342679,4052.0,0.0,0.29
1751364382.3439474,4063.0,0.0,0.29
1751364382.3551848,4073.0,0.0,0.29
1751364382.3672519,4083.0,0.0,0.29
1751364382.372429,4093.0,0.0,0.29
1751364382.3875034,4104.0,0.0,0.29
1751364382.3884366,4114.0,0.0,0.29
1751364382.407695,4124.0,0.0,0.29
1751364382.4159844,4134.0,0.0,0.29
1751364382.4171808,4145.0,0.0,0.29
1751364382.4368412,4155.0,0.0,0.29
1751364382.4481392,4165.0,0.0,0.29
1751364382.4491878,4175.0,0.0,0.29
1751364382.4696767,4186.0,0.0,0.29
1751364382.4735487,4196.0,0.0,0.29
1751364382.4839659,4206.0,0.0,0.29
1751364382.4839659,4215.0,0.0,0.29
1751364382.508484,4226.0,0.0,0.39
1751364382.51689,4236.0,0.0,0.39
1751364382.51689,4246.0,0.0,0.39
1751364382.5389605,4256.0,0.0,0.39
1751364382.546287,4267.0,0.0,0.39
1751364382.5505948,4277.0,0.0,0.39
1751364382.5676358,4287.0,0.0,0.39
1751364382.5804455,4297.0,0.0,0.29
1751364382.588218,4307.0,0.0,0.29
1751364382.5998104,4318.0,0.0,0.29
1751364382.6089184,4328.0,0.0,0.29
1751364382.6211393,4338.0,0.0,0.29
1751364382.622235,4348.0,0.0,0.29
1751364382.6416795,4359.0,0.0,0.29
1751364382.6494164,4369.0,0.0,0.29
1751364382.655922,4379.0,0.0,0.29
1751364382.668384,4389.0,0.0,0.29
1751364382.681843,4400.0,0.0,0.29
1751364382.6901083,4410.0,0.0,0.29
1751364382.7027378,4420.0,0.0,0.29
1751364382.709051,4430.0,0.0,0.29
1751364382.718293,4440.0,0.0,0.29
1751364382.7315762,4450.0,0.0,0.29
1751364382.7397351,4460.0,0.0,0.29
1751364382.752146,4470.0,0.0,0.29
1751364382.7613654,4481.0,0.0,0.29
1751364382.767212,4491.0,0.0,0.29
1751364382.7848299,4501.0,0.0,0.29
1751364382.7889447,4511.0,0.0,0.29
1751364382.8043387,4521.0,0.0,0.29
1751364382.8094757,4532.0,0.0,0.29
1751364382.8216095,4542.0,0.0,0.29
1751364382.8348668,4552.0,0.0,0.29
1751364382.8348668,4562.0,0.0,0.29
1751364382.8547149,4573.0,0.0,0.29
1751364382.866476,4583.0,0.0,0.29
1751364382.874304,4593.0,0.0,0.29
1751364382.8868206,4603.0,0.0,0.29
1751364382.892853,4614.0,0.0,0.29
1751364382.9046302,4624.0,0.0,0.29
1751364382.9166775,4634.0,0.0,0.29
1751364382.9166775,4644.0,0.0,0.29
1751364382.9368963,4655.0,0.0,0.29
1751364382.9483836,4665.0,0.0,0.29
1751364382.9499145,4674.0,0.0,0.39
1751364382.9693727,4684.0,0.0,0.39
1751364382.9777205,4695.0,0.0,0.39
1751364382.983776,4705.0,0.0,0.39
1751364382.9983482,4715.0,0.0,0.39
1751364383.009022,4725.0,0.0,0.39
1751364383.0188925,4736.0,0.0,0.39
1751364383.021907,4746.0,0.0,0.29
1751364383.0397594,4756.0,0.0,0.29
1751364383.0433674,4766.0,0.0,0.29
1751364383.0557868,4776.0,0.0,0.29
1751364383.0683126,4787.0,0.0,0.29
1751364383.074725,4797.0,0.0,0.29
1751364383.0875123,4807.0,0.0,0.29
1751364383.0999634,4817.0,0.0,0.29
1751364383.1056406,4828.0,0.0,0.29
1751364383.1209428,4838.0,0.0,0.29
1751364383.1223342,4848.0,0.0,0.29
1751364383.136996,4858.0,0.0,0.29
1751364383.1495035,4869.0,0.0,28.13
1751364383.154704,4879.0,-1.0,28.13
1751364383.1694913,4889.0,-5.0,28.13
1751364383.1818864,4899.0,-14.0,28.13
1751364383.1892555,4910.0,-28.0,28.13
1751364383.2021503,4920.0,-45.0,28.13
1751364383.2112377,4930.0,-69.0,28.13
1751364383.222084,4940.0,-95.0,893.75
1751364383.2339618,4951.0,-127.0,893.75
1751364383.2339618,4961.0,-163.0,893.75
1751364383.2536588,4971.0,-203.0,893.75
1751364383.2624135,4982.0,-247.0,893.75
1751364383.275011,4993.0,-294.0,893.75
1751364383.2835019,5003.0,-344.0,904.59
1751364383.2835019,5013.0,-398.0,904.59
1751364383.3052428,5023.0,-454.0,904.59
1751364383.316825,5035.0,-513.0,904.59
1751364383.316825,5045.0,-574.0,904.59
1751364383.3387752,5055.0,-637.0,904.59
1751364383.3503842,5065.0,-703.0,787.99
1751364383.3503842,5075.0,-770.0,787.99
1751364383.370143,5087.0,-839.0,787.99
1751364383.3799615,5097.0,-909.0,787.99
1751364383.389845,5107.0,-981.0,787.99
1751364383.3996043,5117.0,-1054.0,787.99
1751364383.412815,5129.0,-1129.0,701.46
1751364383.4199028,5139.0,-1204.0,701.46
1751364383.4318419,5149.0,-1280.0,701.46
1751364383.4399939,5159.0,-1357.0,701.46
1751364383.452688,5171.0,-1434.0,701.46
1751364383.4552803,5181.0,-1512.0,701.46
1751364383.4730124,5191.0,-1590.0,657.23
1751364383.4854035,5202.0,-1668.0,657.23
1751364383.4889948,5213.0,-1747.0,657.23
1751364383.5060816,5223.0,-1825.0,657.23
