system_time,frame_number,velocity_x,velocity_y,absolute_velocity
1751365571.1255734,59,8.37068,1.4961792,8.50334281263891
1751365571.155596,60,8.92532,-1.2886268,9.017865145624432
1751365571.1926782,61,8.697919,-1.4667636,8.82072508584408
1751365571.2103117,62,8.171841,0.42599726,8.182936466742852
1751365571.245687,63,8.310364,-1.5943395,8.461918514226324
1751365571.2767463,64,8.03247,-0.99355674,8.09368401577833
1751365571.3101907,65,8.065257,-0.5743155,8.085679438061941
1751365571.3595166,66,7.409588,-1.328329,7.527712169078217
1751365571.3970282,67,8.070141,-0.94540894,8.12532911367696
1751365571.429369,68,8.677558,-0.16297992,8.67908844481436
1751365571.4532819,69,8.430009,-0.434371,8.441192045234562
1751365571.479448,70,8.876993,-0.8922225,8.921718936764433
1751365571.5322855,71,8.300199,-1.043304,8.365511401334611
1751365571.5439699,72,8.714435,-0.88143057,8.758897453842783
1751365571.5797138,73,8.495168,0.30182254,8.500527758202354
1751365571.6134193,74,8.283537,-1.0762463,8.35316010941228
1751365571.6454175,75,8.155224,-1.1143458,8.231004984459627
1751365571.693186,76,8.198688,-0.23124948,8.201947925222788
1751365571.7082894,77,8.485823,-0.98800623,8.543146020823094
1751365571.7461538,78,8.236581,-0.91597027,8.287355871083633
1751365571.7995362,79,8.082338,-0.75699633,8.117711480772066
1751365571.8294346,80,8.097165,-1.1564819,8.179335388941155
1751365571.8654459,81,7.845492,-0.07225239,7.845824434663977
1751365571.882566,82,8.17794,-0.24522218,8.181616146791384
1751365571.9259708,83,8.147906,-1.1076372,8.222848312780675
1751365571.9475808,84,8.551068,-0.89836955,8.598129654589357
1751365571.9828181,85,8.576471,-0.16956912,8.57814767970021
1751365572.0260715,86,9.148121,-0.9925328,9.201806380359299
1751365572.044307,87,8.881413,-0.31546962,8.887014074763192
1751365572.0768445,88,8.420317,-1.5099403,8.554627746652047
1751365572.1105385,89,8.390733,-0.98733187,8.44862231699203
1751365572.1484652,90,8.247716,-0.66841316,8.274756538059604
1751365572.1814506,91,7.500438,-1.1523083,7.588437832183259
1751365572.2263186,92,7.627328,-1.5309694,7.77946016493199
1751365572.2479608,93,7.755601,-0.8251826,7.799376428571745
1751365572.2924368,94,7.570135,0.6381841,7.596987940561902
1751365572.318467,95,7.9457116,-0.62171793,7.969997891721363
1751365572.3481052,96,8.453888,-0.8183755,8.493406992562443
1751365572.3810687,97,8.196516,-0.20484638,8.199075451344251
1751365572.412997,98,8.5701885,-0.4162995,8.580293086099063
1751365572.4461427,99,8.640021,-0.44877946,8.651668727195737
1751365572.4710057,100,8.17235,-0.8422998,8.215641957030094
1751365572.5169547,101,8.212164,0.052134503,8.21232928558773
1751365572.53649,102,7.9615088,-0.62401706,7.985926169497685
1751365572.5816395,103,7.9981513,-0.7431148,8.03259883493311
1751365572.631338,104,7.791542,-0.27267218,7.7963115970195975
1751365572.6609514,105,8.126189,-0.5586345,8.145368193657909
1751365572.6969476,106,8.00089,-0.37211725,8.00953868590055
1751365572.7144656,107,8.200584,-0.6105249,8.22327974180096
1751365572.7594562,108,8.065438,-0.352553,8.073139592856188
1751365572.7800364,109,8.438931,-0.4106403,8.448916249497069
1751365572.8130906,110,7.745256,-0.5437855,7.764321906749543
1751365572.8520894,111,7.869419,-0.8192938,7.911952920956842
1751365572.8775883,112,7.823173,-0.3902409,7.832900123250667
1751365572.9097764,113,7.408736,-0.35511073,7.4172418207044215
1751365572.9436994,114,7.8349023,-0.648805,7.861719953356263
1751365572.971593,115,8.1622095,-0.3936645,8.171697144186671
1751365573.0304792,116,8.038301,-0.6289184,8.062867148859409
1751365573.050698,117,8.539888,-0.44266617,8.55135360621552
1751365573.0916624,118,8.555375,0.24079305,8.558763120186288
1751365573.1149468,119,8.281474,-0.5232917,8.29799079935332
1751365573.1458015,120,8.323829,-0.662515,8.350152805780432
1751365573.1925445,121,8.008312,-0.6047317,8.031112254108141
1751365573.2091608,122,7.5115156,-0.5892924,7.5345958068212235
1751365573.2425249,123,7.6022143,-0.57427394,7.623874018345753
1751365573.2785647,124,7.7686815,-0.3183787,7.775202718465444
1751365573.3103926,125,7.4892883,-0.952409,7.549604029092768
1751365573.3437765,126,7.6859746,-0.08464161,7.686440743762554
1751365573.3762136,127,7.7964706,-0.5141952,7.813408394454074
1751365573.4260397,128,7.930256,-0.563482,7.950249712399099
1751365573.4584708,129,7.8334494,-0.052379355,7.8336245164793
1751365573.4845226,130,8.256776,-0.5749092,8.276766733073424
1751365573.5315142,131,8.349061,-0.33061263,8.355604344534413
1751365573.5533302,132,7.459842,-0.46135274,7.474094665205487
1751365573.5797737,133,8.261277,-0.7951439,8.299455316894532
1751365573.6112807,134,7.989195,-0.127756,7.9902164717319595
1751365573.646531,135,7.790369,-0.8497648,7.836577643188055
1751365573.6926868,136,7.9072995,-0.43011823,7.91898908848811
1751365573.7101326,137,7.9741,-0.7733286,8.011511150406392
1751365573.7436666,138,7.7904468,-0.8222165,7.833715578316773
1751365573.781476,139,8.25245,-0.56552696,8.271804662851457
1751365573.8105524,140,8.322567,-0.57851803,8.342649923091452
1751365573.859423,141,8.255114,-0.8506741,8.298828354833487
1751365573.8840156,142,8.47832,-0.55935943,8.496751950079034
1751365573.9251487,143,8.2905445,-0.6362416,8.314922237984579
1751365573.9468443,144,7.785955,-0.48097846,7.800796898457014
1751365573.9799802,145,7.5086823,-0.4880957,7.524529842250865
1751365574.029101,146,7.620855,-0.8981216,7.673594233598364
1751365574.0424376,147,7.6435905,-0.952878,7.702756304167781
1751365574.0758188,148,7.843756,0.23889251,7.847393025777758
1751365574.110034,149,8.152525,-0.5539283,8.171321813703427
1751365574.1489003,150,8.376857,-0.56431335,8.39584307673972
1751365574.1838627,151,8.547647,-0.52107704,8.56351570732087
1751365574.2014194,152,8.411539,-0.20520085,8.414041644878983
1751365574.2597282,153,8.259808,-1.0942171,8.331970357694745
1751365574.2939322,154,7.530258,-0.5528522,7.550525359007907
1751365574.316229,155,7.1315923,-0.27291787,7.136812557111319
1751365574.3637412,156,7.3754272,-1.199651,7.472355056332015
1751365574.3791165,157,7.150292,-0.5540174,7.1717228759056955
1751365574.4128828,158,7.081459,-0.61508757,7.108121723753559
1751365574.4453163,159,7.4995394,-0.5796309,7.5219055707664495
1751365574.4709911,160,7.68093,-0.392091,7.690931345245216
1751365574.527245,161,7.2963705,-0.45158145,7.310331626289475
1751365574.5416734,162,8.180764,-0.59546626,8.202407427692389
1751365574.5787444,163,7.8990088,-0.6962282,7.929632658369472
1751365574.6132426,164,7.7177486,-0.81234294,7.760383049467525
1751365574.6628475,165,7.3831897,0.029876424,7.383250131705157
1751365574.6979856,166,7.1824446,-1.0544096,7.259427485315269
1751365574.7127955,167,7.35886,-0.6234722,7.385224318768211
1751365574.7467704,168,7.059743,-0.43986148,7.073432495304171
1751365574.780826,169,7.8243165,-1.2598152,7.925090791681599
1751365574.8091023,170,7.7285724,-0.022948757,7.728606444532086
1751365574.8635259,171,8.044759,-1.0412514,8.111864946192918
1751365574.8764648,172,8.1649275,0.036367316,8.165008168914316
1751365574.9100778,173,8.3683405,-1.1452601,8.44634500944371
1751365574.9405935,174,8.36245,-0.3374031,8.3692534360104
1751365574.9701178,175,8.013916,-0.8534409,8.059231354290102
1751365575.0175648,176,7.6487694,-0.751328,7.685581867375867
1751365575.059475,177,7.39798,-0.61902475,7.423833263448629
1751365575.0916855,178,6.5521135,-0.5067046,6.571677049239558
1751365575.1251366,179,6.98875,-1.0874509,7.072847601020105
1751365575.1531649,180,6.429746,0.09898881,6.4305082703461505
1751365575.1926472,181,6.566943,-0.68336815,6.602403792547359
1751365575.2090802,182,6.923803,-0.21219802,6.927053748810963
1751365575.2465377,183,6.6322536,-0.060707625,6.632531545415199
1751365575.276802,184,7.109477,0.04223653,7.109602503228029
1751365575.3103662,185,5.9697967,-0.37218034,5.981387196784
1751365575.3506737,186,6.1272354,-0.7425002,6.172059802415223
1751365575.3712971,187,6.014217,-0.37905118,6.026149985071574
1751365575.411832,188,5.558025,-0.4336262,5.574914515913335
1751365575.4454935,189,6.012979,2.0381882,6.349025693624242
1751365575.4955277,190,4.3916926,-1.8181746,4.753180392793392
1751365575.5302677,191,5.25202,0.060082775,5.252363671953424
1751365575.5468712,192,5.115839,-0.7867272,5.175978032815769
1751365575.583149,193,5.1987906,0.07322917,5.199306427111028
1751365575.6113305,194,4.8771243,-0.24138719,4.883094132502952
1751365575.6425695,195,5.219134,-0.33345318,5.229775300897351
1751365575.6944518,196,4.7635217,0.0635355,4.763945336682448
1751365575.7107115,197,3.4476109,0.045599077,3.4479123640849916
1751365575.7440386,198,2.141179,0.033896893,2.1414473687294606
1751365575.7763903,199,1.029608,-0.16308962,1.042444676090756
1751365575.8143585,200,-0.02909444,-0.065469734,0.0716433702034423
1751365575.8505187,201,-0.24735408,0.10813413,0.26995745423004003
1751365575.8941197,202,0.11399769,0.044336185,0.12231586173763577
1751365575.9158063,203,0.03279885,-0.07854729,0.08512015879356832
1751365575.9498177,204,-0.106054135,-0.0063777524,0.106245728715425
1751365575.9811964,205,0.101621315,0.07092587,0.12392485447650543
1751365576.0259652,206,-0.030133948,-0.028123949,0.041219064851227886
1751365576.043009,207,-0.011261203,-0.03739836,0.03905703685227775
1751365576.0770864,208,0.047148373,0.0054457495,0.047461827489569446
1751365576.110192,209,-0.072094716,0.069719605,0.10029193353908
1751365576.1484902,210,0.060084753,-0.069155715,0.09161162453312627
1751365576.1844795,211,0.005265884,0.016335545,0.017163320522143175
1751365576.2003577,212,-0.045782205,0.041606385,0.06186357208403265
1751365576.245667,213,0.036118366,-0.027417045,0.045345681061299596
1751365576.2941182,214,0.0051537775,-0.050450455,0.05071301414890477
1751365576.3254175,215,-0.005092742,0.047619227,0.047890778451085636
1751365576.364528,216,-0.012759847,0.03746412,0.03957744276665054
1751365576.37659,217,-0.0041241865,-0.069969684,0.07009112091401803
1751365576.4151695,218,0.023455547,0.0064492496,0.02432602506384237
1751365576.4451828,219,-0.0025507929,0.043590076,0.04366464660181842
1751365576.4789371,220,-0.0044525466,-0.01629013,0.016887673842654098
1751365576.5092552,221,0.0150749665,-0.049201235,0.05145887877769493
1751365576.5504615,222,-0.020894594,0.043622207,0.04836818076432294
1751365576.5817778,223,0.004261468,0.024876839,0.025239199481290813
1751365576.6117094,224,0.0013392961,-0.061437994,0.0614525901743033
1751365576.6456058,225,0.012619895,0.0020167832,0.012780030069295243
1751365576.6826344,226,-0.009325514,0.048494175,0.0493826916406049
1751365576.7226446,227,-0.003955419,-0.033720274,0.033951467443295635
1751365576.748449,228,0.020270297,-0.029400852,0.03571127332415976
1751365576.781195,229,-0.016975017,0.05950959,0.06188329780695572
1751365576.813203,230,0.005510646,-0.003036856,0.0062920355512051905
1751365576.862105,231,0.016168937,-0.05262645,0.055054315703257015
1751365576.8788352,232,-0.013710755,0.01734832,0.022112191394929613
1751365576.9100745,233,-0.00017758881,0.03279607,0.03279655131388842
1751365576.943349,234,-0.0013001151,-0.019924821,0.019967193195975574
1751365576.9760866,235,0.016271582,-0.039583605,0.042797501916757345
1751365577.0141604,236,-0.004906515,0.0445052,0.04477484628893529
1751365577.0446892,237,-0.010497518,0.014567197,0.01795553163057172
1751365577.076251,238,-0.013120191,-0.042477902,0.044457976494683304
