system_time,frame_number
1750424062.680877,1
1750424062.8836079,2
1750424062.897341,3
1750424062.928173,4
1750424062.978809,5
1750424063.0170848,6
1750424063.0475361,7
1750424063.08214,8
1750424063.1115258,9
1750424063.1450346,10
1750424063.1773937,11
1750424063.2040334,12
1750424063.24056,13
1750424063.2674906,14
1750424063.2972653,15
1750424063.3350902,16
1750424063.368437,17
1750424063.409694,18
1750424063.449783,19
1750424063.4779286,20
1750424063.5095572,21
1750424063.5348403,22
1750424063.574831,23
1750424063.602746,24
1750424063.635321,25
1750424063.6725345,26
1750424063.7020946,27
1750424063.7289124,28
1750424063.7668874,29
1750424063.8167052,30
1750424063.8472068,31
1750424063.87655,32
1750424063.9116735,33
1750424063.9386077,34
1750424063.9684906,35
1750424064.0041373,36
1750424064.0415156,37
1750424064.0715415,38
1750424064.0991683,39
1750424064.136996,40
1750424064.1696115,41
1750424064.217423,42
1750424064.2500532,43
1750424064.279158,44
1750424064.3080156,45
1750424064.3377283,46
1750424064.3766723,47
1750424064.4065619,48
1750424064.4391978,49
1750424064.4663088,50
1750424064.4987154,51
1750424064.5355024,52
1750424064.5587947,53
1750424064.5991192,54
1750424064.6435175,55
1750424064.6807823,56
1750424064.7046244,57
1750424064.7337015,58
1750424064.769126,59
1750424064.8028708,60
1750424064.8350444,61
1750424064.8711748,62
1750424064.9033375,63
1750424064.9354908,64
1750424064.9684377,65
1750424064.9920874,66
1750424065.0403075,67
1750424065.0779443,68
1750424065.111713,69
1750424065.1380477,70
1750424065.1707067,71
1750424065.20182,72
1750424065.2344272,73
1750424065.2689471,74
1750424065.3052971,75
1750424065.3282392,76
1750424065.3601024,77
1750424065.396389,78
1750424065.4496865,79
1750424065.479049,80
1750424065.514192,81
1750424065.538055,82
1750424065.5692868,83
1750424065.6005204,84
1750424065.6385682,85
1750424065.6669078,86
1750424065.7045557,87
1750424065.7348819,88
1750424065.7693095,89
1750424065.7997484,90
1750424065.8474958,91
1750424065.8790863,92
1750424065.9084866,93
1750424065.944782,94
1750424065.9776976,95
1750424066.0090637,96
1750424066.0346363,97
1750424066.0662386,98
1750424066.0992012,99
1750424066.1378496,100
1750424066.1662562,101
1750424066.2006776,102
1750424066.2329583,103
1750424066.2743528,104
1750424066.3114378,105
1750424066.3422647,106
1750424066.369497,107
1750424066.4022987,108
1750424066.4351034,109
1750424066.469889,110
1750424066.5011873,111
1750424066.5331466,112
1750424066.5684476,113
1750424066.6026304,114
1750424066.6319466,115
1750424066.6820364,116
1750424066.7116857,117
1750424066.744328,118
1750424066.7763846,119
1750424066.8008926,120
1750424066.8372033,121
1750424066.8721204,122
1750424066.898632,123
1750424066.9319715,124
1750424066.9650798,125
1750424066.999654,126
1750424067.0317228,127
1750424067.080991,128
1750424067.107165,129
1750424067.1435845,130
1750424067.1731653,131
1750424067.2081554,132
1750424067.233495,133
1750424067.272266,134
1750424067.3018608,135
1750424067.3320255,136
1750424067.3615904,137
1750424067.3916516,138
1750424067.4300814,139
1750424067.4779236,140
1750424067.5037987,141
1750424067.5352952,142
1750424067.5669563,143
1750424067.601307,144
1750424067.639598,145
1750424067.665665,146
1750424067.702829,147
1750424067.7337856,148
1750424067.7677727,149
1750424067.7991998,150
1750424067.82892,151
1750424067.8625047,152
1750424067.9133294,153
1750424067.9458814,154
1750424067.9694493,155
1750424068.0016215,156
1750424068.0389645,157
1750424068.0671043,158
1750424068.099382,159
1750424068.1369555,160
1750424068.161603,161
1750424068.2011938,162
1750424068.233018,163
1750424068.263952,164
1750424068.3125656,165
1750424068.345205,166
1750424068.3700454,167
1750424068.400427,168
1750424068.435178,169
1750424068.4729488,170
1750424068.5015545,171
1750424068.534622,172
1750424068.5678568,173
1750424068.6016595,174
1750424068.6296299,175
1750424068.6576252,176
1750424068.7063847,177
1750424068.7378833,178
1750424068.774384,179
1750424068.8089616,180
1750424068.8353658,181
1750424068.8666036,182
1750424068.9043882,183
1750424068.934099,184
1750424068.9672985,185
1750424068.9987187,186
1750424069.03338,187
1750424069.0663602,188
1750424069.089953,189
1750424069.146032,190
1750424069.1688483,191
1750424069.2017915,192
1750424069.2347512,193
1750424069.2732866,194
1750424069.3033829,195
1750424069.3359656,196
1750424069.3673687,197
1750424069.3951962,198
1750424069.4239044,199
1750424069.455811,200
1750424069.4888566,201
1750424069.5391662,202
1750424069.5702467,203
1750424069.599341,204
1750424069.637803,205
1750424069.6663694,206
1750424069.6987834,207
1750424069.7371948,208
1750424069.7617605,209
1750424069.7918756,210
1750424069.8261821,211
1750424069.8621476,212
1750424069.8902104,213
1750424069.9403658,214
1750424069.9763095,215
1750424070.002094,216
1750424070.0423565,217
1750424070.0726504,218
1750424070.0995533,219
1750424070.1335192,220
1750424070.1572506,221
1750424070.1904855,222
1750424070.224549,223
1750424070.2548735,224
1750424070.2864022,225
1750424070.334993,226
1750424070.3661149,227
1750424070.408634,228
1750424070.4338422,229
1750424070.4700935,230
1750424070.5054505,231
1750424070.5306857,232
1750424070.5576422,233
1750424070.5910666,234
1750424070.6228497,235
1750424070.6652637,236
1750424070.692181,237
1750424070.727311,238
