system_time,time,pos,curr
1751547075.1485612,8243.0,0.0,0.39
1751547075.1662269,8253.0,0.0,0.39
1751547075.1748617,8263.0,0.0,0.39
1751547075.1793685,8273.0,0.0,0.39
1751547075.1939077,8283.0,0.0,0.39
1751547075.2065263,8293.0,0.0,0.39
1751547075.2065263,8303.0,0.0,0.39
1751547075.2253022,8313.0,0.0,0.29
1751547075.2360635,8324.0,0.0,0.29
1751547075.2486627,8334.0,0.0,0.29
1751547075.25673,8344.0,0.0,0.29
1751547075.2634254,8354.0,0.0,0.29
1751547075.275789,8365.0,0.0,0.29
1751547075.2897847,8375.0,0.0,0.29
1751547075.2951248,8385.0,0.0,0.29
1751547075.3069623,8395.0,0.0,0.29
1751547075.3069623,8406.0,0.0,0.29
1751547075.3245993,8416.0,0.0,0.29
1751547075.3385828,8426.0,0.0,0.29
1751547075.3485332,8436.0,0.0,0.29
1751547075.3578017,8446.0,0.0,0.29
1751547075.3578017,8457.0,0.0,0.29
1751547075.3791108,8467.0,0.0,0.29
1751547075.3897803,8477.0,0.0,0.29
1751547075.3897803,8487.0,0.0,0.29
1751547075.4064064,8498.0,0.0,0.29
1751547075.4186196,8507.0,0.0,0.39
1751547075.4230049,8517.0,0.0,0.39
1751547075.440491,8527.0,0.0,0.39
1751547075.4488955,8538.0,0.0,0.39
1751547075.4609532,8548.0,0.0,0.39
1751547075.473342,8558.0,0.0,0.39
1751547075.4753544,8568.0,0.0,0.39
1751547075.491072,8579.0,0.0,0.39
1751547075.491711,8589.0,0.0,0.39
1751547075.5104105,8599.0,0.0,0.39
1751547075.5227168,8609.0,0.0,0.39
1751547075.5264032,8620.0,0.0,0.39
1751547075.5438757,8630.0,0.0,0.29
1751547075.5511224,8640.0,0.0,0.29
1751547075.5596206,8650.0,0.0,0.29
1751547075.572232,8660.0,0.0,0.29
1751547075.5853477,8671.0,0.0,0.29
1751547075.5922794,8681.0,0.0,0.29
1751547075.6057186,8691.0,0.0,0.29
1751547075.6081786,8701.0,0.0,0.29
1751547075.6261451,8712.0,0.0,0.29
1751547075.6340144,8722.0,0.0,0.29
1751547075.6428406,8731.0,0.0,0.29
1751547075.6554341,8741.0,0.0,0.29
1751547075.6674347,8752.0,0.0,0.29
1751547075.6732595,8762.0,0.0,0.29
1751547075.6808872,8772.0,0.0,0.29
1751547075.691915,8782.0,0.0,0.29
1751547075.707897,8793.0,0.0,0.29
1751547075.7089245,8803.0,0.0,0.29
1751547075.725425,8813.0,0.0,0.29
1751547075.735186,8823.0,0.0,0.39
1751547075.749132,8834.0,0.0,0.39
1751547075.7571273,8844.0,0.0,0.39
1751547075.7665179,8854.0,0.0,0.39
1751547075.7759135,8864.0,0.0,0.39
1751547075.7886121,8875.0,0.0,0.39
1751547075.7907052,8885.0,0.0,0.39
1751547075.8071616,8895.0,0.0,0.39
1751547075.8172586,8905.0,0.0,0.39
1751547075.829034,8915.0,0.0,0.39
1751547075.8389783,8926.0,-2.0,0.39
1751547075.8495314,8936.0,-7.0,0.39
1751547075.858784,8946.0,-15.0,0.39
1751547075.8667204,8956.0,-26.0,430.08
1751547075.8806365,8967.0,-41.0,430.08
1751547075.8922522,8977.0,-59.0,430.08
1751547075.8969715,8987.0,-80.0,430.08
1751547075.9128919,8997.0,-105.0,430.08
1751547075.9165905,9008.0,-132.0,430.08
1751547075.9296932,9018.0,-161.0,695.7
1751547075.9407902,9028.0,-194.0,695.7
1751547075.953031,9039.0,-229.0,695.7
1751547075.9610605,9050.0,-267.0,695.7
1751547075.9734573,9060.0,-306.0,695.7
1751547075.980969,9070.0,-348.0,695.7
1751547075.992174,9080.0,-392.0,638.96
1751547076.006875,9092.0,-439.0,638.96
1751547076.0088055,9102.0,-487.0,638.96
1751547076.0267649,9112.0,-537.0,638.96
1751547076.0339186,9122.0,-589.0,638.96
1751547076.043265,9133.0,-643.0,638.96
1751547076.055619,9144.0,-698.0,582.71
1751547076.068344,9154.0,-755.0,582.71
1751547076.0746841,9164.0,-814.0,582.71
1751547076.0886767,9175.0,-874.0,582.71
1751547076.0956213,9185.0,-935.0,582.71
1751547076.1073194,9196.0,-998.0,582.71
1751547076.1221287,9206.0,-1062.0,547.46
1751547076.1248693,9217.0,-1127.0,547.46
1751547076.1407144,9227.0,-1193.0,547.46
1751547076.1407144,9238.0,-1260.0,547.46
1751547076.1583116,9248.0,-1328.0,547.46
1751547076.1742945,9259.0,-1397.0,547.46
1751547076.1742945,9270.0,-1467.0,512.11
1751547076.1915221,9280.0,-1537.0,512.11
1751547076.2029784,9290.0,-1609.0,512.11
1751547076.2064836,9300.0,-1680.0,512.11
1751547076.2242484,9312.0,-1753.0,512.11
1751547076.230925,9322.0,-1826.0,512.11
1751547076.2487354,9332.0,-1899.0,512.11
1751547076.2565453,9344.0,-1972.0,488.77
1751547076.263628,9354.0,-2045.0,488.77
1751547076.276536,9364.0,-2120.0,488.77
1751547076.2897468,9374.0,-2194.0,488.77
1751547076.2966268,9385.0,-2268.0,488.77
1751547076.3083978,9396.0,-2342.0,488.77
1751547076.3220017,9406.0,-2416.0,476.17
1751547076.3239331,9417.0,-2491.0,476.17
1751547076.3413591,9427.0,-2564.0,476.17
1751547076.3497996,9438.0,-2639.0,476.17
1751547076.3627858,9448.0,-2712.0,476.17
1751547076.3707213,9459.0,-2785.0,476.17
1751547076.3839023,9469.0,-2858.0,481.54
1751547076.3950522,9480.0,-2931.0,481.54
1751547076.4027197,9491.0,-3003.0,481.54
1751547076.4063466,9501.0,-3074.0,481.54
1751547076.4244301,9511.0,-3145.0,481.54
1751547076.4304075,9522.0,-3217.0,481.54
1751547076.4433382,9533.0,-3287.0,490.53
1751547076.4568045,9543.0,-3357.0,490.53
1751547076.4697058,9553.0,-3427.0,490.53
1751547076.4772782,9565.0,-3496.0,490.53
1751547076.4909453,9575.0,-3566.0,490.53
1751547076.491716,9585.0,-3635.0,490.53
1751547076.5069187,9595.0,-3705.0,505.76
1751547076.5170615,9607.0,-3774.0,505.76
1751547076.5250392,9617.0,-3844.0,505.76
1751547076.5405638,9627.0,-3913.0,505.76
1751547076.5491652,9637.0,-3983.0,505.76
1751547076.563592,9649.0,-4053.0,505.76
1751547076.5721264,9659.0,-4123.0,499.9
1751547076.5844488,9669.0,-4193.0,499.9
1751547076.5926638,9680.0,-4264.0,499.9
1751547076.599001,9691.0,-4335.0,499.9
1751547076.6165793,9701.0,-4405.0,499.9
1751547076.6260676,9711.0,-4477.0,499.9
1751547076.632657,9722.0,-4548.0,499.61
1751547076.6461322,9733.0,-4620.0,499.61
1751547076.6577585,9743.0,-4692.0,499.61
1751547076.664793,9754.0,-4764.0,499.61
1751547076.6744213,9764.0,-4836.0,499.61
1751547076.6897967,9775.0,-4908.0,499.61
1751547076.6964674,9785.0,-4981.0,485.35
1751547076.708422,9796.0,-5053.0,485.35
1751547076.71939,9806.0,-5126.0,485.35
1751547076.7260737,9817.0,-5199.0,485.35
1751547076.739881,9828.0,-5272.0,485.35
1751547076.7509053,9838.0,-5345.0,485.35
1751547076.7639344,9848.0,-5417.0,494.92
1751547076.773054,9859.0,-5490.0,494.92
1751547076.7791345,9870.0,-5563.0,494.92
1751547076.7935941,9880.0,-5636.0,494.92
1751547076.8056426,9890.0,-5709.0,494.92
1751547076.814648,9902.0,-5783.0,494.92
1751547076.8264341,9912.0,-5855.0,494.92
1751547076.8379223,9922.0,-5929.0,483.3
1751547076.844714,9932.0,-6001.0,483.3
1751547076.8585644,9944.0,-6075.0,483.3
1751547076.8668182,9954.0,-6148.0,483.3
1751547076.8729784,9964.0,-6221.0,483.3
1751547076.8874855,9974.0,-6294.0,483.3
1751547076.8938978,9986.0,-6367.0,495.31
1751547076.9067028,9996.0,-6441.0,495.31
1751547076.9194083,10006.0,-6514.0,495.31
1751547076.924445,10017.0,-6588.0,495.31
1751547076.9402697,10028.0,-6661.0,495.31
1751547076.9532056,10038.0,-6735.0,495.31
1751547076.9612906,10049.0,-6809.0,481.35
1751547076.9733684,10059.0,-6883.0,481.35
1751547076.9862232,10070.0,-6956.0,481.35
1751547076.9935074,10081.0,-7030.0,481.35
1751547077.0054586,10091.0,-7104.0,481.35
1751547077.0070434,10101.0,-7178.0,481.35
1751547077.0248518,10113.0,-7252.0,492.19
1751547077.0389764,10123.0,-7326.0,492.19
1751547077.0420787,10133.0,-7400.0,492.19
1751547077.0585206,10144.0,-7474.0,492.19
1751547077.0678322,10155.0,-7548.0,492.19
1751547077.0807168,10165.0,-7622.0,492.19
1751547077.090563,10176.0,-7696.0,481.25
1751547077.0949206,10186.0,-7770.0,481.25
1751547077.1121256,10196.0,-7844.0,481.25
1751547077.120937,10208.0,-7918.0,481.25
1751547077.1273966,10218.0,-7992.0,481.25
1751547077.1399207,10228.0,-8066.0,481.25
1751547077.1486835,10240.0,-8139.0,487.99
1751547077.1607177,10250.0,-8213.0,487.99
1751547077.174411,10260.0,-8286.0,487.99
1751547077.1860895,10271.0,-8360.0,487.99
1751547077.1931067,10281.0,-8433.0,487.99
1751547077.2068176,10292.0,-8507.0,487.99
1751547077.217709,10303.0,-8580.0,484.08
1751547077.2243583,10313.0,-8653.0,484.08
1751547077.2388506,10323.0,-8727.0,484.08
1751547077.2482076,10335.0,-8801.0,484.08
1751547077.2597961,10345.0,-8874.0,484.08
1751547077.2661178,10355.0,-8947.0,484.08
1751547077.2750993,10366.0,-9020.0,487.21
1751547077.2930853,10377.0,-9093.0,487.21
1751547077.2984602,10387.0,-9167.0,487.21
1751547077.3088408,10398.0,-9239.0,487.21
1751547077.3231864,10408.0,-9312.0,487.21
1751547077.3310096,10419.0,-9385.0,487.21
1751547077.3405755,10430.0,-9457.0,488.28
1751547077.3530338,10440.0,-9529.0,488.28
1751547077.365957,10450.0,-9601.0,488.28
1751547077.3738651,10462.0,-9673.0,488.28
1751547077.387435,10472.0,-9745.0,488.28
1751547077.3945246,10482.0,-9816.0,488.28
1751547077.40749,10493.0,-9888.0,493.95
1751547077.4199493,10504.0,-9959.0,493.95
1751547077.4280598,10514.0,-10030.0,493.95
1751547077.4410045,10525.0,-10101.0,493.95
1751547077.448373,10535.0,-10172.0,493.95
1751547077.456702,10547.0,-10243.0,493.95
1751547077.4731474,10557.0,-10313.0,501.27
1751547077.4808536,10567.0,-10384.0,501.27
1751547077.4936512,10578.0,-10454.0,501.27
1751547077.4957423,10589.0,-10524.0,501.27
1751547077.515174,10600.0,-10594.0,501.27
1751547077.5264292,10610.0,-10664.0,501.27
1751547077.5297236,10620.0,-10733.0,507.23
1751547077.5465379,10632.0,-10803.0,507.23
1751547077.5555055,10642.0,-10871.0,507.23
1751547077.5625417,10653.0,-10940.0,507.23
1751547077.5797546,10663.0,-11009.0,507.23
1751547077.5867538,10674.0,-11077.0,507.23
1751547077.5924141,10685.0,-11145.0,520.02
1751547077.608452,10695.0,-11213.0,520.02
1751547077.6133046,10706.0,-11281.0,520.02
1751547077.6295516,10717.0,-11348.0,520.02
1751547077.6407814,10727.0,-11415.0,520.02
1751547077.6416397,10738.0,-11482.0,520.02
1751547077.6612895,10748.0,-11549.0,523.34
1751547077.6737661,10760.0,-11615.0,523.34
1751547077.6737661,10770.0,-11681.0,523.34
1751547077.6951385,10780.0,-11748.0,523.34
1751547077.7067142,10791.0,-11814.0,523.34
1751547077.7085323,10802.0,-11879.0,523.34
1751547077.725415,10813.0,-11945.0,532.32
1751547077.7385466,10823.0,-12010.0,532.32
1751547077.7440944,10833.0,-12075.0,532.32
1751547077.758075,10845.0,-12140.0,532.32
1751547077.768551,10855.0,-12205.0,532.32
1751547077.775735,10866.0,-12270.0,532.32
1751547077.7924974,10876.0,-12335.0,532.32
1751547077.799446,10887.0,-12399.0,530.18
1751547077.8127465,10898.0,-12464.0,530.18
1751547077.8219564,10908.0,-12528.0,530.18
1751547077.8311975,10919.0,-12592.0,530.18
