system_time,time,vt,vFilt,pos,curr
1757418769.9219837,8749.0,10.0,0.0,0.0,0.29
1757418769.928486,8762.0,10.0,0.0,0.0,0.29
1757418769.9472735,8774.0,10.0,0.0,0.0,0.29
1757418769.9561262,8787.0,10.0,0.0,0.0,0.29
1757418769.9719505,8801.0,10.0,0.0,0.0,0.29
1757418769.9841938,8813.0,10.0,0.0,0.0,0.29
1757418769.9901237,8826.0,10.0,0.0,0.0,0.29
1757418770.012326,8839.0,10.0,0.0,0.0,0.29
1757418770.0215433,8852.0,10.0,0.0,0.0,0.29
1757418770.0373704,8864.0,10.0,0.0,0.0,0.29
1757418770.0480225,8878.0,10.0,0.0,0.0,0.29
1757418770.052321,8890.0,10.0,0.0,0.0,0.29
1757418770.0752919,8903.0,10.0,0.0,0.0,0.29
1757418770.084951,8915.0,10.0,0.0,0.0,0.29
1757418770.084951,8929.0,10.0,0.0,0.0,0.29
1757418770.114689,8941.0,10.0,0.0,0.0,0.29
1757418770.114689,8954.0,10.0,0.0,0.0,0.29
1757418770.139449,8967.0,10.0,0.0,0.0,0.29
1757418770.150178,8980.0,10.0,0.0,0.0,0.29
1757418770.150178,8993.0,10.0,0.0,0.0,0.29
1757418770.1752484,9006.0,10.0,0.0,0.0,0.29
1757418770.183295,9019.0,10.0,0.0,0.0,0.29
1757418770.2031517,9031.0,10.0,0.0,0.0,0.29
1757418770.2031517,9044.0,10.0,0.0,0.0,0.29
1757418770.2305334,9057.0,10.0,0.0,0.0,0.29
1757418770.2419047,9070.0,10.0,0.0,0.0,0.29
1757418770.2480078,9082.0,10.0,0.0,0.0,0.29
1757418770.26395,9096.0,10.0,0.0,0.0,0.29
1757418770.279929,9108.0,10.0,0.0,0.0,0.29
1757418770.2913375,9121.0,10.0,0.0,0.0,0.29
1757418770.3070946,9134.0,10.0,0.0,0.0,0.29
1757418770.3198087,9147.0,10.0,0.0,0.0,0.29
1757418770.332254,9159.0,10.0,0.0,0.0,0.29
1757418770.3444352,9172.0,10.0,0.0,0.0,0.29
1757418770.3571007,9185.0,10.0,0.0,0.0,0.29
1757418770.3687608,9198.0,10.0,0.0,0.0,0.29
1757418770.381775,9211.0,10.0,0.0,0.0,0.29
1757418770.3930383,9224.0,10.0,0.05,7.0,0.29
1757418770.4102175,9237.0,10.0,0.26,19.0,0.29
1757418770.422246,9249.0,10.0,0.66,40.0,0.29
1757418770.4242716,9263.0,10.0,1.26,69.0,758.2
1757418770.4451368,9276.0,10.0,2.0,105.0,758.2
1757418770.4525337,9289.0,10.0,2.79,148.0,758.2
1757418770.4760013,9303.0,10.0,3.57,198.0,758.2
1757418770.4855483,9316.0,10.0,4.31,253.0,758.2
1757418770.501514,9329.0,10.0,4.99,314.0,868.75
1757418770.511578,9341.0,10.0,5.59,378.0,868.75
1757418770.5172184,9355.0,10.0,6.11,447.0,868.75
1757418770.5412703,9368.0,10.0,6.56,519.0,868.75
1757418770.5494378,9381.0,10.0,6.94,593.0,662.5
1757418770.5660336,9395.0,10.0,7.27,671.0,662.5
1757418770.581493,9408.0,10.0,7.57,752.0,662.5
1757418770.581493,9421.0,10.0,7.86,834.0,662.5
1757418770.607247,9435.0,10.0,8.11,919.0,662.5
1757418770.6132753,9448.0,10.0,8.34,1005.0,553.61
1757418770.6315923,9461.0,10.0,8.54,1094.0,553.61
1757418770.646114,9475.0,10.0,8.73,1184.0,553.61
1757418770.646114,9488.0,10.0,8.9,1275.0,553.61
1757418770.6619616,9501.0,10.0,9.04,1367.0,553.61
1757418770.687387,9515.0,10.0,9.15,1460.0,477.93
1757418770.6968284,9528.0,10.0,9.26,1554.0,477.93
1757418770.7126837,9541.0,10.0,9.36,1649.0,477.93
1757418770.7195437,9555.0,10.0,9.45,1744.0,477.93
1757418770.7416966,9569.0,10.0,9.52,1840.0,477.93
1757418770.7543895,9582.0,10.0,9.59,1937.0,452.54
1757418770.7597218,9595.0,10.0,9.66,2035.0,452.54
1757418770.778971,9609.0,10.0,9.73,2132.0,452.54
1757418770.7889955,9622.0,10.0,9.77,2229.0,452.54
1757418770.8083265,9635.0,10.0,9.79,2327.0,452.54
1757418770.8195364,9649.0,10.0,9.81,2425.0,425.78
1757418770.8206418,9662.0,10.0,9.83,2522.0,425.78
1757418770.8457367,9675.0,10.0,9.83,2620.0,425.78
1757418770.8613648,9689.0,10.0,9.82,2717.0,425.78
1757418770.8725784,9702.0,10.0,9.81,2815.0,425.78
1757418770.8889885,9715.0,10.0,9.81,2913.0,429.1
1757418770.8889885,9729.0,10.0,9.82,3011.0,429.1
1757418770.914404,9742.0,10.0,9.83,3108.0,429.1
1757418770.9196515,9755.0,10.0,9.82,3206.0,429.1
1757418770.9427137,9768.0,10.0,9.81,3303.0,418.46
1757418770.949765,9782.0,10.0,9.8,3400.0,418.46
1757418770.968028,9795.0,10.0,9.77,3497.0,418.46
1757418770.979132,9808.0,10.0,9.75,3593.0,418.46
1757418770.9815073,9822.0,10.0,9.71,3689.0,418.46
1757418771.0080152,9835.0,10.0,9.68,3785.0,430.66
1757418771.0143836,9848.0,10.0,9.65,3880.0,430.66
1757418771.0336578,9863.0,10.0,9.61,3975.0,430.66
1757418771.0481896,9876.0,10.0,9.59,4071.0,430.66
1757418771.0493383,9889.0,10.0,9.59,4167.0,430.66
1757418771.0736153,9903.0,10.0,9.6,4262.0,437.01
1757418771.0772085,9916.0,10.0,9.59,4357.0,437.01
1757418771.0932941,9929.0,10.0,9.58,4452.0,437.01
1757418771.114037,9943.0,10.0,9.57,4547.0,437.01
1757418771.1265988,9956.0,10.0,9.57,4643.0,437.01
1757418771.142506,9969.0,10.0,9.59,4739.0,437.79
1757418771.1547196,9982.0,10.0,9.61,4834.0,437.79
1757418771.1566145,9996.0,10.0,9.62,4930.0,437.79
1757418771.179571,10009.0,10.0,9.62,5026.0,437.79
1757418771.1897106,10022.0,10.0,9.63,5123.0,437.79
1757418771.2093177,10036.0,10.0,9.66,5220.0,435.84
1757418771.2204459,10049.0,10.0,9.67,5316.0,435.84
1757418771.2204459,10062.0,10.0,9.68,5414.0,435.84
1757418771.2482681,10076.0,10.0,9.7,5511.0,435.84
1757418771.2518158,10090.0,10.0,9.71,5608.0,429.2
1757418771.2747135,10103.0,10.0,9.73,5706.0,429.2
1757418771.2826624,10117.0,10.0,9.74,5803.0,429.2
1757418771.3030357,10130.0,10.0,9.76,5901.0,429.2
1757418771.3148322,10143.0,10.0,9.76,5998.0,429.2
1757418771.3159237,10157.0,10.0,9.76,6095.0,440.23
1757418771.3437285,10170.0,10.0,9.75,6192.0,440.23
1757418771.3508306,10183.0,10.0,9.74,6289.0,440.23
1757418771.3695931,10196.0,10.0,9.72,6386.0,440.23
1757418771.3817167,10210.0,10.0,9.71,6483.0,440.23
1757418771.3968637,10224.0,10.0,9.7,6580.0,431.05
1757418771.409969,10237.0,10.0,9.7,6677.0,431.05
1757418771.422805,10251.0,10.0,9.7,6774.0,431.05
1757418771.4372346,10264.0,10.0,9.7,6870.0,431.05
1757418771.4475052,10277.0,10.0,9.69,6967.0,431.05
1757418771.4642215,10291.0,10.0,9.69,7063.0,443.75
1757418771.474308,10304.0,10.0,9.68,7159.0,443.75
1757418771.4794316,10317.0,10.0,9.65,7255.0,443.75
1757418771.4954767,10331.0,10.0,9.64,7352.0,443.75
1757418771.51706,10344.0,10.0,9.65,7449.0,443.75
1757418771.528874,10357.0,10.0,9.66,7545.0,434.38
1757418771.5442328,10372.0,10.0,9.66,7642.0,434.38
1757418771.545587,10385.0,10.0,9.66,7739.0,434.38
1757418771.5619614,10398.0,10.0,9.68,7836.0,434.38
1757418771.5842187,10412.0,10.0,9.69,7933.0,437.5
1757418771.5915208,10425.0,10.0,9.71,8031.0,437.5
1757418771.6087866,10438.0,10.0,9.74,8128.0,437.5
1757418771.6209912,10451.0,10.0,9.76,8226.0,437.5
1757418771.6386454,10465.0,10.0,9.77,8323.0,437.5
1757418771.6499283,10478.0,10.0,9.78,8421.0,426.07
1757418771.6556132,10491.0,10.0,9.78,8519.0,426.07
1757418771.6752203,10505.0,10.0,9.79,8617.0,426.07
1757418771.684428,10519.0,10.0,9.79,8714.0,426.07
1757418771.7041438,10532.0,10.0,9.79,8813.0,426.07
1757418771.7151318,10546.0,10.0,9.8,8911.0,427.34
1757418771.7309709,10559.0,10.0,9.82,9010.0,427.34
1757418771.7442784,10572.0,10.0,9.85,9108.0,427.34
1757418771.7492518,10586.0,10.0,9.86,9207.0,427.34
1757418771.7708268,10599.0,10.0,9.87,9305.0,427.34
1757418771.7817998,10612.0,10.0,9.87,9403.0,422.85
1757418771.7990422,10626.0,10.0,9.85,9501.0,422.85
1757418771.81022,10639.0,10.0,9.84,9600.0,422.85
1757418771.8147562,10652.0,10.0,9.84,9698.0,422.85
1757418771.8394456,10667.0,10.0,9.84,9797.0,422.85
1757418771.8518405,10680.0,10.0,9.84,9895.0,419.53
1757418771.8654199,10693.0,10.0,9.84,9993.0,419.53
1757418771.879989,10706.0,10.0,9.84,10091.0,419.53
1757418771.8838284,10720.0,10.0,9.82,10189.0,419.53
1757418771.8995028,10733.0,10.0,9.81,10288.0,430.96
1757418771.9185338,10746.0,10.0,9.81,10386.0,430.96
1757418771.9336343,10761.0,10.0,9.8,10485.0,430.96
1757418771.9470587,10774.0,10.0,9.8,10583.0,430.96
1757418771.9537356,10787.0,10.0,9.81,10682.0,430.96
1757418771.9746292,10801.0,10.0,9.81,10780.0,426.66
1757418771.9862938,10814.0,10.0,9.82,10879.0,426.66
1757418771.991329,10827.0,10.0,9.82,10977.0,426.66
1757418772.0155318,10841.0,10.0,9.81,11075.0,426.66
1757418772.0213366,10855.0,10.0,9.79,11173.0,426.66
1757418772.040124,10868.0,10.0,9.79,11272.0,437.21
1757418772.0523448,10882.0,10.0,9.8,11370.0,437.21
1757418772.0684347,10895.0,10.0,9.81,11469.0,437.21
1757418772.0801754,10908.0,10.0,9.81,11567.0,437.21
1757418772.0848637,10921.0,10.0,9.81,11666.0,437.21
1757418772.1079237,10936.0,10.0,9.82,11765.0,425.49
1757418772.1079237,10949.0,10.0,9.84,11864.0,425.49
1757418772.1353796,10962.0,10.0,9.85,11963.0,425.49
1757418772.1479824,10976.0,10.0,9.85,12061.0,425.49
1757418772.1568365,10989.0,10.0,9.85,12160.0,425.49
1757418772.1763895,11002.0,10.0,9.84,12259.0,433.01
1757418772.1847472,11016.0,10.0,9.84,12358.0,433.01
1757418772.2002199,11030.0,10.0,9.84,12456.0,433.01
1757418772.213695,11043.0,10.0,9.83,12555.0,433.01
1757418772.23025,11057.0,10.0,9.83,12653.0,426.07
1757418772.2403967,11070.0,10.0,9.83,12752.0,426.07
1757418772.2487159,11083.0,10.0,9.83,12851.0,426.07
1757418772.269803,11097.0,10.0,9.84,12949.0,426.07
1757418772.278445,11111.0,10.0,9.83,13047.0,426.07
1757418772.297119,11124.0,10.0,9.81,13146.0,430.96
1757418772.3094883,11138.0,10.0,9.81,13244.0,430.96
1757418772.3094883,11151.0,10.0,9.8,13342.0,430.96
1757418772.3337524,11164.0,10.0,9.8,13441.0,430.96
1757418772.351659,11177.0,10.0,9.8,13539.0,430.96
1757418772.3647552,11191.0,10.0,9.8,13637.0,429.88
1757418772.3775773,11205.0,10.0,9.78,13735.0,429.88
1757418772.3836021,11218.0,10.0,9.76,13832.0,429.88
1757418772.3995745,11232.0,10.0,9.74,13929.0,429.88
1757418772.417268,11245.0,10.0,9.71,14027.0,429.88
1757418772.4243774,11258.0,10.0,9.71,14125.0,430.08
1757418772.4462612,11272.0,10.0,9.73,14223.0,430.08
1757418772.4580503,11286.0,10.0,9.74,14320.0,430.08
1757418772.4711528,11299.0,10.0,9.74,14418.0,430.08
1757418772.4864762,11313.0,10.0,9.73,14515.0,434.38
1757418772.487611,11326.0,10.0,9.73,14613.0,434.38
1757418772.5111394,11339.0,10.0,9.73,14710.0,434.38
1757418772.514804,11353.0,10.0,9.71,14807.0,434.38
1757418772.540116,11367.0,10.0,9.7,14905.0,434.38
1757418772.549704,11380.0,10.0,9.69,15002.0,431.35
1757418772.565845,11394.0,10.0,9.69,15099.0,431.35
1757418772.5805156,11407.0,10.0,9.68,15196.0,431.35
1757418772.5805156,11420.0,10.0,9.67,15292.0,431.35
1757418772.605742,11433.0,10.0,9.64,15388.0,431.35
1757418772.6138792,11447.0,10.0,9.6,15484.0,445.31
1757418772.6337686,11461.0,10.0,9.59,15581.0,445.31
1757418772.6456232,11474.0,10.0,9.58,15676.0,445.31
1757418772.6501155,11488.0,10.0,9.57,15772.0,445.31
1757418772.674069,11501.0,10.0,9.57,15868.0,445.31
1757418772.679327,11514.0,10.0,9.57,15965.0,441.8
1757418772.7001495,11528.0,10.0,9.59,16061.0,441.8
1757418772.7099805,11542.0,10.0,9.6,16157.0,441.8
1757418772.7261322,11555.0,10.0,9.6,16254.0,441.8
1757418772.7416823,11569.0,10.0,9.61,16350.0,441.8
1757418772.7522006,11582.0,10.0,9.62,16447.0,452.73
1757418772.7590692,11595.0,10.0,9.62,16543.0,452.73
1757418772.781262,11609.0,10.0,9.62,16640.0,452.73
1757418772.7889264,11622.0,10.0,9.63,16737.0,452.73
1757418772.8089685,11636.0,10.0,9.64,16834.0,441.5
1757418772.8204284,11650.0,10.0,9.66,16931.0,441.5
1757418772.8204284,11663.0,10.0,9.68,17029.0,441.5
1757418772.8409972,11676.0,10.0,9.69,17125.0,441.5
1757418772.8634236,11689.0,10.0,9.7,17223.0,441.5
1757418772.8764493,11703.0,10.0,9.7,17320.0,445.9
1757418772.8842258,11716.0,10.0,9.7,17417.0,445.9
1757418772.9039414,11730.0,10.0,9.7,17515.0,445.9
1757418772.9162621,11744.0,10.0,9.71,17612.0,445.9
1757418772.9175181,11757.0,10.0,9.72,17710.0,445.9
1757418772.9413612,11770.0,10.0,9.73,17808.0,437.89
1757418772.9538555,11784.0,10.0,9.74,17905.0,437.89
1757418772.9708219,11797.0,10.0,9.75,18004.0,437.89
1757418772.9821038,11810.0,10.0,9.76,18102.0,437.89
1757418772.9980226,11825.0,10.0,9.77,18200.0,437.89
1757418773.0049965,11838.0,10.0,9.78,18298.0,434.57
1757418773.020907,11851.0,10.0,9.78,18396.0,434.57
1757418773.0359623,11865.0,10.0,9.78,18494.0,434.57
1757418773.051114,11878.0,10.0,9.78,18593.0,434.57
1757418773.0636764,11891.0,10.0,9.8,18691.0,429.98
1757418773.0760472,11905.0,10.0,9.81,18790.0,429.98
1757418773.0930429,11919.0,10.0,9.82,18889.0,429.98
1757418773.1012516,11932.0,10.0,9.84,18988.0,429.98
1757418773.1172082,11945.0,10.0,9.86,19087.0,429.98
1757418773.1172082,11959.0,10.0,9.86,19185.0,425.98
1757418773.145755,11972.0,10.0,9.86,19284.0,425.98
1757418773.1587539,11985.0,10.0,9.85,19383.0,425.98
1757418773.1599157,12000.0,10.0,9.86,19483.0,425.98
1757418773.1822813,12013.0,10.0,9.88,19582.0,425.98
1757418773.1893888,12026.0,10.0,9.89,19681.0,429.0
1757418773.2116604,12040.0,10.0,9.89,19780.0,429.0
1757418773.212794,12053.0,10.0,9.88,19879.0,429.0
1757418773.2400684,12066.0,10.0,9.89,19979.0,429.0
1757418773.2517426,12080.0,10.0,9.9,20078.0,429.0
1757418773.255118,12094.0,10.0,9.9,20177.0,425.29
1757418773.2801635,12107.0,10.0,9.9,20277.0,425.29
1757418773.2857883,12121.0,10.0,9.91,20376.0,425.29
1757418773.3050458,12134.0,10.0,9.91,20476.0,425.29
1757418773.3135085,12147.0,10.0,9.91,20575.0,425.29
1757418773.3345957,12161.0,10.0,9.91,20674.0,432.23
1757418773.3471565,12175.0,10.0,9.89,20774.0,432.23
1757418773.3591144,12188.0,10.0,9.89,20873.0,432.23
1757418773.3753989,12201.0,10.0,9.89,20972.0,432.23
1757418773.3839574,12215.0,10.0,9.89,21072.0,423.83
1757418773.4019337,12228.0,10.0,9.9,21171.0,423.83
1757418773.416491,12241.0,10.0,9.91,21271.0,423.83
1757418773.417628,12255.0,10.0,9.91,21370.0,423.83
1757418773.442279,12269.0,10.0,9.91,21469.0,423.83
1757418773.4523246,12282.0,10.0,9.9,21568.0,435.35
1757418773.469377,12296.0,10.0,9.89,21668.0,435.35
1757418773.4808204,12309.0,10.0,9.89,21767.0,435.35
1757418773.4943597,12322.0,10.0,9.9,21867.0,435.35
1757418773.510561,12336.0,10.0,9.91,21966.0,435.35
1757418773.5166466,12350.0,10.0,9.9,22065.0,422.46
1757418773.5320024,12363.0,10.0,9.9,22165.0,422.46
1757418773.5480103,12377.0,10.0,9.9,22264.0,422.46
1757418773.5600302,12390.0,10.0,9.91,22364.0,422.46
1757418773.5756667,12403.0,10.0,9.91,22463.0,422.46
1757418773.5882485,12417.0,10.0,9.91,22563.0,430.08
1757418773.6039708,12431.0,10.0,9.91,22662.0,430.08
1757418773.6120288,12444.0,10.0,9.91,22761.0,430.08
1757418773.6279418,12457.0,10.0,9.89,22860.0,430.08
1757418773.6416311,12471.0,10.0,9.88,22959.0,426.27
1757418773.654053,12484.0,10.0,9.87,23058.0,426.27
1757418773.6709867,12497.0,10.0,9.87,23157.0,426.27
1757418773.6823545,12511.0,10.0,9.87,23256.0,426.27
1757418773.6834574,12525.0,10.0,9.85,23354.0,426.27
1757418773.7112198,12538.0,10.0,9.83,23452.0,430.47
1757418773.7163186,12552.0,10.0,9.81,23551.0,430.47
1757418773.7392151,12565.0,10.0,9.81,23649.0,430.47
1757418773.7415054,12578.0,10.0,9.8,23747.0,430.47
1757418773.7650054,12592.0,10.0,9.79,23845.0,430.47
1757418773.7726803,12606.0,10.0,9.77,23943.0,431.74
1757418773.7885487,12619.0,10.0,9.76,24041.0,431.74
1757418773.80541,12633.0,10.0,9.75,24138.0,431.74
1757418773.80541,12646.0,10.0,9.74,24236.0,431.74
1757418773.8340728,12659.0,10.0,9.73,24333.0,431.74
1757418773.8467042,12673.0,10.0,9.72,24431.0,437.11
1757418773.85981,12687.0,10.0,9.72,24529.0,437.11
1757418773.8717556,12700.0,10.0,9.72,24626.0,437.11
1757418773.8828728,12713.0,10.0,9.71,24723.0,437.11
1757418773.8999777,12727.0,10.0,9.68,24819.0,437.11
1757418773.8999777,12740.0,10.0,9.64,24915.0,446.19
1757418773.9273517,12753.0,10.0,9.61,25011.0,446.19
1757418773.939439,12768.0,10.0,9.57,25106.0,446.19
1757418773.954407,12781.0,10.0,9.53,25201.0,446.19
1757418773.9604242,12794.0,10.0,9.49,25295.0,447.07
1757418773.9810853,12808.0,10.0,9.45,25389.0,447.07
1757418773.9923995,12821.0,10.0,9.42,25484.0,447.07
1757418774.0074084,12834.0,10.0,9.41,25578.0,447.07
1757418774.0184762,12848.0,10.0,9.41,25673.0,447.07
1757418774.0354214,12862.0,10.0,9.42,25768.0,466.8
1757418774.0479908,12875.0,10.0,9.44,25863.0,466.8
1757418774.0606358,12889.0,10.0,9.46,25958.0,466.8
1757418774.0758579,12902.0,10.0,9.48,26053.0,466.8
1757418774.0887923,12915.0,10.0,9.48,26148.0,466.8
1757418774.0899827,12929.0,10.0,9.48,26243.0,451.66
1757418774.1152894,12942.0,10.0,9.49,26339.0,451.66
1757418774.120223,12956.0,10.0,9.5,26434.0,451.66
1757418774.1425357,12969.0,10.0,9.5,26529.0,451.66
1757418774.1496563,12983.0,10.0,9.49,26623.0,451.66
1757418774.1688402,12996.0,10.0,9.47,26718.0,461.04
1757418774.1834216,13009.0,10.0,9.45,26812.0,461.04
1757418774.187239,13023.0,10.0,9.43,26906.0,461.04
1757418774.209819,13036.0,10.0,9.4,27000.0,461.04
1757418774.2151365,13050.0,10.0,9.39,27094.0,455.47
1757418774.2343142,13064.0,10.0,9.37,27188.0,455.47
1757418774.2343142,13077.0,10.0,9.37,27282.0,455.47
1757418774.2647934,13090.0,10.0,9.37,27376.0,455.47
1757418774.2757688,13104.0,10.0,9.38,27471.0,455.47
1757418774.2836416,13117.0,10.0,9.4,27565.0,467.29
1757418774.3054194,13130.0,10.0,9.4,27659.0,467.29
1757418774.3123639,13145.0,10.0,9.39,27752.0,467.29
1757418774.3308794,13158.0,10.0,9.36,27846.0,467.29
1757418774.33602,13171.0,10.0,9.35,27940.0,467.29
1757418774.3584974,13185.0,10.0,9.34,28033.0,469.14
1757418774.3715615,13198.0,10.0,9.34,28127.0,469.14
1757418774.3837125,13211.0,10.0,9.33,28220.0,469.14
1757418774.3927972,13224.0,10.0,9.33,28315.0,469.14
1757418774.412125,13239.0,10.0,9.35,28409.0,469.14
1757418774.4162588,13252.0,10.0,9.38,28504.0,464.45
1757418774.4379482,13265.0,10.0,9.41,28599.0,464.45
1757418774.4528885,13279.0,10.0,9.45,28695.0,464.45
1757418774.4569135,13292.0,10.0,9.49,28790.0,464.45
1757418774.4772985,13305.0,10.0,9.51,28886.0,464.45
1757418774.4883177,13320.0,10.0,9.53,28982.0,469.14
1757418774.5065413,13333.0,10.0,9.54,29077.0,469.14
1757418774.5140388,13346.0,10.0,9.53,29173.0,469.14
1757418774.5345142,13360.0,10.0,9.52,29267.0,469.14
1757418774.5456893,13373.0,10.0,9.49,29362.0,452.15
1757418774.5572817,13386.0,10.0,9.48,29458.0,452.15
1757418774.5724516,13400.0,10.0,9.48,29553.0,452.15
1757418774.587816,13414.0,10.0,9.5,29649.0,452.15
1757418774.6011076,13427.0,10.0,9.51,29744.0,452.15
1757418774.6011076,13441.0,10.0,9.53,29841.0,466.31
1757418774.6177495,13454.0,10.0,9.55,29937.0,466.31
1757418774.6369827,13467.0,10.0,9.57,30032.0,466.31
1757418774.6529565,13480.0,10.0,9.57,30129.0,466.31
1757418774.6654756,13495.0,10.0,9.57,30225.0,466.31
1757418774.67978,13508.0,10.0,9.57,30320.0,450.98
1757418774.6946158,13521.0,10.0,9.55,30415.0,450.98
1757418774.7059205,13535.0,10.0,9.52,30510.0,450.98
1757418774.7092946,13548.0,10.0,9.49,30604.0,450.98
1757418774.734076,13561.0,10.0,9.46,30699.0,450.98
1757418774.7427893,13575.0,10.0,9.44,30794.0,463.87
1757418774.75797,13589.0,10.0,9.43,30888.0,463.87
1757418774.775359,13602.0,10.0,9.42,30982.0,463.87
1757418774.7884521,13616.0,10.0,9.4,31076.0,463.87
1757418774.7915123,13629.0,10.0,9.38,31169.0,466.6
1757418774.817065,13642.0,10.0,9.36,31263.0,466.6
1757418774.817065,13656.0,10.0,9.34,31356.0,466.6
1757418774.842256,13669.0,10.0,9.32,31449.0,466.6
1757418774.854378,13683.0,10.0,9.3,31542.0,466.6
1757418774.8704507,13697.0,10.0,9.29,31635.0,471.29
1757418774.8824952,13710.0,10.0,9.27,31727.0,471.29
1757418774.8860202,13723.0,10.0,9.24,31819.0,471.29
1757418774.9096322,13736.0,10.0,9.22,31911.0,471.29
1757418774.917571,13750.0,10.0,9.19,32003.0,471.29
1757418774.9368284,13763.0,10.0,9.17,32094.0,488.77
1757418774.9445188,13777.0,10.0,9.14,32185.0,488.77
1757418774.9606183,13791.0,10.0,9.12,32277.0,488.77
1757418774.9771576,13804.0,10.0,9.11,32368.0,488.77
1757418774.9845715,13817.0,10.0,9.12,32460.0,488.77
1757418775.0038455,13831.0,10.0,9.12,32551.0,484.57
1757418775.0145793,13844.0,10.0,9.12,32643.0,484.57
1757418775.0302727,13857.0,10.0,9.12,32734.0,484.57
1757418775.042,13872.0,10.0,9.12,32826.0,484.57
1757418775.0459266,13885.0,10.0,9.12,32917.0,484.57
1757418775.070196,13898.0,10.0,9.12,33009.0,501.17
1757418775.0768383,13912.0,10.0,9.14,33102.0,501.17
1757418775.0995567,13925.0,10.0,9.17,33194.0,501.17
1757418775.1121795,13938.0,10.0,9.19,33286.0,501.17
1757418775.1171782,13952.0,10.0,9.2,33379.0,483.69
1757418775.1380608,13966.0,10.0,9.22,33472.0,483.69
1757418775.146335,13979.0,10.0,9.24,33565.0,483.69
1757418775.1626089,13992.0,10.0,9.27,33660.0,483.69
1757418775.1774817,14006.0,10.0,9.33,33754.0,483.69
1757418775.1904373,14019.0,10.0,9.38,33849.0,483.01
1757418775.2069948,14032.0,10.0,9.42,33945.0,483.01
1757418775.2181756,14047.0,10.0,9.47,34040.0,483.01
1757418775.2212777,14060.0,10.0,9.49,34135.0,483.01
1757418775.2463071,14073.0,10.0,9.51,34231.0,483.01
1757418775.2518497,14087.0,10.0,9.52,34326.0,463.96
1757418775.2715478,14100.0,10.0,9.52,34421.0,463.96
1757418775.2851384,14113.0,10.0,9.51,34516.0,463.96
1757418775.294065,14127.0,10.0,9.49,34611.0,463.96
1757418775.3133593,14141.0,10.0,9.47,34705.0,463.96
1757418775.3201308,14154.0,10.0,9.45,34800.0,473.93
1757418775.3414645,14168.0,10.0,9.44,34895.0,473.93
1757418775.3538787,14181.0,10.0,9.44,34989.0,473.93
1757418775.3676813,14194.0,10.0,9.44,35085.0,473.93
1757418775.3816762,14208.0,10.0,9.46,35181.0,466.6
1757418775.3853588,14221.0,10.0,9.51,35278.0,466.6
1757418775.4085395,14235.0,10.0,9.57,35375.0,466.6
1757418775.4186444,14248.0,10.0,9.61,35471.0,466.6
1757418775.435587,14262.0,10.0,9.64,35568.0,466.6
1757418775.447157,14275.0,10.0,9.65,35665.0,462.7
1757418775.4498067,14288.0,10.0,9.66,35762.0,462.7
1757418775.4711888,14302.0,10.0,9.67,35859.0,462.7
1757418775.487419,14316.0,10.0,9.68,35957.0,462.7
1757418775.502005,14329.0,10.0,9.69,36054.0,462.7
