system_time,frame_number
1757419433.4350824,1
1757419433.8442507,2
1757419433.8516397,3
1757419433.8827467,4
1757419433.91981,5
1757419433.972196,6
1757419433.999197,7
1757419434.0309582,8
1757419434.0579057,9
1757419434.0950243,10
1757419434.1281536,11
1757419434.1583345,12
1757419434.1904068,13
1757419434.2247007,14
1757419434.256745,15
1757419434.2884464,16
1757419434.3191342,17
1757419434.370523,18
1757419434.3979487,19
1757419434.428027,20
1757419434.4638438,21
1757419434.4949532,22
1757419434.518101,23
1757419434.5601046,24
1757419434.5923793,25
1757419434.622923,26
1757419434.6512618,27
1757419434.6791391,28
1757419434.721526,29
1757419434.743743,30
1757419434.7998798,31
1757419434.83167,32
1757419434.8612099,33
1757419434.8951104,34
1757419434.9280803,35
1757419434.9620545,36
1757419434.985189,37
1757419435.0244148,38
1757419435.0505779,39
1757419435.0912464,40
1757419435.1192899,41
1757419435.1552913,42
1757419435.2021568,43
1757419435.2321103,44
1757419435.2596982,45
1757419435.285462,46
1757419435.3295324,47
1757419435.3496187,48
1757419435.39579,49
1757419435.420782,50
1757419435.4564095,51
1757419435.4897604,52
1757419435.5194972,53
1757419435.5531328,54
1757419435.5956452,55
1757419435.6324747,56
1757419435.661668,57
1757419435.6941779,58
1757419435.7279594,59
1757419435.7582037,60
1757419435.7932892,61
1757419435.8196096,62
1757419435.8457367,63
1757419435.8904164,64
1757419435.9196963,65
1757419435.9521844,66
1757419436.0012693,67
1757419436.0313804,68
1757419436.062448,69
1757419436.0986898,70
1757419436.1165388,71
1757419436.1623285,72
1757419436.1918557,73
1757419436.2234223,74
1757419436.2550614,75
1757419436.2878683,76
1757419436.316865,77
1757419436.351577,78
1757419436.3840618,79
1757419436.4340856,80
1757419436.460038,81
1757419436.4945374,82
1757419436.525675,83
1757419436.556617,84
1757419436.5905955,85
1757419436.6287355,86
1757419436.6547728,87
1757419436.688756,88
1757419436.720027,89
1757419436.751063,90
1757419436.7857285,91
1757419436.8332686,92
1757419436.8659055,93
1757419436.8853939,94
1757419436.9324799,95
1757419436.9581876,96
1757419436.9957073,97
1757419437.024287,98
1757419437.0565162,99
1757419437.0885575,100
1757419437.120938,101
1757419437.142735,102
1757419437.174737,103
1757419437.2352011,104
1757419437.2636852,105
1757419437.2937517,106
1757419437.3287685,107
1757419437.3522785,108
1757419437.3956187,109
1757419437.42669,110
1757419437.4606178,111
1757419437.4920251,112
1757419437.5226111,113
1757419437.5406966,114
1757419437.5887082,115
1757419437.634535,116
1757419437.663644,117
1757419437.700159,118
1757419437.7168045,119
1757419437.7599256,120
1757419437.7855716,121
1757419437.819266,122
1757419437.858336,123
1757419437.8909323,124
1757419437.920135,125
1757419437.9534519,126
1757419437.9780319,127
1757419438.0041256,128
1757419438.0671358,129
1757419438.0931401,130
1757419438.114991,131
1757419438.161472,132
1757419438.1913128,133
1757419438.216671,134
1757419438.2578824,135
1757419438.2882454,136
1757419438.3178978,137
1757419438.339677,138
1757419438.3864815,139
1757419438.4139647,140
1757419438.4630904,141
1757419438.4919002,142
1757419438.5279503,143
1757419438.5596251,144
1757419438.5901067,145
1757419438.6241894,146
1757419438.6563358,147
1757419438.6758254,148
1757419438.721043,149
1757419438.7545168,150
1757419438.7833943,151
