system_time,time,pos,curr
1750418887.2550023,728677.0,0.0,0.39
1750418887.2554207,728716.0,0.0,0.39
1750418887.2575004,1.0,0.0,0.39
1750418887.2575004,2.0,0.0,0.39
1750418887.258918,24.0,0.0,0.39
1750418887.258918,60.0,0.0,0.39
1750418887.2600925,96.0,0.0,0.39
1750418887.2600925,131.0,0.0,0.39
1750418887.2611017,167.0,0.0,0.39
1750418887.2611017,203.0,0.0,0.39
1750418887.262225,240.0,0.0,0.39
1750418887.262225,276.0,0.0,0.39
1750418887.2632654,313.0,0.0,0.39
1750418887.2632654,349.0,0.0,0.39
1750418887.2643356,386.0,0.0,0.39
1750418887.2643356,421.0,0.0,0.39
1750418887.2643356,458.0,0.0,0.39
1750418887.2653587,495.0,0.0,0.39
1750418887.2653587,531.0,0.0,0.39
1750418887.266467,568.0,0.0,0.39
1750418887.2668474,604.0,0.0,0.39
1750418887.2668474,641.0,0.0,0.39
1750418887.26793,676.0,0.0,0.39
1750418887.26793,713.0,0.0,0.39
1750418887.26793,749.0,0.0,0.39
1750418887.2689352,786.0,0.0,0.39
1750418887.2689352,822.0,0.0,0.39
1750418887.2699974,859.0,0.0,0.39
1750418887.27078,896.0,0.0,0.39
1750418887.2711885,931.0,0.0,0.39
1750418887.271802,968.0,0.0,0.39
1750418887.271802,1004.0,0.0,0.39
1750418887.271802,1042.0,0.0,0.39
1750418887.2730536,1079.0,0.0,0.39
1750418887.2735658,1117.0,0.0,0.39
1750418887.2735658,1154.0,0.0,0.39
1750418887.2735658,1191.0,0.0,0.39
1750418887.2735658,1229.0,0.0,0.39
1750418887.2735658,1266.0,0.0,0.39
1750418887.2735658,1304.0,0.0,0.39
1750418887.2735658,1341.0,0.0,0.39
1750418887.2735658,1379.0,0.0,0.39
1750418887.2735658,1416.0,0.0,0.39
1750418887.2735658,1454.0,0.0,0.39
1750418887.2735658,1491.0,0.0,0.39
1750418887.2735658,1528.0,0.0,0.39
1750418887.279072,1566.0,0.0,0.39
1750418887.279072,1603.0,0.0,0.39
1750418887.280291,1641.0,0.0,0.39
1750418887.280291,1678.0,0.0,0.39
1750418887.280291,1716.0,0.0,0.39
1750418887.2813,1753.0,0.0,0.39
1750418887.2813,1790.0,0.0,0.39
1750418887.2823045,1828.0,0.0,0.39
1750418887.2823045,1865.0,0.0,0.39
1750418887.2823045,1903.0,0.0,0.39
1750418887.2833154,1940.0,0.0,0.39
1750418887.2838383,1978.0,0.0,0.39
1750418887.2838383,2015.0,0.0,0.39
1750418887.284844,2053.0,0.0,0.39
1750418887.284844,2091.0,0.0,0.39
1750418887.284844,2127.0,0.0,0.39
1750418887.284844,2165.0,0.0,0.39
1750418887.284844,2202.0,0.0,0.39
