system_time,time,vt,vFilt,pos,curr
1757418027.07977,9147.0,10.0,0.0,0.0,0.39
1757418027.0841217,9159.0,10.0,0.0,0.0,0.39
1757418027.1047213,9172.0,10.0,0.0,0.0,0.29
1757418027.116985,9185.0,10.0,0.0,0.0,0.29
1757418027.130063,9198.0,10.0,0.0,0.0,0.29
1757418027.1330907,9211.0,10.0,0.0,0.0,0.29
1757418027.1465535,9224.0,10.0,0.0,0.0,0.29
1757418027.1701627,9237.0,10.0,0.0,0.0,0.29
1757418027.1810572,9249.0,10.0,0.0,0.0,0.29
1757418027.1956334,9263.0,10.0,0.0,0.0,0.29
1757418027.2058349,9275.0,10.0,0.0,0.0,0.29
1757418027.2090995,9288.0,10.0,0.0,0.0,0.29
1757418027.2317026,9300.0,10.0,0.0,0.0,0.39
1757418027.247863,9314.0,10.0,0.0,0.0,0.39
1757418027.2587192,9326.0,10.0,0.0,0.0,0.39
1757418027.2723162,9339.0,10.0,0.0,0.0,0.39
1757418027.2767525,9352.0,10.0,0.0,0.0,0.39
1757418027.2927828,9365.0,10.0,0.0,0.0,0.29
1757418027.3095577,9378.0,10.0,0.0,0.0,0.29
1757418027.3095577,9391.0,10.0,0.0,0.0,0.29
1757418027.3335185,9404.0,10.0,0.0,0.0,0.29
1757418027.3416095,9416.0,10.0,0.0,0.0,0.29
1757418027.359361,9430.0,10.0,0.0,0.0,0.29
1757418027.3757284,9442.0,10.0,0.0,0.0,0.29
1757418027.3757284,9455.0,10.0,0.0,0.0,0.29
1757418027.3917117,9467.0,10.0,0.0,0.0,0.29
1757418027.4121308,9481.0,10.0,0.0,0.0,0.29
1757418027.418014,9493.0,10.0,0.0,0.0,0.29
1757418027.4402263,9506.0,10.0,0.0,0.0,0.29
1757418027.452795,9519.0,10.0,0.02,3.0,0.29
1757418027.4650235,9532.0,10.0,0.14,12.0,0.29
1757418027.4719872,9545.0,10.0,0.44,29.0,0.29
1757418027.4881015,9558.0,10.0,0.94,54.0,811.23
1757418027.5025623,9571.0,10.0,1.62,86.0,811.23
1757418027.5126429,9584.0,10.0,2.38,126.0,811.23
1757418027.5311563,9597.0,10.0,3.17,172.0,811.23
1757418027.5417938,9611.0,10.0,3.92,223.0,811.23
1757418027.54559,9624.0,10.0,4.59,279.0,860.55
1757418027.5676367,9637.0,10.0,5.18,340.0,860.55
1757418027.5832944,9651.0,10.0,5.7,405.0,860.55
1757418027.5970404,9663.0,10.0,6.16,472.0,860.55
1757418027.6086318,9676.0,10.0,6.54,543.0,860.55
1757418027.6218765,9690.0,10.0,6.88,617.0,676.76
1757418027.6337845,9703.0,10.0,7.18,693.0,676.76
1757418027.6445737,9716.0,10.0,7.46,771.0,676.76
1757418027.6619885,9730.0,10.0,7.69,851.0,676.76
1757418027.6657784,9743.0,10.0,7.9,933.0,676.76
1757418027.6903532,9756.0,10.0,8.09,1016.0,559.57
1757418027.7016928,9769.0,10.0,8.26,1102.0,559.57
1757418027.7094285,9783.0,10.0,8.42,1188.0,559.57
1757418027.7252865,9796.0,10.0,8.57,1276.0,559.57
1757418027.7399144,9809.0,10.0,8.7,1364.0,559.57
1757418027.754709,9823.0,10.0,8.8,1453.0,510.35
1757418027.7681346,9836.0,10.0,8.89,1543.0,510.35
1757418027.773636,9849.0,10.0,8.96,1633.0,510.35
1757418027.7897506,9863.0,10.0,9.03,1724.0,510.35
1757418027.8096602,9876.0,10.0,9.09,1815.0,510.35
1757418027.8096602,9890.0,10.0,9.14,1907.0,471.58
1757418027.8343978,9904.0,10.0,9.19,2000.0,471.58
1757418027.8495767,9917.0,10.0,9.24,2092.0,471.58
1757418027.8518198,9930.0,10.0,9.28,2185.0,471.58
1757418027.8737612,9944.0,10.0,9.31,2278.0,466.6
1757418027.8804176,9957.0,10.0,9.35,2372.0,466.6
1757418027.9024994,9970.0,10.0,9.39,2466.0,466.6
1757418027.9114244,9984.0,10.0,9.42,2559.0,466.6
1757418027.928092,9997.0,10.0,9.44,2654.0,466.6
1757418027.934099,10010.0,10.0,9.45,2747.0,447.27
1757418027.9501693,10023.0,10.0,9.46,2842.0,447.27
1757418027.96883,10037.0,10.0,9.47,2937.0,447.27
1757418027.9813151,10050.0,10.0,9.49,3032.0,447.27
1757418027.9977353,10063.0,10.0,9.51,3128.0,447.27
1757418028.0039456,10077.0,10.0,9.54,3224.0,450.1
1757418028.0194294,10090.0,10.0,9.58,3320.0,450.1
1757418028.0342207,10103.0,10.0,9.61,3417.0,450.1
1757418028.0397682,10117.0,10.0,9.64,3514.0,450.1
1757418028.0640388,10131.0,10.0,9.68,3612.0,450.1
1757418028.0738208,10144.0,10.0,9.73,3710.0,433.69
1757418028.0916352,10158.0,10.0,9.78,3808.0,433.69
1757418028.1039975,10171.0,10.0,9.81,3907.0,433.69
1757418028.1166828,10184.0,10.0,9.85,4006.0,433.69
1757418028.1287127,10198.0,10.0,9.88,4105.0,433.69
1757418028.1452484,10211.0,10.0,9.9,4204.0,427.73
1757418028.1564674,10224.0,10.0,9.92,4304.0,427.73
1757418028.1700037,10237.0,10.0,9.94,4404.0,427.73
1757418028.1810942,10251.0,10.0,9.97,4504.0,427.73
1757418028.185237,10265.0,10.0,10.0,4605.0,414.75
1757418028.2097032,10278.0,10.0,10.03,4706.0,414.75
1757418028.2181644,10292.0,10.0,10.05,4806.0,414.75
1757418028.2378943,10305.0,10.0,10.05,4907.0,414.75
1757418028.2494848,10318.0,10.0,10.05,5008.0,414.75
1757418028.2494848,10332.0,10.0,10.05,5109.0,411.91
1757418028.2766137,10346.0,10.0,10.06,5211.0,411.91
1757418028.2810886,10359.0,10.0,10.08,5312.0,411.91
1757418028.3053012,10373.0,10.0,10.09,5413.0,411.91
1757418028.313111,10386.0,10.0,10.08,5514.0,411.91
1757418028.3337276,10399.0,10.0,10.08,5615.0,418.16
1757418028.3450117,10413.0,10.0,10.08,5716.0,418.16
1757418028.3450117,10426.0,10.0,10.08,5818.0,418.16
1757418028.372656,10440.0,10.0,10.08,5919.0,418.16
1757418028.3778646,10454.0,10.0,10.09,6020.0,418.16
1757418028.398832,10467.0,10.0,10.09,6122.0,411.52
1757418028.4110873,10480.0,10.0,10.1,6223.0,411.52
1757418028.4273713,10493.0,10.0,10.11,6325.0,411.52
1757418028.4390175,10507.0,10.0,10.12,6427.0,411.52
1757418028.4434988,10521.0,10.0,10.13,6529.0,411.52
1757418028.4673643,10534.0,10.0,10.14,6630.0,407.71
1757418028.4731057,10548.0,10.0,10.13,6732.0,407.71
1757418028.494134,10561.0,10.0,10.12,6833.0,407.71
1757418028.5062628,10574.0,10.0,10.12,6935.0,407.71
1757418028.5163283,10588.0,10.0,10.11,7036.0,416.99
1757418028.5349422,10602.0,10.0,10.1,7137.0,416.99
1757418028.5457096,10615.0,10.0,10.09,7238.0,416.99
1757418028.5532477,10629.0,10.0,10.08,7339.0,416.99
1757418028.575787,10642.0,10.0,10.07,7439.0,416.99
1757418028.5838933,10655.0,10.0,10.05,7540.0,410.25
1757418028.600474,10669.0,10.0,10.03,7640.0,410.25
1757418028.615229,10682.0,10.0,10.0,7739.0,410.25
1757418028.6285942,10696.0,10.0,9.97,7839.0,410.25
1757418028.6408527,10710.0,10.0,9.94,7938.0,410.25
1757418028.6504498,10723.0,10.0,9.92,8037.0,424.9
1757418028.6696744,10736.0,10.0,9.91,8136.0,424.9
1757418028.6822495,10749.0,10.0,9.91,8235.0,424.9
1757418028.6833267,10763.0,10.0,9.9,8333.0,424.9
1757418028.7091024,10776.0,10.0,9.89,8432.0,424.9
1757418028.7124057,10789.0,10.0,9.87,8530.0,415.92
1757418028.7351015,10803.0,10.0,9.85,8628.0,415.92
1757418028.7452886,10816.0,10.0,9.83,8726.0,415.92
1757418028.7639205,10830.0,10.0,9.83,8825.0,415.92
1757418028.776142,10844.0,10.0,9.84,8923.0,415.92
1757418028.7773001,10857.0,10.0,9.84,9021.0,425.0
1757418028.8042078,10870.0,10.0,9.84,9120.0,425.0
1757418028.8103817,10884.0,10.0,9.85,9218.0,425.0
1757418028.8297617,10897.0,10.0,9.86,9316.0,425.0
1757418028.841611,10910.0,10.0,9.86,9415.0,435.45
1757418028.8583565,10924.0,10.0,9.87,9514.0,435.45
1757418028.8705554,10937.0,10.0,9.89,9613.0,435.45
1757418028.8731291,10950.0,10.0,9.9,9712.0,435.45
1757418028.8976052,10963.0,10.0,9.9,9811.0,435.45
1757418028.90468,10978.0,10.0,9.91,9911.0,430.96
1757418028.9231694,10991.0,10.0,9.93,10010.0,430.96
1757418028.9353821,11004.0,10.0,9.94,10110.0,430.96
1757418028.938236,11018.0,10.0,9.95,10211.0,430.96
1757418028.953995,11031.0,10.0,9.98,10311.0,430.96
1757418028.977142,11044.0,10.0,9.99,10411.0,414.55
1757418028.986434,11059.0,10.0,9.99,10512.0,414.55
1757418029.0052764,11072.0,10.0,10.01,10613.0,414.55
1757418029.015816,11085.0,10.0,10.02,10714.0,414.55
1757418029.015816,11099.0,10.0,10.03,10815.0,414.55
1757418029.0457096,11112.0,10.0,10.03,10917.0,412.7
1757418029.0594862,11126.0,10.0,10.04,11018.0,412.7
1757418029.071883,11140.0,10.0,10.05,11120.0,412.7
1757418029.073027,11153.0,10.0,10.07,11222.0,412.7
1757418029.0997143,11166.0,10.0,10.09,11323.0,412.7
1757418029.1116695,11180.0,10.0,10.09,11425.0,421.0
1757418029.1274922,11194.0,10.0,10.09,11527.0,421.0
1757418029.135524,11207.0,10.0,10.1,11628.0,421.0
1757418029.1512287,11220.0,10.0,10.1,11730.0,421.0
1757418029.1640987,11234.0,10.0,10.1,11832.0,411.23
1757418029.172276,11247.0,10.0,10.1,11934.0,411.23
1757418029.1949403,11261.0,10.0,10.11,12036.0,411.23
1757418029.2068567,11275.0,10.0,10.11,12138.0,411.23
1757418029.210931,11288.0,10.0,10.11,12240.0,411.23
1757418029.2356007,11301.0,10.0,10.12,12342.0,417.77
1757418029.2425232,11316.0,10.0,10.12,12444.0,417.77
1757418029.263162,11329.0,10.0,10.11,12546.0,417.77
1757418029.2736955,11342.0,10.0,10.11,12648.0,417.77
1757418029.2736955,11356.0,10.0,10.11,12750.0,417.77
1757418029.3038704,11370.0,10.0,10.11,12852.0,415.92
1757418029.3050756,11383.0,10.0,10.1,12953.0,415.92
1757418029.329646,11397.0,10.0,10.08,13055.0,415.92
1757418029.3374982,11410.0,10.0,10.07,13156.0,415.92
1757418029.353202,11423.0,10.0,10.07,13258.0,415.92
1757418029.3706536,11438.0,10.0,10.07,13360.0,413.87
1757418029.3832252,11451.0,10.0,10.07,13461.0,413.87
1757418029.3880339,11464.0,10.0,10.07,13562.0,413.87
1757418029.409497,11478.0,10.0,10.06,13664.0,413.87
1757418029.4164608,11492.0,10.0,10.05,13765.0,413.87
1757418029.4381614,11505.0,10.0,10.05,13866.0,412.99
1757418029.4429219,11518.0,10.0,10.03,13966.0,412.99
1757418029.4590523,11532.0,10.0,10.01,14067.0,412.99
1757418029.4737785,11545.0,10.0,9.99,14168.0,412.99
1757418029.4894323,11559.0,10.0,9.99,14268.0,414.36
1757418029.5043921,11573.0,10.0,9.99,14369.0,414.36
1757418029.5043921,11586.0,10.0,10.01,14470.0,414.36
1757418029.533613,11599.0,10.0,10.02,14571.0,414.36
1757418029.5462685,11613.0,10.0,10.03,14672.0,414.36
1757418029.5462685,11627.0,10.0,10.03,14773.0,416.02
1757418029.5744324,11640.0,10.0,10.02,14874.0,416.02
1757418029.5870068,11654.0,10.0,10.01,14975.0,416.02
1757418029.5994194,11667.0,10.0,10.02,15077.0,416.02
1757418029.6153846,11681.0,10.0,10.04,15179.0,416.02
1757418029.6280622,11695.0,10.0,10.06,15280.0,413.18
1757418029.636255,11708.0,10.0,10.07,15382.0,413.18
1757418029.6494372,11721.0,10.0,10.08,15484.0,413.18
1757418029.6636755,11735.0,10.0,10.1,15586.0,413.18
1757418029.6793969,11749.0,10.0,10.11,15688.0,410.55
1757418029.6939034,11762.0,10.0,10.12,15790.0,410.55
1757418029.7083526,11776.0,10.0,10.12,15892.0,410.55
1757418029.7236826,11789.0,10.0,10.12,15995.0,410.55
1757418029.734126,11803.0,10.0,10.13,16097.0,410.55
1757418029.7375007,11816.0,10.0,10.14,16200.0,409.08
1757418029.7536528,11830.0,10.0,10.15,16302.0,409.08
1757418029.7752936,11843.0,10.0,10.15,16404.0,409.08
1757418029.7763603,11856.0,10.0,10.14,16506.0,409.08
1757418029.8032696,11871.0,10.0,10.13,16608.0,409.08
1757418029.8062024,11884.0,10.0,10.11,16709.0,409.57
1757418029.822141,11897.0,10.0,10.09,16811.0,409.57
1757418029.8446112,11911.0,10.0,10.08,16912.0,409.57
1757418029.8505666,11924.0,10.0,10.07,17014.0,409.57
1757418029.8692586,11938.0,10.0,10.06,17115.0,409.57
1757418029.880167,11952.0,10.0,10.06,17217.0,410.06
1757418029.898757,11965.0,10.0,10.07,17318.0,410.06
1757418029.9098022,11978.0,10.0,10.07,17420.0,410.06
1757418029.9254904,11993.0,10.0,10.08,17522.0,410.06
1757418029.9380772,12006.0,10.0,10.09,17623.0,413.96
1757418029.9452896,12019.0,10.0,10.08,17724.0,413.96
1757418029.9674518,12033.0,10.0,10.07,17826.0,413.96
1757418029.976548,12046.0,10.0,10.06,17927.0,413.96
1757418029.9935884,12060.0,10.0,10.06,18029.0,413.96
1757418029.9990778,12073.0,10.0,10.07,18131.0,414.26
1757418030.0147638,12087.0,10.0,10.09,18233.0,414.26
1757418030.0323813,12100.0,10.0,10.09,18334.0,414.26
1757418030.0423076,12114.0,10.0,10.09,18436.0,414.26
1757418030.0620108,12128.0,10.0,10.09,18538.0,414.26
1757418030.0745597,12141.0,10.0,10.09,18640.0,415.33
1757418030.0876007,12154.0,10.0,10.1,18741.0,415.33
1757418030.1022003,12168.0,10.0,10.09,18843.0,415.33
1757418030.115268,12182.0,10.0,10.08,18944.0,415.33
1757418030.127393,12195.0,10.0,10.07,19046.0,415.33
1757418030.1380816,12209.0,10.0,10.06,19147.0,411.43
1757418030.1537678,12222.0,10.0,10.06,19249.0,411.43
1757418030.169478,12236.0,10.0,10.06,19350.0,411.43
1757418030.1822126,12250.0,10.0,10.05,19451.0,411.43
1757418030.1927917,12263.0,10.0,10.04,19552.0,419.24
1757418030.2088697,12276.0,10.0,10.03,19653.0,419.24
1757418030.2155583,12290.0,10.0,10.03,19754.0,419.24
1757418030.2368708,12304.0,10.0,10.02,19855.0,419.24
1757418030.2501407,12317.0,10.0,10.02,19956.0,419.24
1757418030.2513332,12331.0,10.0,10.01,20056.0,416.7
1757418030.2787561,12344.0,10.0,9.99,20157.0,416.7
1757418030.2787561,12357.0,10.0,9.98,20257.0,416.7
1757418030.3041966,12371.0,10.0,9.98,20357.0,416.7
1757418030.313598,12385.0,10.0,9.98,20458.0,416.7
1757418030.3319197,12398.0,10.0,9.99,20558.0,421.39
1757418030.3446422,12411.0,10.0,9.99,20658.0,421.39
1757418030.345696,12425.0,10.0,9.99,20759.0,421.39
1757418030.373122,12438.0,10.0,10.0,20859.0,421.39
1757418030.3770304,12452.0,10.0,10.0,20960.0,421.39
1757418030.3989882,12466.0,10.0,10.0,21061.0,416.6
1757418030.408619,12479.0,10.0,10.01,21162.0,416.6
1757418030.4265292,12492.0,10.0,10.02,21263.0,416.6
1757418030.4374244,12506.0,10.0,10.03,21364.0,416.6
1757418030.440975,12520.0,10.0,10.04,21466.0,421.97
1757418030.4675195,12533.0,10.0,10.05,21567.0,421.97
1757418030.4773128,12547.0,10.0,10.07,21669.0,421.97
1757418030.4917417,12560.0,10.0,10.08,21771.0,421.97
1757418030.497248,12573.0,10.0,10.1,21873.0,421.97
1757418030.5212216,12588.0,10.0,10.11,21975.0,407.42
1757418030.5335968,12601.0,10.0,10.12,22078.0,407.42
1757418030.5401645,12614.0,10.0,10.15,22181.0,407.42
1757418030.5613253,12627.0,10.0,10.17,22284.0,407.42
1757418030.5690997,12642.0,10.0,10.19,22387.0,407.42
1757418030.5870745,12655.0,10.0,10.2,22490.0,417.97
1757418030.6018038,12668.0,10.0,10.2,22592.0,417.97
1757418030.6149576,12682.0,10.0,10.19,22695.0,417.97
1757418030.628769,12695.0,10.0,10.19,22798.0,417.97
1757418030.641619,12709.0,10.0,10.19,22901.0,417.97
1757418030.650476,12723.0,10.0,10.2,23004.0,406.45
1757418030.6684184,12736.0,10.0,10.2,23106.0,406.45
1757418030.6783795,12749.0,10.0,10.19,23209.0,406.45
1757418030.694122,12764.0,10.0,10.18,23311.0,406.45
1757418030.7057242,12777.0,10.0,10.16,23414.0,411.91
1757418030.7216618,12790.0,10.0,10.15,23516.0,411.91
1757418030.7376215,12804.0,10.0,10.15,23619.0,411.91
1757418030.7418153,12818.0,10.0,10.15,23721.0,411.91
1757418030.7618885,12831.0,10.0,10.14,23823.0,411.91
1757418030.7668238,12845.0,10.0,10.13,23925.0,404.39
1757418030.7829251,12858.0,10.0,10.12,24027.0,404.39
1757418030.804427,12871.0,10.0,10.1,24128.0,404.39
1757418030.8055997,12886.0,10.0,10.09,24231.0,404.39
1757418030.8310168,12899.0,10.0,10.09,24332.0,404.39
1757418030.8423815,12912.0,10.0,10.09,24434.0,414.26
1757418030.8594005,12925.0,10.0,10.09,24535.0,414.26
1757418030.8734994,12940.0,10.0,10.08,24637.0,414.26
1757418030.8792574,12953.0,10.0,10.08,24738.0,414.26
1757418030.9003031,12966.0,10.0,10.07,24840.0,414.26
1757418030.9043741,12980.0,10.0,10.08,24942.0,408.89
1757418030.9258409,12993.0,10.0,10.09,25044.0,408.89
1757418030.938247,13007.0,10.0,10.09,25145.0,408.89
1757418030.954685,13021.0,10.0,10.07,25246.0,408.89
1757418030.9658716,13034.0,10.0,10.05,25348.0,419.04
1757418030.979697,13047.0,10.0,10.04,25448.0,419.04
1757418030.9858258,13062.0,10.0,10.02,25549.0,419.04
1757418031.0071604,13075.0,10.0,10.0,25649.0,419.04
1757418031.0178428,13088.0,10.0,9.98,25749.0,419.04
1757418031.0358317,13102.0,10.0,9.95,25848.0,418.07
1757418031.0484183,13115.0,10.0,9.93,25947.0,418.07
1757418031.0507205,13128.0,10.0,9.9,26046.0,418.07
1757418031.0735104,13143.0,10.0,9.87,26144.0,418.07
1757418031.0804453,13156.0,10.0,9.84,26242.0,418.07
1757418031.103275,13169.0,10.0,9.8,26340.0,430.08
1757418031.1150668,13182.0,10.0,9.77,26437.0,430.08
1757418031.1308663,13196.0,10.0,9.75,26535.0,430.08
1757418031.1438308,13209.0,10.0,9.73,26631.0,430.08
1757418031.1450863,13222.0,10.0,9.7,26728.0,430.08
1757418031.1681008,13237.0,10.0,9.66,26824.0,431.25
1757418031.1843233,13250.0,10.0,9.64,26921.0,431.25
1757418031.1966565,13263.0,10.0,9.62,27017.0,431.25
1757418031.209908,13277.0,10.0,9.61,27113.0,431.25
1757418031.2198107,13290.0,10.0,9.58,27208.0,441.5
1757418031.2373962,13303.0,10.0,9.55,27303.0,441.5
1757418031.2435076,13317.0,10.0,9.52,27398.0,441.5
1757418031.261716,13331.0,10.0,9.49,27493.0,441.5
1757418031.272783,13344.0,10.0,9.48,27588.0,441.5
1757418031.2908444,13358.0,10.0,9.46,27682.0,446.97
1757418031.3020291,13371.0,10.0,9.44,27776.0,446.97
1757418031.3053818,13384.0,10.0,9.42,27870.0,446.97
1757418031.3313863,13398.0,10.0,9.39,27964.0,446.97
1757418031.3391309,13411.0,10.0,9.37,28057.0,446.97
1757418031.357169,13425.0,10.0,9.34,28150.0,457.52
1757418031.3691795,13438.0,10.0,9.31,28243.0,457.52
1757418031.3852806,13452.0,10.0,9.28,28336.0,457.52
1757418031.3852806,13465.0,10.0,9.27,28429.0,457.52
1757418031.4129093,13478.0,10.0,9.27,28522.0,457.52
1757418031.4183931,13492.0,10.0,9.27,28615.0,461.23
1757418031.439426,13505.0,10.0,9.26,28707.0,461.23
1757418031.4498105,13519.0,10.0,9.24,28799.0,461.23
1757418031.4672225,13533.0,10.0,9.21,28891.0,461.23
1757418031.4785745,13546.0,10.0,9.19,28983.0,461.23
1757418031.4820204,13559.0,10.0,9.18,29075.0,469.92
1757418031.5071445,13573.0,10.0,9.17,29166.0,469.92
1757418031.510339,13586.0,10.0,9.15,29258.0,469.92
1757418031.532705,13599.0,10.0,9.14,29350.0,469.92
1757418031.544132,13614.0,10.0,9.14,29441.0,474.12
1757418031.5600498,13627.0,10.0,9.13,29532.0,474.12
1757418031.5730588,13640.0,10.0,9.11,29623.0,474.12
1757418031.5858188,13654.0,10.0,9.09,29714.0,474.12
1757418031.601961,13667.0,10.0,9.08,29805.0,474.12
1757418031.6142955,13680.0,10.0,9.06,29895.0,479.88
1757418031.6270292,13694.0,10.0,9.04,29985.0,479.88
1757418031.6270292,13708.0,10.0,9.01,30075.0,479.88
1757418031.6422343,13721.0,10.0,8.99,30165.0,479.88
1757418031.666649,13734.0,10.0,8.98,30255.0,479.88
1757418031.6724083,13748.0,10.0,8.98,30344.0,485.16
1757418031.6964355,13761.0,10.0,8.95,30433.0,485.16
1757418031.7085047,13774.0,10.0,8.92,30522.0,485.16
1757418031.7223582,13788.0,10.0,8.89,30610.0,485.16
1757418031.729058,13802.0,10.0,8.85,30698.0,485.16
1757418031.745019,13815.0,10.0,8.79,30784.0,502.54
1757418031.7618513,13829.0,10.0,8.73,30870.0,502.54
1757418031.7737195,13842.0,10.0,8.67,30957.0,502.54
1757418031.7894843,13855.0,10.0,8.64,31043.0,502.54
1757418031.802764,13869.0,10.0,8.63,31130.0,516.7
1757418031.814903,13882.0,10.0,8.62,31216.0,516.7
1757418031.8195949,13896.0,10.0,8.62,31303.0,516.7
1757418031.8421018,13910.0,10.0,8.63,31390.0,516.7
1757418031.8489594,13923.0,10.0,8.64,31476.0,516.7
1757418031.8692749,13936.0,10.0,8.64,31563.0,515.72
1757418031.8838353,13949.0,10.0,8.65,31650.0,515.72
1757418031.8961432,13963.0,10.0,8.66,31736.0,515.72
1757418031.9040623,13976.0,10.0,8.66,31823.0,515.72
1757418031.9201603,13989.0,10.0,8.65,31909.0,515.72
1757418031.9375138,14004.0,10.0,8.64,31996.0,516.89
1757418031.947166,14017.0,10.0,8.64,32083.0,516.89
1757418031.963697,14030.0,10.0,8.65,32169.0,516.89
1757418031.9785454,14044.0,10.0,8.65,32256.0,516.89
1757418031.984457,14057.0,10.0,8.64,32342.0,516.89
1757418032.0030415,14070.0,10.0,8.61,32425.0,481.54
1757418032.010992,14084.0,10.0,8.52,32507.0,481.54
1757418032.0320117,14098.0,10.0,8.37,32587.0,481.54
1757418032.0425901,14111.0,10.0,8.19,32663.0,481.54
1757418032.0425901,14125.0,10.0,7.93,32734.0,481.54
1757418032.072459,14138.0,10.0,7.6,32802.0,228.32
1757418032.0849304,14151.0,10.0,7.23,32866.0,228.32
1757418032.0981429,14164.0,10.0,6.83,32924.0,228.32
1757418032.1108963,14178.0,10.0,6.38,32978.0,228.32
1757418032.1257534,14191.0,10.0,5.92,33027.0,133.98
