system_time,time,pos,curr
1751555589.15929,8263.0,0.0,0.39
1751555589.1711497,8273.0,0.0,0.39
1751555589.18402,8283.0,0.0,0.39
1751555589.1863496,8293.0,0.0,0.39
1751555589.1991577,8303.0,0.0,0.39
1751555589.2132905,8313.0,0.0,0.39
1751555589.2143009,8324.0,0.0,0.39
1751555589.2323444,8334.0,0.0,0.39
1751555589.2458909,8344.0,0.0,0.39
1751555589.2526455,8354.0,0.0,0.39
1751555589.2635617,8365.0,0.0,0.39
1751555589.2635617,8375.0,0.0,0.39
1751555589.281252,8385.0,0.0,0.39
1751555589.2928214,8395.0,0.0,0.39
1751555589.3067875,8406.0,0.0,0.39
1751555589.31366,8416.0,0.0,0.39
1751555589.3278627,8426.0,0.0,0.39
1751555589.334993,8436.0,0.0,0.39
1751555589.34214,8446.0,0.0,0.39
1751555589.3466623,8457.0,0.0,0.39
1751555589.3638194,8467.0,0.0,0.39
1751555589.3638194,8477.0,0.0,0.39
1751555589.3829963,8487.0,0.0,0.39
1751555589.3972998,8498.0,0.0,0.39
1751555589.3972998,8507.0,0.0,0.39
1751555589.4144576,8517.0,0.0,0.39
1751555589.425291,8527.0,0.0,0.39
1751555589.4380336,8538.0,0.0,0.39
1751555589.4475386,8548.0,0.0,0.39
1751555589.454015,8558.0,0.0,0.39
1751555589.4662678,8568.0,0.0,0.39
1751555589.4787972,8579.0,0.0,0.39
1751555589.4875202,8589.0,0.0,0.39
1751555589.4993546,8599.0,0.0,0.39
1751555589.5066607,8609.0,0.0,0.39
1751555589.5205235,8620.0,0.0,0.39
1751555589.5292175,8630.0,0.0,0.39
1751555589.5365899,8640.0,0.0,0.39
1751555589.5476003,8650.0,0.0,0.39
1751555589.5610538,8660.0,0.0,0.39
1751555589.5656939,8671.0,0.0,0.39
1751555589.5824013,8681.0,0.0,0.39
1751555589.5824013,8691.0,0.0,0.39
1751555589.5986285,8701.0,0.0,0.39
1751555589.610082,8712.0,0.0,0.39
1751555589.6159995,8722.0,0.0,0.39
1751555589.6304288,8731.0,0.0,0.39
1751555589.6434639,8741.0,0.0,0.39
1751555589.65197,8752.0,0.0,0.39
1751555589.6637945,8762.0,0.0,0.39
1751555589.6725996,8772.0,0.0,0.39
1751555589.684284,8782.0,0.0,0.39
1751555589.6898627,8793.0,0.0,0.39
1751555589.7046287,8803.0,0.0,0.39
1751555589.713085,8813.0,0.0,0.39
1751555589.7213547,8823.0,0.0,0.39
1751555589.732496,8834.0,0.0,0.39
1751555589.745894,8844.0,0.0,0.39
1751555589.753718,8854.0,0.0,0.39
1751555589.7657225,8864.0,0.0,0.39
1751555589.773194,8875.0,0.0,0.39
1751555589.786418,8885.0,0.0,0.39
1751555589.7939591,8895.0,0.0,0.39
1751555589.8009226,8905.0,0.0,0.39
1751555589.815429,8915.0,0.0,0.39
1751555589.8178012,8926.0,0.0,0.39
1751555589.835292,8936.0,0.0,0.39
1751555589.8436995,8946.0,0.0,0.39
1751555589.8522067,8955.0,0.0,0.39
1751555589.8643913,8966.0,0.0,0.39
1751555589.866411,8976.0,0.0,0.39
1751555589.883296,8986.0,0.0,0.39
1751555589.8974428,8996.0,0.0,0.39
1751555589.899127,9007.0,0.0,0.39
1751555589.9146514,9017.0,0.0,0.39
1751555589.9146514,9027.0,0.0,0.39
1751555589.9386613,9037.0,0.0,0.39
1751555589.947026,9048.0,0.0,0.39
1751555589.9479754,9058.0,0.0,0.39
1751555589.9671965,9068.0,0.0,0.39
1751555589.9791603,9078.0,0.0,0.39
1751555589.9854288,9089.0,0.0,0.39
1751555589.9991958,9099.0,0.0,0.39
1751555590.008186,9109.0,0.0,0.39
1751555590.0197506,9119.0,0.0,0.39
1751555590.0269694,9129.0,0.0,0.39
1751555590.0414252,9140.0,1.0,0.39
1751555590.0487401,9150.0,5.0,0.39
1751555590.0547426,9160.0,13.0,245.9
1751555590.0654607,9170.0,23.0,245.9
1751555590.0815258,9181.0,38.0,245.9
1751555590.0867782,9191.0,55.0,245.9
1751555590.102785,9201.0,77.0,245.9
1751555590.109437,9211.0,101.0,245.9
1751555590.1222835,9222.0,128.0,713.18
1751555590.1304781,9232.0,159.0,713.18
1751555590.1430702,9243.0,192.0,713.18
1751555590.1481142,9253.0,228.0,713.18
1751555590.1641123,9264.0,266.0,713.18
1751555590.1755188,9274.0,306.0,713.18
1751555590.184809,9284.0,349.0,668.95
1751555590.1960793,9294.0,393.0,668.95
1751555590.2051475,9306.0,440.0,668.95
1751555590.2160158,9316.0,488.0,668.95
1751555590.2241805,9326.0,538.0,668.95
1751555590.237236,9336.0,591.0,668.95
1751555590.2448683,9347.0,645.0,617.87
1751555590.249291,9358.0,700.0,617.87
1751555590.2662342,9368.0,757.0,617.87
1751555590.277131,9378.0,816.0,617.87
1751555590.2835476,9389.0,875.0,617.87
1751555590.2971008,9399.0,937.0,617.87
1751555590.3013163,9409.0,999.0,573.05
1751555590.3198476,9420.0,1063.0,573.05
1751555590.330639,9431.0,1129.0,573.05
1751555590.3339415,9441.0,1195.0,573.05
1751555590.3495555,9451.0,1263.0,573.05
1751555590.3636842,9462.0,1331.0,573.05
1751555590.369081,9473.0,1400.0,526.95
1751555590.3816054,9483.0,1470.0,526.95
1751555590.3816054,9494.0,1541.0,526.95
1751555590.3993046,9504.0,1612.0,526.95
1751555590.4135282,9515.0,1684.0,526.95
1751555590.419126,9525.0,1757.0,526.95
1751555590.4336522,9536.0,1831.0,499.12
1751555590.4449158,9546.0,1905.0,499.12
1751555590.4574008,9556.0,1981.0,499.12
1751555590.465087,9567.0,2057.0,499.12
1751555590.4794633,9578.0,2133.0,499.12
1751555590.4878886,9588.0,2211.0,499.12
1751555590.49907,9598.0,2288.0,499.12
1751555590.506712,9609.0,2366.0,478.22
1751555590.5206122,9620.0,2445.0,478.22
1751555590.5325956,9630.0,2524.0,478.22
1751555590.5409138,9640.0,2603.0,478.22
1751555590.5529099,9652.0,2683.0,478.22
1751555590.55945,9662.0,2764.0,478.22
1751555590.573768,9672.0,2845.0,460.06
1751555590.5813005,9682.0,2927.0,460.06
1751555590.5874188,9694.0,3008.0,460.06
1751555590.6058748,9704.0,3090.0,460.06
1751555590.6144197,9714.0,3173.0,460.06
1751555590.6199822,9724.0,3255.0,460.06
1751555590.6348696,9736.0,3338.0,450.68
1751555590.6472285,9746.0,3422.0,450.68
1751555590.6533818,9756.0,3506.0,450.68
1751555590.6681645,9767.0,3590.0,450.68
1751555590.679087,9778.0,3675.0,450.68
1751555590.6831396,9788.0,3759.0,450.68
1751555590.698364,9798.0,3844.0,434.18
1751555590.7068584,9809.0,3930.0,434.18
1751555590.720358,9820.0,4015.0,434.18
1751555590.7291017,9830.0,4101.0,434.18
1751555590.7397223,9841.0,4187.0,434.18
1751555590.7489104,9851.0,4274.0,434.18
1751555590.7612877,9862.0,4360.0,432.13
1751555590.7735314,9872.0,4447.0,432.13
1751555590.7830062,9883.0,4535.0,432.13
1751555590.788142,9893.0,4622.0,432.13
1751555590.8034248,9904.0,4709.0,432.13
1751555590.814595,9915.0,4798.0,432.13
1751555590.8239713,9925.0,4886.0,415.43
1751555590.8361254,9935.0,4974.0,415.43
1751555590.8469017,9946.0,5062.0,415.43
1751555590.8527598,9957.0,5151.0,415.43
1751555590.865935,9967.0,5240.0,415.43
1751555590.87608,9977.0,5329.0,415.43
1751555590.8805835,9989.0,5418.0,414.16
1751555590.9010122,9999.0,5507.0,414.16
1751555590.907922,10009.0,5596.0,414.16
1751555590.919804,10019.0,5686.0,414.16
1751555590.929439,10031.0,5775.0,414.16
1751555590.9416354,10041.0,5865.0,414.16
1751555590.9470935,10051.0,5956.0,403.52
1751555590.9626453,10062.0,6046.0,403.52
1751555590.9747736,10073.0,6136.0,403.52
1751555590.9826076,10083.0,6226.0,403.52
1751555590.9866564,10094.0,6317.0,403.52
1751555591.0030842,10104.0,6407.0,403.52
1751555591.0154817,10115.0,6497.0,402.83
1751555591.022826,10126.0,6587.0,402.83
1751555591.0363982,10136.0,6677.0,402.83
1751555591.0488477,10146.0,6768.0,402.83
1751555591.0488477,10158.0,6858.0,402.83
1751555591.0669045,10168.0,6948.0,402.83
1751555591.0810266,10178.0,7039.0,405.57
1751555591.0886405,10189.0,7129.0,405.57
1751555591.0976062,10200.0,7220.0,405.57
1751555591.1094413,10211.0,7311.0,405.57
1751555591.1144612,10221.0,7401.0,405.57
1751555591.13059,10231.0,7492.0,405.57
1751555591.1343668,10243.0,7583.0,403.42
1751555591.1509984,10253.0,7673.0,403.42
1751555591.1636903,10263.0,7764.0,403.42
1751555591.1673224,10274.0,7855.0,403.42
1751555591.1829236,10285.0,7945.0,403.42
1751555591.1961334,10295.0,8036.0,403.42
1751555591.2076845,10306.0,8127.0,407.13
1751555591.2169385,10316.0,8218.0,407.13
1751555591.2255714,10327.0,8309.0,407.13
1751555591.2360888,10338.0,8400.0,407.13
1751555591.2492342,10348.0,8490.0,407.13
1751555591.2550056,10358.0,8581.0,407.13
1751555591.267873,10370.0,8672.0,398.63
1751555591.2812586,10380.0,8763.0,398.63
1751555591.2864408,10390.0,8853.0,398.63
1751555591.3020103,10401.0,8944.0,398.63
1751555591.3086674,10412.0,9035.0,398.63
1751555591.3168092,10422.0,9126.0,398.63
1751555591.3338854,10433.0,9217.0,398.63
1751555591.3405306,10443.0,9307.0,409.28
1751555591.349378,10454.0,9397.0,409.28
1751555591.3646085,10465.0,9488.0,409.28
1751555591.3757186,10475.0,9579.0,409.28
1751555591.3846412,10485.0,9669.0,409.28
1751555591.396002,10497.0,9760.0,409.28
1751555591.4089093,10507.0,9851.0,402.15
1751555591.4175558,10517.0,9941.0,402.15
1751555591.4292455,10528.0,10032.0,402.15
1751555591.4371102,10539.0,10123.0,402.15
1751555591.448495,10549.0,10214.0,402.15
1751555591.448495,10560.0,10305.0,402.15
1751555591.4700928,10570.0,10396.0,410.84
1751555591.4807565,10582.0,10487.0,410.84
1751555591.4888391,10592.0,10578.0,410.84
1751555591.5037906,10602.0,10669.0,410.84
1751555591.5153182,10613.0,10760.0,410.84
1751555591.5201366,10624.0,10851.0,410.84
1751555591.5329506,10635.0,10942.0,400.98
1751555591.5413914,10645.0,11033.0,400.98
1751555591.5492373,10655.0,11124.0,400.98
1751555591.5679278,10667.0,11215.0,400.98
1751555591.575139,10677.0,11306.0,400.98
1751555591.5827513,10688.0,11397.0,400.98
1751555591.5980558,10698.0,11489.0,406.05
1751555591.6093023,10708.0,11580.0,406.05
1751555591.616792,10720.0,11671.0,406.05
1751555591.6303895,10730.0,11762.0,406.05
1751555591.6413057,10741.0,11854.0,406.05
1751555591.6488316,10752.0,11945.0,406.05
1751555591.6627464,10762.0,12036.0,403.03
1751555591.6732621,10773.0,12127.0,403.03
1751555591.6824117,10783.0,12218.0,403.03
1751555591.6904936,10795.0,12309.0,403.03
1751555591.7038224,10805.0,12401.0,403.03
1751555591.7165253,10815.0,12492.0,403.03
1751555591.719711,10826.0,12583.0,402.15
1751555591.7373104,10836.0,12673.0,402.15
1751555591.7483811,10848.0,12765.0,402.15
1751555591.75355,10858.0,12855.0,402.15
1751555591.7676885,10868.0,12945.0,402.15
1751555591.7809508,10880.0,13036.0,402.15
1751555591.7869334,10890.0,13126.0,405.66
1751555591.801131,10901.0,13217.0,405.66
1751555591.8080797,10911.0,13307.0,405.66
1751555591.8170748,10921.0,13397.0,405.66
1751555591.8346643,10933.0,13487.0,405.66
1751555591.8400881,10943.0,13577.0,405.66
1751555591.849531,10954.0,13667.0,408.59
1751555591.8626776,10964.0,13757.0,408.59
1751555591.870215,10975.0,13847.0,408.59
1751555591.8831472,10986.0,13937.0,408.59
1751555591.8973148,10996.0,14027.0,408.59
1751555591.8986635,11006.0,14117.0,408.59
1751555591.9165714,11018.0,14207.0,409.86
1751555591.9292583,11028.0,14297.0,409.86
1751555591.9409182,11039.0,14387.0,409.86
1751555591.949988,11049.0,14476.0,409.86
1751555591.961583,11060.0,14566.0,409.86
1751555591.970427,11071.0,14655.0,409.86
1751555591.9818668,11081.0,14744.0,407.13
1751555591.9942641,11092.0,14834.0,407.13
1751555591.9997306,11103.0,14923.0,407.13
1751555592.015626,11113.0,15012.0,407.13
1751555592.015626,11124.0,15102.0,407.13
1751555592.0328913,11134.0,15191.0,407.13
1751555592.0473664,11146.0,15280.0,410.64
1751555592.0563943,11156.0,15369.0,410.64
1751555592.068262,11166.0,15458.0,410.64
1751555592.072039,11177.0,15547.0,410.64
1751555592.080597,11188.0,15636.0,410.64
1751555592.097118,11199.0,15725.0,410.64
1751555592.108578,11209.0,15813.0,411.04
1751555592.1156027,11219.0,15901.0,411.04
1751555592.1293185,11231.0,15990.0,411.04
1751555592.1426773,11241.0,16078.0,411.04
1751555592.1486747,11252.0,16166.0,411.04
1751555592.1626298,11262.0,16255.0,411.04
1751555592.1743698,11273.0,16343.0,415.04
1751555592.182624,11284.0,16431.0,415.04
1751555592.1866515,11294.0,16520.0,415.04
1751555592.2064757,11305.0,16609.0,415.04
1751555592.2153416,11316.0,16697.0,415.04
1751555592.2201762,11326.0,16786.0,415.04
1751555592.2365155,11337.0,16875.0,415.63
1751555592.248181,11347.0,16963.0,415.63
1751555592.255085,11358.0,17052.0,415.63
1751555592.2684813,11369.0,17141.0,415.63
1751555592.2809887,11379.0,17229.0,415.63
1751555592.2877817,11390.0,17318.0,415.63
1751555592.2992795,11401.0,17407.0,414.84
1751555592.3138354,11411.0,17496.0,414.84
1751555592.322597,11422.0,17585.0,414.84
1751555592.33403,11432.0,17674.0,414.84
1751555592.3364425,11444.0,17763.0,414.84
1751555592.3545558,11454.0,17853.0,414.84
1751555592.3652482,11464.0,17942.0,411.43
1751555592.3737762,11475.0,18031.0,411.43
1751555592.3824258,11486.0,18121.0,411.43
1751555592.3956933,11497.0,18210.0,411.43
1751555592.4035707,11507.0,18300.0,411.43
1751555592.416225,11517.0,18390.0,411.43
1751555592.429444,11529.0,18480.0,410.74
1751555592.4408326,11539.0,18570.0,410.74
1751555592.4504094,11550.0,18659.0,410.74
1751555592.458244,11560.0,18750.0,410.74
1751555592.47281,11571.0,18840.0,410.74
1751555592.4817975,11582.0,18930.0,410.74
1751555592.4908392,11592.0,19021.0,408.11
1751555592.4991746,11603.0,19111.0,408.11
1751555592.514902,11614.0,19202.0,408.11
1751555592.5214934,11624.0,19292.0,408.11
1751555592.5350378,11635.0,19382.0,408.11
1751555592.547107,11645.0,19473.0,408.11
1751555592.554114,11657.0,19563.0,406.74
1751555592.5685956,11667.0,19654.0,406.74
1751555592.5793142,11677.0,19745.0,406.74
1751555592.5863073,11688.0,19835.0,406.74
