system_time,frame_number
1751555589.15929,1
1751555589.4885173,2
1751555589.4993546,3
1751555589.5365899,4
1751555589.5939012,5
1751555589.6159995,6
1751555589.65197,7
1751555589.6866226,8
1751555589.7095025,9
1751555589.7511187,10
1751555589.771226,11
1751555589.8009226,12
1751555589.8405957,13
1751555589.866411,14
1751555589.9099104,15
1751555589.9336567,16
1751555589.982857,17
1751555590.0197506,18
1751555590.0507514,19
1751555590.082673,20
1751555590.1184685,21
1751555590.1460252,22
1751555590.1718755,23
1751555590.2145405,24
1751555590.232211,25
1751555590.277131,26
1751555590.2971008,27
1751555590.3316581,28
1751555590.374366,29
1751555590.4099483,30
1751555590.4492567,31
1751555590.4818788,32
1751555590.5206122,33
1751555590.5487156,34
1751555590.5715778,35
1751555590.6068854,36
1751555590.646113,37
1751555590.6722226,38
1751555590.7068584,39
1751555590.7352397,40
1751555590.776148,41
1751555590.8206556,42
1751555590.8458478,43
1751555590.8740387,44
1751555590.915402,45
1751555590.9380107,46
1751555590.981529,47
1751555591.0063317,48
1751555591.0363982,49
1751555591.0757234,50
1751555591.107375,51
1751555591.1314554,52
1751555591.1673224,53
1751555591.222308,54
1751555591.2526855,55
1751555591.2791224,56
1751555591.306194,57
1751555591.3374996,58
1751555591.3814504,59
1751555591.4068034,60
1751555591.4463124,61
1751555591.4744449,62
1751555591.5037906,63
1751555591.5303602,64
1751555591.5648315,65
1751555591.616792,66
1751555591.6558435,67
1751555591.6881912,68
1751555591.7111847,69
1751555591.7469237,70
1751555591.7750401,71
1751555591.8117065,72
1751555591.8378422,73
1751555591.8779178,74
1751555591.8986635,75
1751555591.936315,76
1751555591.97409,77
1751555591.9997306,78
1751555592.0473664,79
1751555592.072039,80
1751555592.1068258,81
1751555592.146902,82
1751555592.1753793,83
1751555592.2096424,84
1751555592.2375321,85
1751555592.2714303,86
1751555592.2992795,87
1751555592.333023,88
1751555592.363048,89
1751555592.397846,90
1751555592.4557407,91
1751555592.4817975,92
1751555592.5193758,93
1751555592.5396142,94
1751555592.5822113,95
1751555592.6172206,96
1751555592.6461117,97
1751555592.6727154,98
1751555592.6980853,99
1751555592.7439709,100
1751555592.7729826,101
1751555592.7944574,102
1751555592.8512976,103
1751555592.8743024,104
1751555592.9200835,105
1751555592.9426303,106
1751555592.9792545,107
1751555593.0136325,108
1751555593.033545,109
1751555593.0741498,110
1751555593.107403,111
1751555593.1311386,112
1751555593.1654866,113
1751555593.198834,114
1751555593.2352645,115
1751555593.285973,116
1751555593.308176,117
1751555593.3467782,118
1751555593.375568,119
1751555593.4079242,120
1751555593.4484286,121
1751555593.4761534,122
1751555593.5036964,123
1751555593.5326471,124
1751555593.5728862,125
1751555593.5939782,126
1751555593.637258,127
1751555593.6853638,128
1751555593.719542,129
1751555593.738742,130
1751555593.7834384,131
1751555593.8079326,132
1751555593.836447,133
1751555593.8810186,134
1751555593.9051652,135
1751555593.930229,136
1751555593.9671562,137
1751555593.9976978,138
1751555594.0260968,139
1751555594.0861576,140
1751555594.1145546,141
1751555594.1404798,142
1751555594.170518,143
1751555594.2126133,144
1751555594.241099,145
1751555594.2749248,146
1751555594.2991693,147
1751555594.330154,148
1751555594.365518,149
1751555594.399624,150
1751555594.4262524,151
1751555594.4872422,152
1751555594.517323,153
1751555594.5411317,154
1751555594.5702372,155
1751555594.6041794,156
1751555594.6444042,157
1751555594.6792479,158
1751555594.6993644,159
1751555594.731955,160
1751555594.7627227,161
1751555594.805852,162
1751555594.828292,163
1751555594.868733,164
1751555594.9098618,165
1751555594.950817,166
1751555594.9794643,167
1751555595.0135498,168
1751555595.0482316,169
1751555595.0667028,170
1751555595.1117427,171
1751555595.1336668,172
1751555595.1715958,173
1751555595.198747,174
1751555595.2270894,175
1751555595.266182,176
1751555595.3208382,177
1751555595.3383858,178
1751555595.3813722,179
1751555595.4149387,180
1751555595.439877,181
1751555595.4784338,182
1751555595.5012498,183
1751555595.5415819,184
1751555595.561908,185
1751555595.6049345,186
1751555595.627004,187
1751555595.6683865,188
1751555595.7192714,189
1751555595.743458,190
1751555595.7774963,191
1751555595.8063087,192
1751555595.8420203,193
1751555595.8676882,194
1751555595.9092922,195
1751555595.9327137,196
1751555595.9645383,197
1751555595.9913383,198
1751555596.0316422,199
1751555596.0690136,200
1751555596.115401,201
1751555596.1384597,202
1751555596.18183,203
1751555596.2125497,204
1751555596.2335546,205
1751555596.2656343,206
1751555596.2991202,207
1751555596.3358266,208
1751555596.374654,209
1751555596.400447,210
1751555596.425843,211
1751555596.4664443,212
1751555596.498329,213
1751555596.5511558,214
1751555596.5768046,215
1751555596.6084838,216
1751555596.6404774,217
1751555596.678611,218
1751555596.6977022,219
1751555596.7382922,220
1751555596.7753215,221
1751555596.7945,222
1751555596.832479,223
1751555596.8627214,224
1751555596.8980203,225
1751555596.9470665,226
1751555596.9838498,227
1751555596.9992278,228
1751555597.0357432,229
1751555597.0761871,230
1751555597.109631,231
1751555597.1371932,232
1751555597.1659753,233
