system_time,frame_number
1751553672.7726228,1
1751553673.1106207,2
1751553673.120526,3
1751553673.166018,4
1751553673.2049053,5
1751553673.2363253,6
1751553673.2722223,7
1751553673.295675,8
1751553673.3292665,9
1751553673.3645728,10
1751553673.391277,11
1751553673.4234579,12
1751553673.4604485,13
1751553673.48449,14
1751553673.52625,15
1751553673.5632234,16
1751553673.6000116,17
1751553673.6269073,18
1751553673.6721935,19
1751553673.6943693,20
1751553673.729074,21
1751553673.766849,22
1751553673.7931025,23
1751553673.83077,24
1751553673.8528385,25
1751553673.8937354,26
1751553673.9157734,27
1751553673.959928,28
1751553674.0065565,29
1751553674.038545,30
1751553674.0710726,31
1751553674.0942082,32
1751553674.123453,33
1751553674.1614816,34
1751553674.194817,35
1751553674.2220533,36
1751553674.2511265,37
1751553674.294809,38
1751553674.31365,39
1751553674.3492157,40
1751553674.4070432,41
1751553674.439224,42
1751553674.4622085,43
1751553674.4956853,44
1751553674.5359862,45
1751553674.5568516,46
1751553674.5880544,47
1751553674.6204972,48
1751553674.6635222,49
1751553674.6836438,50
1751553674.7193825,51
1751553674.7590666,52
1751553674.79976,53
1751553674.8446648,54
1751553674.8739703,55
1751553674.8947277,56
1751553674.9370065,57
1751553674.9664335,58
1751553674.9969633,59
1751553675.0162804,60
1751553675.051278,61
1751553675.0838318,62
1751553675.1162016,63
1751553675.1476214,64
1751553675.182394,65
1751553675.2388532,66
1751553675.2701855,67
1751553675.2935944,68
1751553675.3296018,69
1751553675.3655627,70
1751553675.3979461,71
1751553675.4280198,72
1751553675.4605598,73
1751553675.4847865,74
1751553675.5176911,75
1751553675.5605173,76
1751553675.5793462,77
1751553675.626942,78
1751553675.6622076,79
1751553675.6959732,80
1751553675.7386315,81
1751553675.7581205,82
1751553675.7951188,83
1751553675.8284237,84
1751553675.8534436,85
1751553675.8867564,86
1751553675.9179351,87
1751553675.9549632,88
1751553675.9785964,89
1751553676.0403576,90
1751553676.0626996,91
1751553676.1057346,92
1751553676.1307068,93
1751553676.1574175,94
1751553676.1950815,95
1751553676.2214282,96
1751553676.2571223,97
1751553676.2956738,98
1751553676.317542,99
1751553676.3542576,100
1751553676.380866,101
1751553676.4269874,102
1751553676.4694169,103
1751553676.505412,104
1751553676.5305872,105
1751553676.5684328,106
1751553676.5966413,107
1751553676.6270635,108
1751553676.6614907,109
1751553676.6900165,110
1751553676.7271657,111
1751553676.7455053,112
1751553676.7795544,113
1751553676.8154056,114
1751553676.8662648,115
1751553676.9038267,116
1751553676.9290884,117
1751553676.9679885,118
1751553676.9895394,119
1751553677.0223882,120
1751553677.06165,121
1751553677.094886,122
1751553677.1223843,123
1751553677.1486046,124
1751553677.1898122,125
1751553677.2230315,126
1751553677.2615511,127
1751553677.2939138,128
1751553677.3389666,129
1751553677.36286,130
1751553677.388567,131
1751553677.4295707,132
1751553677.4553814,133
1751553677.4874806,134
1751553677.5202608,135
1751553677.5477986,136
1751553677.5816932,137
1751553677.612843,138
1751553677.661103,139
1751553677.7003295,140
1751553677.7330606,141
1751553677.7595556,142
1751553677.796511,143
1751553677.8295379,144
1751553677.8594759,145
1751553677.88592,146
1751553677.924106,147
1751553677.9579022,148
1751553677.9921484,149
1751553678.0231376,150
1751553678.0624366,151
1751553678.1042438,152
1751553678.12314,153
1751553678.1674566,154
1751553678.1984684,155
1751553678.222053,156
1751553678.2631838,157
1751553678.292747,158
1751553678.328029,159
1751553678.3561053,160
1751553678.379503,161
1751553678.413553,162
1751553678.4458249,163
1751553678.496121,164
1751553678.5359762,165
1751553678.5578923,166
1751553678.5994418,167
1751553678.6295714,168
1751553678.6550148,169
1751553678.6836767,170
1751553678.7172155,171
1751553678.746427,172
1751553678.778624,173
1751553678.8107083,174
1751553678.843761,175
1751553678.895171,176
1751553678.9356766,177
1751553678.9554207,178
1751553679.000811,179
1751553679.0281,180
1751553679.0528476,181
1751553679.097181,182
1751553679.1258354,183
1751553679.1541398,184
1751553679.1773925,185
1751553679.2106216,186
1751553679.244511,187
1751553679.30242,188
1751553679.332799,189
1751553679.3667762,190
1751553679.3978329,191
1751553679.4209654,192
1751553679.4550478,193
1751553679.4869926,194
1751553679.5291889,195
1751553679.5555375,196
1751553679.5772243,197
1751553679.6120353,198
1751553679.643702,199
1751553679.6750305,200
1751553679.735446,201
1751553679.764658,202
1751553679.7928417,203
1751553679.828395,204
1751553679.862848,205
1751553679.8826573,206
1751553679.9159465,207
1751553679.9485335,208
1751553679.982963,209
1751553680.0119958,210
1751553680.054355,211
1751553680.0858977,212
1751553680.1335337,213
1751553680.1568985,214
1751553680.1907265,215
1751553680.2223842,216
1751553680.2540727,217
1751553680.2949748,218
1751553680.3263233,219
1751553680.3494368,220
1751553680.3826644,221
1751553680.423985,222
1751553680.444742,223
1751553680.4880972,224
1751553680.5237832,225
1751553680.556614,226
1751553680.5885513,227
1751553680.6209648,228
