system_time,frame_number
1751554280.8102279,1
1751554281.135088,2
1751554281.150406,3
1751554281.2088041,4
1751554281.2412033,5
1751554281.2658527,6
1751554281.2961423,7
1751554281.3369515,8
1751554281.363811,9
1751554281.3972673,10
1751554281.435058,11
1751554281.4540014,12
1751554281.4994657,13
1751554281.5229855,14
1751554281.5516841,15
1751554281.5873053,16
1751554281.6366668,17
1751554281.6727207,18
1751554281.7066984,19
1751554281.7286894,20
1751554281.7694747,21
1751554281.7889802,22
1751554281.829631,23
1751554281.8616796,24
1751554281.8855143,25
1751554281.917488,26
1751554281.955337,27
1751554281.979815,28
1751554282.0311983,29
1751554282.0625274,30
1751554282.102127,31
1751554282.1252916,32
1751554282.157326,33
1751554282.1914835,34
1751554282.2339642,35
1751554282.2592807,36
1751554282.2922587,37
1751554282.3200235,38
1751554282.3534198,39
1751554282.3810585,40
1751554282.4421477,41
1751554282.4630487,42
1751554282.500623,43
1751554282.5265267,44
1751554282.569663,45
1751554282.600752,46
1751554282.6336937,47
1751554282.652634,48
1751554282.696663,49
1751554282.7272108,50
1751554282.7623572,51
1751554282.7809072,52
1751554282.8266473,53
1751554282.8763618,54
1751554282.8946126,55
1751554282.936777,56
1751554282.9599738,57
1751554282.9930499,58
1751554283.0284526,59
1751554283.053476,60
1751554283.0962827,61
1751554283.1204488,62
1751554283.1518068,63
1751554283.1843512,64
1751554283.222602,65
1751554283.2704284,66
1751554283.3038447,67
1751554283.3374865,68
1751554283.362588,69
1751554283.401889,70
1751554283.4246542,71
1751554283.468464,72
1751554283.4902446,73
1751554283.5185392,74
1751554283.5519512,75
1751554283.587106,76
1751554283.6200714,77
1751554283.6725686,78
1751554283.7048604,79
1751554283.7365696,80
1751554283.7673697,81
1751554283.7967386,82
1751554283.8236718,83
1751554283.854065,84
1751554283.8857465,85
1751554283.931745,86
1751554283.9574974,87
1751554283.9810107,88
1751554284.0219975,89
1751554284.0640345,90
1751554284.1074944,91
1751554284.1272862,92
1751554284.1706274,93
1751554284.1943634,94
1751554284.233162,95
1751554284.2611842,96
1751554284.2965755,97
1751554284.3203726,98
1751554284.353755,99
1751554284.3850992,100
1751554284.4207742,101
1751554284.4530776,102
1751554284.4971545,103
1751554284.5361142,104
1751554284.5641408,105
1751554284.601936,106
1751554284.6228821,107
1751554284.6524963,108
1751554284.6871521,109
1751554284.7260766,110
1751554284.7500648,111
1751554284.7916532,112
1751554284.8141785,113
1751554284.854655,114
1751554284.9069436,115
1751554284.935122,116
1751554284.9622605,117
1751554285.0019174,118
1751554285.0291438,119
1751554285.0664585,120
1751554285.095792,121
1751554285.1279318,122
1751554285.1629694,123
1751554285.1800675,124
1751554285.2151797,125
1751554285.2597897,126
1751554285.2936773,127
1751554285.3290699,128
1751554285.3617449,129
1751554285.391386,130
1751554285.4352064,131
1751554285.4595666,132
1751554285.4876175,133
1751554285.518348,134
1751554285.5636344,135
1751554285.5863402,136
1751554285.6182415,137
1751554285.653133,138
1751554285.7056358,139
1751554285.7361238,140
1751554285.7694907,141
1751554285.7922482,142
1751554285.833213,143
1751554285.861939,144
1751554285.885565,145
1751554285.9177334,146
1751554285.96005,147
1751554285.9920895,148
1751554286.023505,149
1751554286.0457842,150
1751554286.0802097,151
1751554286.1338649,152
1751554286.1673381,153
1751554286.2006953,154
1751554286.2343445,155
1751554286.2663028,156
1751554286.2873235,157
1751554286.3204458,158
1751554286.3539028,159
1751554286.387181,160
1751554286.415591,161
1751554286.4528441,162
1751554286.488477,163
1751554286.5415313,164
1751554286.5590117,165
1751554286.591923,166
1751554286.6271727,167
1751554286.6530588,168
1751554286.691849,169
1751554286.720721,170
1751554286.7539861,171
1751554286.793066,172
1751554286.8207538,173
1751554286.8472776,174
1751554286.8897629,175
1751554286.9258013,176
1751554286.9591596,177
1751554286.9960186,178
1751554287.0244603,179
1751554287.0677834,180
1751554287.0960362,181
1751554287.1189423,182
1751554287.1541376,183
1751554287.191742,184
1751554287.2136915,185
1751554287.2490954,186
1751554287.2860734,187
1751554287.311784,188
1751554287.3687348,189
1751554287.3964682,190
1751554287.4305398,191
1751554287.4545038,192
1751554287.4875972,193
1751554287.5212955,194
1751554287.5506873,195
1751554287.5935714,196
1751554287.6137164,197
1751554287.6452515,198
1751554287.688429,199
1751554287.7092693,200
1751554287.768542,201
1751554287.7905228,202
1751554287.827697,203
1751554287.8657737,204
1751554287.8851016,205
1751554287.917321,206
1751554287.9534972,207
1751554287.985046,208
1751554288.0256677,209
1751554288.058044,210
1751554288.0913703,211
1751554288.1151586,212
1751554288.1597838,213
1751554288.1930244,214
1751554288.222138,215
1751554288.2561622,216
1751554288.299435,217
1751554288.3294234,218
1751554288.3550987,219
1751554288.3876119,220
1751554288.414176,221
1751554288.4458709,222
1751554288.4878173,223
1751554288.5175295,224
1751554288.560732,225
1751554288.595672,226
1751554288.6289885,227
1751554288.661375,228
1751554288.694558,229
1751554288.7278621,230
1751554288.7542884,231
1751554288.7871385,232
1751554288.8240287,233
1751554288.8476062,234
