system_time,time,pos,curr
1751551930.279732,8222.0,0.0,0.29
1751551930.279732,8232.0,0.0,0.29
1751551930.3010523,8243.0,0.0,0.39
1751551930.3096044,8253.0,0.0,0.39
1751551930.3096044,8263.0,0.0,0.39
1751551930.3278422,8273.0,0.0,0.39
1751551930.3422427,8283.0,0.0,0.39
1751551930.3463838,8293.0,0.0,0.39
1751551930.360586,8303.0,0.0,0.39
1751551930.360586,8313.0,0.0,0.39
1751551930.3767705,8324.0,0.0,0.39
1751551930.3896554,8334.0,0.0,0.39
1751551930.3930655,8344.0,0.0,0.39
1751551930.4098265,8354.0,0.0,0.39
1751551930.4098265,8365.0,0.0,0.39
1751551930.4303436,8375.0,0.0,0.39
1751551930.443092,8385.0,0.0,0.39
1751551930.446417,8395.0,0.0,0.39
1751551930.462041,8406.0,0.0,0.39
1751551930.4720013,8416.0,0.0,0.39
1751551930.4784966,8426.0,0.0,0.39
1751551930.4930973,8436.0,0.0,0.39
1751551930.4930973,8446.0,0.0,0.39
1751551930.5122015,8457.0,0.0,0.39
1751551930.526541,8467.0,0.0,0.39
1751551930.5268567,8477.0,0.0,0.39
1751551930.5471752,8487.0,0.0,0.39
1751551930.5492125,8498.0,0.0,0.29
1751551930.5630472,8507.0,0.0,0.29
1751551930.5755353,8517.0,0.0,0.29
1751551930.5877235,8527.0,0.0,0.29
1751551930.5963542,8538.0,0.0,0.29
1751551930.6091313,8548.0,0.0,0.29
1751551930.6172044,8558.0,0.0,0.29
1751551930.6263926,8568.0,0.0,0.29
1751551930.6365654,8579.0,0.0,0.29
1751551930.6488533,8589.0,0.0,0.29
1751551930.6488533,8599.0,0.0,0.29
1751551930.6653242,8609.0,0.0,0.29
1751551930.6774313,8620.0,0.0,0.29
1751551930.6774313,8630.0,0.0,0.39
1751551930.6957364,8640.0,0.0,0.39
1751551930.7075338,8650.0,0.0,0.39
1751551930.71947,8660.0,0.0,0.39
1751551930.7265298,8671.0,0.0,0.39
1751551930.7327049,8681.0,0.0,0.39
1751551930.74754,8691.0,0.0,0.39
1751551930.7610712,8701.0,0.0,0.39
1751551930.7610712,8712.0,0.0,0.39
1751551930.7790546,8722.0,0.0,0.39
1751551930.7889874,8731.0,0.0,0.39
1751551930.8007007,8741.0,0.0,0.39
1751551930.810016,8752.0,0.0,0.39
1751551930.816584,8762.0,0.0,0.39
1751551930.8302846,8772.0,0.0,0.39
1751551930.8420823,8782.0,0.0,0.39
1751551930.849815,8793.0,0.0,0.39
1751551930.8624752,8803.0,0.0,0.39
1751551930.8704169,8813.0,0.0,0.39
1751551930.8775434,8823.0,0.0,0.29
1751551930.8893433,8834.0,0.0,0.29
1751551930.9040308,8844.0,-1.0,0.29
1751551930.911733,8854.0,-4.0,0.29
1751551930.9192076,8864.0,-12.0,0.29
1751551930.9321165,8875.0,-24.0,0.29
1751551930.944525,8885.0,-42.0,697.95
1751551930.9491758,8895.0,-63.0,697.95
1751551930.965184,8905.0,-91.0,697.95
1751551930.9743402,8915.0,-123.0,697.95
1751551930.9799612,8927.0,-160.0,697.95
1751551930.9944098,8937.0,-201.0,697.95
1751551931.0018866,8947.0,-247.0,929.98
1751551931.0179715,8957.0,-296.0,929.98
1751551931.02648,8968.0,-349.0,929.98
1751551931.0347009,8978.0,-405.0,929.98
1751551931.0451605,8989.0,-464.0,929.98
1751551931.059842,8999.0,-527.0,929.98
1751551931.0672612,9010.0,-591.0,929.98
1751551931.0771973,9020.0,-659.0,819.63
1751551931.0771973,9031.0,-728.0,819.63
1751551931.0955417,9041.0,-799.0,819.63
1751551931.112298,9052.0,-873.0,819.63
1751551931.1197736,9062.0,-947.0,819.63
1751551931.128226,9072.0,-1023.0,819.63
1751551931.1422276,9083.0,-1100.0,700.98
1751551931.1492178,9094.0,-1179.0,700.98
1751551931.1603968,9104.0,-1258.0,700.98
1751551931.1743457,9115.0,-1338.0,700.98
1751551931.183112,9125.0,-1419.0,700.98
1751551931.1938436,9136.0,-1501.0,700.98
1751551931.2064996,9146.0,-1584.0,644.53
1751551931.2141511,9157.0,-1668.0,644.53
1751551931.2271786,9167.0,-1753.0,644.53
1751551931.2271786,9178.0,-1838.0,644.53
1751551931.244997,9189.0,-1923.0,644.53
1751551931.2601192,9199.0,-2009.0,644.53
1751551931.2620008,9209.0,-2095.0,611.52
1751551931.2806308,9221.0,-2183.0,611.52
1751551931.2871566,9231.0,-2270.0,611.52
1751551931.2952142,9241.0,-2358.0,611.52
1751551931.309073,9251.0,-2446.0,611.52
1751551931.3166218,9263.0,-2534.0,611.52
1751551931.3338563,9273.0,-2623.0,591.31
1751551931.3421006,9283.0,-2712.0,591.31
1751551931.3497126,9294.0,-2802.0,591.31
1751551931.3616054,9305.0,-2891.0,591.31
1751551931.3697717,9315.0,-2981.0,591.31
1751551931.382022,9326.0,-3072.0,591.31
1751551931.3948696,9336.0,-3164.0,574.32
1751551931.4052947,9347.0,-3255.0,574.32
1751551931.4110544,9357.0,-3346.0,574.32
1751551931.4276702,9368.0,-3439.0,574.32
1751551931.4359698,9378.0,-3531.0,574.32
1751551931.4443908,9389.0,-3624.0,574.32
1751551931.4555752,9400.0,-3716.0,560.25
1751551931.4694448,9410.0,-3810.0,560.25
1751551931.4810116,9420.0,-3904.0,560.25
1751551931.4830031,9432.0,-3997.0,560.25
1751551931.5011804,9442.0,-4091.0,560.25
1751551931.5088096,9452.0,-4185.0,560.25
1751551931.5118992,9463.0,-4279.0,539.75
1751551931.5307798,9474.0,-4374.0,539.75
1751551931.5432224,9484.0,-4468.0,539.75
1751551931.5502396,9494.0,-4563.0,539.75
1751551931.5621135,9505.0,-4658.0,539.75
1751551931.5744052,9516.0,-4752.0,539.75
1751551931.5802739,9526.0,-4847.0,537.89
1751551931.5930266,9537.0,-4942.0,537.89
1751551931.6075811,9547.0,-5037.0,537.89
1751551931.616319,9558.0,-5132.0,537.89
1751551931.6280525,9569.0,-5227.0,537.89
1751551931.6375256,9579.0,-5322.0,537.89
1751551931.6488414,9589.0,-5416.0,531.15
1751551931.6553533,9600.0,-5512.0,531.15
1751551931.6662147,9611.0,-5607.0,531.15
1751551931.6791124,9621.0,-5702.0,531.15
1751551931.6883583,9631.0,-5798.0,531.15
1751551931.702319,9643.0,-5893.0,531.15
1751551931.7103727,9653.0,-5989.0,531.15
1751551931.7135525,9663.0,-6084.0,534.18
1751551931.7311888,9674.0,-6180.0,534.18
1751551931.743289,9684.0,-6276.0,534.18
1751551931.7507715,9695.0,-6372.0,534.18
1751551931.7622383,9705.0,-6467.0,534.18
1751551931.7763295,9716.0,-6563.0,534.18
1751551931.7779284,9726.0,-6658.0,524.02
1751551931.7944121,9737.0,-6753.0,524.02
1751551931.8048332,9748.0,-6848.0,524.02
1751551931.8145483,9758.0,-6942.0,524.02
1751551931.8290606,9768.0,-7036.0,524.02
1751551931.8355923,9779.0,-7131.0,524.02
1751551931.8442132,9790.0,-7225.0,535.35
1751551931.8591003,9800.0,-7319.0,535.35
1751551931.8700109,9810.0,-7412.0,535.35
1751551931.8822794,9822.0,-7506.0,535.35
1751551931.8898077,9832.0,-7599.0,535.35
1751551931.90337,9842.0,-7693.0,535.35
1751551931.9106798,9853.0,-7787.0,538.09
1751551931.918721,9864.0,-7880.0,538.09
1751551931.9311054,9874.0,-7974.0,538.09
1751551931.9448907,9884.0,-8067.0,538.09
1751551931.9508107,9895.0,-8160.0,538.09
1751551931.9626613,9906.0,-8254.0,538.09
1751551931.9765453,9916.0,-8347.0,545.8
1751551931.9778862,9927.0,-8441.0,545.8
1751551931.9962885,9937.0,-8535.0,545.8
1751551932.004849,9948.0,-8628.0,545.8
1751551932.0127273,9959.0,-8722.0,545.8
1751551932.029824,9969.0,-8815.0,545.8
1751551932.038088,9979.0,-8908.0,540.82
1751551932.0460925,9990.0,-9001.0,540.82
1751551932.0590086,10001.0,-9094.0,540.82
1751551932.0715442,10011.0,-9187.0,540.82
1751551932.0776055,10021.0,-9280.0,540.82
1751551932.092296,10033.0,-9374.0,540.82
1751551932.102917,10043.0,-9468.0,551.76
1751551932.111757,10053.0,-9562.0,551.76
1751551932.114973,10064.0,-9655.0,551.76
1751551932.1316679,10075.0,-9748.0,551.76
1751551932.1445458,10086.0,-9842.0,551.76
1751551932.1512945,10096.0,-9935.0,551.76
1751551932.164293,10106.0,-10028.0,546.29
1751551932.1775844,10118.0,-10121.0,546.29
1751551932.183684,10128.0,-10214.0,546.29
1751551932.198544,10138.0,-10308.0,546.29
1751551932.2095973,10149.0,-10400.0,546.29
1751551932.216238,10160.0,-10493.0,546.29
1751551932.2303498,10171.0,-10586.0,559.96
1751551932.2369068,10181.0,-10679.0,559.96
1751551932.2514415,10192.0,-10771.0,559.96
1751551932.263288,10203.0,-10864.0,559.96
1751551932.263288,10213.0,-10956.0,559.96
1751551932.2798836,10224.0,-11048.0,559.96
1751551932.2921367,10234.0,-11140.0,559.28
1751551932.3035295,10246.0,-11232.0,559.28
1751551932.3111267,10256.0,-11324.0,559.28
1751551932.3257174,10267.0,-11415.0,559.28
1751551932.3287137,10277.0,-11506.0,559.28
1751551932.3450043,10288.0,-11597.0,559.28
1751551932.354609,10299.0,-11688.0,573.63
1751551932.359926,10309.0,-11779.0,573.63
1751551932.3779776,10320.0,-11870.0,573.63
1751551932.3903337,10331.0,-11962.0,573.63
1751551932.3969488,10342.0,-12053.0,573.63
1751551932.411204,10352.0,-12144.0,573.63
1751551932.4163198,10362.0,-12236.0,570.02
1751551932.4294603,10374.0,-12326.0,570.02
1751551932.4433339,10384.0,-12416.0,570.02
1751551932.4513931,10395.0,-12507.0,570.02
1751551932.4598825,10405.0,-12596.0,570.02
1751551932.4766612,10416.0,-12686.0,570.02
1751551932.4837308,10427.0,-12775.0,577.54
1751551932.4953437,10437.0,-12863.0,577.54
1751551932.5052013,10448.0,-12951.0,577.54
1751551932.5174763,10459.0,-13039.0,577.54
1751551932.52865,10470.0,-13126.0,577.54
1751551932.5364485,10480.0,-13213.0,577.54
1751551932.5465286,10490.0,-13300.0,594.73
1751551932.5620291,10502.0,-13386.0,594.73
1751551932.5705,10512.0,-13472.0,594.73
1751551932.5822015,10523.0,-13558.0,594.73
1751551932.5822015,10533.0,-13644.0,594.73
1751551932.6026752,10545.0,-13730.0,594.73
1751551932.6145797,10555.0,-13816.0,603.61
1751551932.6212666,10565.0,-13902.0,603.61
1751551932.6354685,10576.0,-13988.0,603.61
1751551932.6434934,10587.0,-14074.0,603.61
1751551932.651513,10598.0,-14160.0,603.61
1751551932.6660774,10608.0,-14246.0,603.61
1751551932.676669,10618.0,-14332.0,611.43
1751551932.6777272,10630.0,-14418.0,611.43
1751551932.6971197,10640.0,-14503.0,611.43
1751551932.7100713,10651.0,-14588.0,611.43
1751551932.711479,10661.0,-14674.0,611.43
1751551932.7294354,10673.0,-14759.0,611.43
1751551932.7425525,10683.0,-14844.0,605.66
1751551932.7516193,10693.0,-14929.0,605.66
1751551932.7605567,10704.0,-15014.0,605.66
1751551932.7756844,10715.0,-15099.0,605.66
1751551932.7829568,10726.0,-15184.0,605.66
1751551932.796108,10736.0,-15268.0,605.66
1751551932.8021436,10746.0,-15353.0,622.17
1751551932.8142257,10758.0,-15438.0,622.17
1751551932.827752,10768.0,-15522.0,622.17
1751551932.827752,10779.0,-15607.0,622.17
1751551932.8452284,10789.0,-15692.0,622.17
1751551932.8599093,10801.0,-15776.0,622.17
1751551932.8695564,10811.0,-15860.0,611.91
1751551932.881902,10821.0,-15944.0,611.91
1751551932.887842,10832.0,-16028.0,611.91
1751551932.902028,10843.0,-16111.0,611.91
1751551932.9143028,10854.0,-16194.0,611.91
1751551932.921462,10864.0,-16277.0,611.91
1751551932.934175,10874.0,-16359.0,631.93
1751551932.9435775,10886.0,-16442.0,631.93
1751551932.9519827,10896.0,-16524.0,631.93
1751551932.9668574,10907.0,-16606.0,631.93
1751551932.9762998,10917.0,-16688.0,631.93
1751551932.9826274,10929.0,-16769.0,631.93
1751551932.9957101,10939.0,-16851.0,642.87
1751551933.0090103,10949.0,-16933.0,642.87
1751551933.0211868,10960.0,-17015.0,642.87
1751551933.0296102,10971.0,-17096.0,642.87
1751551933.0422518,10982.0,-17178.0,642.87
1751551933.0506794,10992.0,-17260.0,642.87
1751551933.0627818,11002.0,-17342.0,639.06
1751551933.0714538,11014.0,-17423.0,639.06
1751551933.0825293,11024.0,-17504.0,639.06
1751551933.0948508,11035.0,-17585.0,639.06
1751551933.1022725,11045.0,-17666.0,639.06
1751551933.1116436,11056.0,-17747.0,639.06
1751551933.1276808,11067.0,-17828.0,635.45
1751551933.1337183,11077.0,-17909.0,635.45
1751551933.1443279,11088.0,-17990.0,635.45
1751551933.1553066,11099.0,-18071.0,635.45
1751551933.1621015,11110.0,-18152.0,635.45
1751551933.1812654,11120.0,-18233.0,635.45
1751551933.184424,11130.0,-18314.0,648.24
1751551933.1982021,11142.0,-18394.0,648.24
1751551933.2091825,11152.0,-18475.0,648.24
1751551933.2124465,11163.0,-18556.0,648.24
1751551933.2294264,11173.0,-18638.0,648.24
