system_time,frame_number
1751558358.0256536,1
1751558358.402787,2
1751558358.41495,3
1751558358.4481108,4
1751558358.5015383,5
1751558358.5418558,6
1751558358.5596566,7
1751558358.6047523,8
1751558358.631638,9
1751558358.668151,10
1751558358.6847506,11
1751558358.7196722,12
1751558358.76096,13
1751558358.778656,14
1751558358.8166926,15
1751558358.8559556,16
1751558358.878264,17
1751558358.9281998,18
1751558358.9714284,19
1751558358.994817,20
1751558359.0351624,21
1751558359.0638359,22
1751558359.0879767,23
1751558359.1270697,24
1751558359.158856,25
1751558359.1832623,26
1751558359.2270987,27
1751558359.2461846,28
1751558359.29206,29
1751558359.3268218,30
1751558359.3711913,31
1751558359.4026303,32
1751558359.426515,33
1751558359.4572332,34
1751558359.4964187,35
1751558359.5182736,36
1751558359.5525382,37
1751558359.5958254,38
1751558359.6157598,39
1751558359.6481712,40
1751558359.6784558,41
1751558359.7324352,42
1751558359.7610385,43
1751558359.7938082,44
1751558359.8227315,45
1751558359.8661244,46
1751558359.8872266,47
1751558359.931766,48
1751558359.9497385,49
1751558359.9821014,50
1751558360.0167122,51
1751558360.0502744,52
1751558360.0802186,53
1751558360.1397965,54
1751558360.1706972,55
1751558360.191857,56
1751558360.2278836,57
1751558360.2613876,58
1751558360.2966764,59
1751558360.320148,60
1751558360.362153,61
1751558360.382244,62
1751558360.4256792,63
1751558360.4533677,64
1751558360.4813979,65
1751558360.5153203,66
1751558360.5603812,67
1751558360.6014624,68
1751558360.621071,69
1751558360.651366,70
1751558360.6859038,71
1751558360.7193763,72
1751558360.7649963,73
1751558360.7821014,74
1751558360.813716,75
1751558360.853069,76
1751558360.8882387,77
1751558360.9163234,78
1751558360.9703925,79
1751558361.0024686,80
1751558361.0331633,81
1751558361.0550904,82
1751558361.0941494,83
1751558361.1272054,84
1751558361.1601303,85
1751558361.1838963,86
1751558361.2250586,87
1751558361.2446856,88
1751558361.2791414,89
1751558361.3209908,90
1751558361.3625202,91
1751558361.3973687,92
1751558361.428561,93
1751558361.4534674,94
1751558361.4891498,95
1751558361.5274057,96
1751558361.561134,97
1751558361.5912013,98
1751558361.6201267,99
1751558361.656801,100
1751558361.6787944,101
1751558361.7114258,102
1751558361.7514455,103
1751558361.7983215,104
1751558361.8294106,105
1751558361.863797,106
1751558361.8899977,107
1751558361.9289522,108
1751558361.9501448,109
1751558361.9933472,110
1751558362.0110455,111
1751558362.0578606,112
1751558362.0895314,113
1751558362.1221008,114
1751558362.1426978,115
1751558362.1935189,116
1751558362.2279992,117
1751558362.2541463,118
1751558362.288589,119
1751558362.3202446,120
1751558362.3633628,121
1751558362.3942363,122
1751558362.4116323,123
1751558362.44539,124
1751558362.4776752,125
1751558362.5111382,126
1751558362.5502956,127
1751558362.5939505,128
1751558362.629509,129
1751558362.6624017,130
1751558362.696807,131
1751558362.7275715,132
1751558362.7583485,133
1751558362.783594,134
1751558362.8137596,135
1751558362.844087,136
1751558362.8786776,137
1751558362.9242787,138
1751558362.9424868,139
1751558362.9931045,140
1751558363.0362453,141
1751558363.0604894,142
1751558363.0930555,143
1751558363.1174607,144
1751558363.1622975,145
1751558363.1839874,146
1751558363.2257144,147
1751558363.2551923,148
1751558363.2873337,149
1751558363.3209538,150
1751558363.3528392,151
1751558363.3829515,152
1751558363.4336529,153
1751558363.466154,154
1751558363.4929574,155
1751558363.5291846,156
1751558363.5587072,157
1751558363.5821779,158
1751558363.6277196,159
1751558363.656586,160
1751558363.6783123,161
1751558363.710694,162
1751558363.7420645,163
1751558363.774483,164
1751558363.8297591,165
1751558363.863059,166
1751558363.886844,167
1751558363.9275787,168
1751558363.9606345,169
1751558363.9930913,170
1751558364.0279803,171
1751558364.0464187,172
1751558364.0766246,173
1751558364.1099021,174
1751558364.1555128,175
1751558364.1755483,176
1751558364.2321982,177
1751558364.2645636,178
1751558364.2926548,179
1751558364.331128,180
1751558364.3606777,181
1751558364.3820035,182
1751558364.4132483,183
1751558364.4588113,184
1751558364.4923465,185
1751558364.5103755,186
1751558364.552813,187
1751558364.5737665,188
1751558364.63055,189
1751558364.6543348,190
1751558364.6898618,191
1751558364.7286162,192
1751558364.7601182,193
1751558364.780169,194
1751558364.813126,195
1751558364.8545482,196
1751558364.8808646,197
1751558364.9100695,198
1751558364.953726,199
1751558364.9742692,200
1751558365.0188022,201
1751558365.0672245,202
1751558365.0979435,203
1751558365.127723,204
1751558365.15526,205
1751558365.1901066,206
1751558365.2170787,207
1751558365.2608955,208
1751558365.278304,209
1751558365.3103616,210
1751558365.3441565,211
1751558365.3777292,212
1751558365.4050539,213
1751558365.4612951,214
1751558365.497885,215
1751558365.520414,216
1751558365.549195,217
1751558365.5839365,218
1751558365.6245508,219
1751558365.6575933,220
1751558365.6761184,221
1751558365.7111971,222
1751558365.7519124,223
1751558365.7782843,224
1751558365.8062003,225
1751558365.8686574,226
1751558365.8931317,227
1751558365.9263537,228
1751558365.9518871,229
1751558365.9819784,230
1751558366.0269642,231
1751558366.0529878,232
