system_time,frame_number
1750423931.561587,1
1750423931.7341516,2
1750423931.7499037,3
1750423931.7881582,4
1750423931.835205,5
1750423931.8613164,6
1750423931.8987503,7
1750423931.9228055,8
1750423931.9566672,9
1750423931.9947677,10
1750423932.0229409,11
1750423932.051434,12
1750423932.0859268,13
1750423932.1157775,14
1750423932.1512501,15
1750423932.1792028,16
1750423932.218895,17
1750423932.2649786,18
1750423932.3001902,19
1750423932.332622,20
1750423932.3563879,21
1750423932.3919888,22
1750423932.4213653,23
1750423932.4526796,24
1750423932.4894893,25
1750423932.5121524,26
1750423932.5533574,27
1750423932.58537,28
1750423932.6113682,29
1750423932.669314,30
1750423932.6904101,31
1750423932.7322595,32
1750423932.7547162,33
1750423932.7862637,34
1750423932.8220534,35
1750423932.8494902,36
1750423932.8824813,37
1750423932.917262,38
1750423932.9521666,39
1750423932.9825966,40
1750423933.0181637,41
1750423933.0659115,42
1750423933.1006336,43
1750423933.1225445,44
1750423933.160156,45
1750423933.1882787,46
1750423933.2183857,47
1750423933.251535,48
1750423933.285931,49
1750423933.3221083,50
1750423933.3560824,51
1750423933.3846028,52
1750423933.4180524,53
1750423933.448112,54
1750423933.489153,55
1750423933.5314207,56
1750423933.5613976,57
1750423933.5902386,58
1750423933.6266181,59
1750423933.6570177,60
1750423933.6848366,61
1750423933.7204843,62
1750423933.7520604,63
1750423933.780864,64
1750423933.8153114,65
1750423933.8480077,66
1750423933.9000146,67
1750423933.9314215,68
1750423933.9596126,69
1750423933.989362,70
1750423934.0279205,71
1750423934.0531473,72
1750423934.090688,73
1750423934.119346,74
1750423934.152593,75
1750423934.1816409,76
1750423934.2203207,77
1750423934.251387,78
1750423934.2896547,79
1750423934.3219793,80
1750423934.3617008,81
1750423934.388209,82
1750423934.4191709,83
1750423934.4490752,84
1750423934.4852307,85
1750423934.5176418,86
1750423934.554032,87
1750423934.588046,88
1750423934.618657,89
1750423934.6520097,90
1750423934.6985545,91
1750423934.7290766,92
1750423934.759354,93
1750423934.787418,94
1750423934.8202474,95
1750423934.854675,96
1750423934.8830884,97
1750423934.9229727,98
1750423934.9507356,99
1750423934.987174,100
1750423935.0123465,101
1750423935.0401878,102
1750423935.0833557,103
1750423935.1313016,104
1750423935.1614907,105
1750423935.1950552,106
1750423935.2251236,107
1750423935.257305,108
1750423935.285738,109
1750423935.3226006,110
1750423935.350272,111
1750423935.3843722,112
1750423935.4121325,113
1750423935.4491806,114
1750423935.4815376,115
1750423935.530283,116
1750423935.5616634,117
1750423935.5942986,118
1750423935.6274378,119
1750423935.6576362,120
1750423935.6857984,121
1750423935.7224143,122
1750423935.756046,123
1750423935.7844815,124
1750423935.8202074,125
1750423935.8434231,126
1750423935.8850796,127
1750423935.9301655,128
1750423935.965271,129
1750423935.9892023,130
1750423936.027342,131
1750423936.0570245,132
1750423936.0846906,133
1750423936.1193385,134
1750423936.1563797,135
1750423936.1789372,136
1750423936.218997,137
1750423936.250669,138
1750423936.2844653,139
1750423936.3313262,140
1750423936.3631725,141
1750423936.3887122,142
1750423936.4259465,143
1750423936.4579103,144
1750423936.4853003,145
1750423936.5164583,146
1750423936.551958,147
1750423936.582516,148
1750423936.6194015,149
1750423936.6490335,150
1750423936.6826088,151
1750423936.7048304,152
1750423936.7564323,153
1750423936.7946656,154
1750423936.8212478,155
1750423936.8534741,156
1750423936.8824506,157
1750423936.9224024,158
1750423936.945931,159
1750423936.9762719,160
1750423937.0119555,161
1750423937.0510333,162
1750423937.081155,163
1750423937.1147792,164
1750423937.1592002,165
1750423937.1918256,166
1750423937.2200284,167
1750423937.258645,168
1750423937.2883806,169
1750423937.3192623,170
1750423937.3529642,171
1750423937.3825111,172
1750423937.4158053,173
1750423937.4491487,174
1750423937.4840305,175
1750423937.5068922,176
1750423937.5622916,177
1750423937.5933146,178
1750423937.6208076,179
1750423937.6605544,180
1750423937.692385,181
1750423937.7155523,182
1750423937.7559967,183
1750423937.7845259,184
1750423937.8188624,185
1750423937.848173,186
1750423937.8834531,187
1750423937.9147203,188
1750423937.9627402,189
1750423937.995075,190
1750423938.0279598,191
1750423938.051099,192
1750423938.0919971,193
1750423938.1173549,194
1750423938.1493077,195
1750423938.1876378,196
1750423938.2158453,197
1750423938.2508357,198
1750423938.2828882,199
1750423938.3158405,200
1750423938.3404498,201
1750423938.3892393,202
1750423938.4190178,203
1750423938.4574177,204
1750423938.487603,205
1750423938.5224197,206
1750423938.5525155,207
1750423938.5823777,208
1750423938.6194456,209
1750423938.6503484,210
1750423938.6833994,211
1750423938.7097828,212
1750423938.745979,213
1750423938.796085,214
1750423938.8196666,215
1750423938.8514805,216
1750423938.8822331,217
1750423938.9230325,218
1750423938.9518647,219
1750423938.9779098,220
1750423939.0212362,221
1750423939.0505767,222
1750423939.0825763,223
1750423939.1155968,224
1750423939.1472116,225
1750423939.1976717,226
1750423939.2229347,227
1750423939.2516763,228
1750423939.2888916,229
1750423939.3166738,230
1750423939.3532462,231
1750423939.389102,232
1750423939.4192617,233
1750423939.4514997,234
1750423939.4836864,235
1750423939.5129845,236
1750423939.5481265,237
1750423939.5760512,238
