system_time,time,pos,curr
1750423931.5779324,3700.0,0.0,0.39
1750423931.6171427,3737.0,0.0,0.39
1750423931.6540282,3775.0,0.0,0.39
1750423931.6885018,3812.0,0.0,0.39
1750423931.7225397,3850.0,0.0,0.39
1750423931.7646098,3888.0,0.0,0.39
1750423931.8054092,3924.0,0.0,0.39
1750423931.8401349,3962.0,0.0,0.39
1750423931.8798585,3999.0,0.0,0.39
1750423931.9171238,4037.0,0.0,0.39
1750423931.9533274,4074.0,0.0,0.39
1750423931.9906218,4112.0,0.0,0.29
1750423932.0229409,4149.0,0.0,0.39
1750423932.0677133,4187.0,0.0,0.39
1750423932.1051202,4225.0,0.0,0.39
1750423932.142105,4261.0,0.0,0.39
1750423932.1782062,4299.0,0.0,0.39
1750423932.2152388,4336.0,0.0,0.39
1750423932.2523928,4374.0,0.0,0.39
1750423932.28458,4411.0,16.0,836.91
1750423932.324292,4452.0,101.0,836.91
1750423932.3745034,4494.0,265.0,978.13
1750423932.4158468,4535.0,501.0,913.67
1750423932.4526796,4577.0,797.0,913.67
1750423932.498038,4618.0,1136.0,719.14
1750423932.5384696,4661.0,1516.0,613.28
1750423932.5840886,4704.0,1918.0,613.28
1750423932.6219387,4746.0,2335.0,546.0
1750423932.669314,4789.0,2761.0,517.87
1750423932.7013924,4832.0,3192.0,517.87
1750423932.7517166,4874.0,3624.0,508.98
1750423932.7969484,4917.0,4056.0,509.67
1750423932.8375828,4960.0,4485.0,509.67
1750423932.8824813,5002.0,4911.0,531.84
1750423932.917262,5045.0,5334.0,539.45
1750423932.9685204,5088.0,5756.0,539.45
1750423933.0098867,5130.0,6179.0,542.19
1750423933.0508785,5173.0,6604.0,530.86
1750423933.0952356,5215.0,7029.0,530.86
1750423933.1373308,5258.0,7454.0,539.26
1750423933.1820946,5301.0,7877.0,539.26
1750423933.2183857,5343.0,8298.0,541.8
1750423933.264803,5386.0,8719.0,551.46
1750423933.3088548,5429.0,9139.0,551.46
1750423933.3502822,5471.0,9561.0,543.16
1750423933.3946128,5514.0,9983.0,542.97
1750423933.4365544,5557.0,10407.0,531.54
1750423933.4810314,5600.0,10844.0,531.54
1750423933.5222979,5644.0,11282.0,525.98
1750423933.5670059,5688.0,11720.0,522.95
1750423933.6122944,5731.0,12161.0,522.95
1750423933.6531353,5775.0,12603.0,509.28
1750423933.6980293,5819.0,13045.0,512.11
1750423933.742092,5862.0,13487.0,512.11
1750423933.7842238,5906.0,13928.0,513.77
1750423933.8228846,5949.0,14365.0,533.4
1750423933.8739934,5993.0,14800.0,533.4
1750423933.9159122,6037.0,15234.0,531.05
1750423933.9603364,6080.0,15668.0,536.23
1750423934.0056043,6124.0,16103.0,536.23
1750423934.0353637,6168.0,16534.0,538.28
1750423934.090688,6211.0,16963.0,556.05
1750423934.1366935,6255.0,17387.0,556.05
1750423934.1776278,6299.0,17781.0,249.32
1750423934.2203207,6342.0,18128.0,115.04
1750423934.2661154,6386.0,18425.0,115.04
1750423934.2991364,6430.0,18675.0,92.87
1750423934.3533678,6472.0,18871.0,42.58
1750423934.388209,6515.0,19015.0,42.58
1750423934.4394867,6558.0,19109.0,23.05
1750423934.4798741,6600.0,19157.0,21.39
1750423934.522321,6643.0,19164.0,21.39
1750423934.5664804,6686.0,19162.0,17.97
1750423934.601697,6728.0,19162.0,14.84
1750423934.6520097,6771.0,19162.0,14.84
1750423934.692834,6813.0,19162.0,12.11
1750423934.7383058,6856.0,19162.0,9.67
1750423934.779633,6898.0,19162.0,9.67
1750423934.8202474,6939.0,19162.0,7.13
1750423934.8567457,6981.0,19162.0,3.13
1750423934.9025347,7023.0,19162.0,3.13
1750423934.940656,7064.0,19162.0,1.95
1750423934.9845204,7106.0,19162.0,1.76
1750423935.029036,7147.0,19162.0,1.76
1750423935.0693142,7189.0,19162.0,1.66
1750423935.1114361,7231.0,19162.0,1.46
1750423935.1524749,7272.0,19162.0,1.46
1750423935.1891215,7314.0,19162.0,1.37
1750423935.2345598,7356.0,19162.0,1.27
1750423935.278212,7397.0,19162.0,1.27
1750423935.3192844,7439.0,19162.0,1.17
1750423935.3610327,7480.0,19162.0,1.17
1750423935.4025936,7522.0,19162.0,1.17
1750423935.4427676,7564.0,19162.0,1.07
1750423935.4841204,7605.0,19162.0,1.07
1750423935.5281126,7647.0,19162.0,0.98
1750423935.5696065,7689.0,19162.0,0.88
1750423935.6112182,7730.0,19162.0,0.88
1750423935.6519403,7772.0,19162.0,0.88
1750423935.6857984,7813.0,19162.0,0.88
1750423935.7334828,7855.0,19162.0,0.88
1750423935.772633,7897.0,19162.0,0.78
1750423935.819187,7938.0,19162.0,0.78
1750423935.8575199,7980.0,19162.0,0.78
1750423935.9014482,8022.0,19162.0,0.78
1750423935.935108,8062.0,19162.0,0.78
1750423935.9838505,8104.0,19162.0,0.78
1750423936.0195124,8145.0,19162.0,0.78
1750423936.0698113,8187.0,19162.0,0.78
1750423936.1104286,8229.0,19162.0,0.68
1750423936.151407,8270.0,19162.0,0.68
1750423936.1891966,8312.0,19162.0,0.68
1750423936.233936,8354.0,19162.0,0.68
1750423936.2742016,8395.0,19162.0,0.68
1750423936.3191931,8437.0,19162.0,0.68
1750423936.3599517,8478.0,19162.0,0.68
1750423936.401461,8520.0,19162.0,0.68
