system_time,frame_number
1757421428.4649837,1
1757421428.8335414,2
1757421428.8586514,3
1757421428.8665786,4
1757421428.9228957,5
1757421428.961159,6
1757421428.987963,7
1757421429.0219586,8
1757421429.053202,9
1757421429.0820253,10
1757421429.1182814,11
1757421429.150347,12
1757421429.1779473,13
1757421429.2162523,14
1757421429.2466764,15
1757421429.2783532,16
1757421429.3286932,17
1757421429.3554423,18
1757421429.3880544,19
1757421429.4182887,20
1757421429.454671,21
1757421429.4845858,22
1757421429.5152166,23
1757421429.5489554,24
1757421429.5798414,25
1757421429.6133678,26
1757421429.644619,27
1757421429.677982,28
1757421429.7176316,29
1757421429.7582002,30
1757421429.7885613,31
1757421429.8198051,32
1757421429.8427062,33
1757421429.8852394,34
1757421429.9173422,35
1757421429.9508977,36
1757421429.9810033,37
1757421430.016197,38
1757421430.0462377,39
1757421430.0774243,40
1757421430.098269,41
1757421430.1622102,42
1757421430.194586,43
1757421430.2128217,44
1757421430.2446027,45
1757421430.2883432,46
1757421430.3065372,47
1757421430.339064,48
1757421430.382867,49
1757421430.4152644,50
1757421430.4468641,51
1757421430.481065,52
1757421430.4987345,53
1757421430.5552895,54
1757421430.5826783,55
1757421430.6119468,56
1757421430.6413343,57
1757421430.69007,58
1757421430.7182539,59
1757421430.7480373,60
1757421430.7803977,61
1757421430.8154724,62
1757421430.847163,63
1757421430.878706,64
1757421430.9103932,65
1757421430.950427,66
1757421430.9833474,67
1757421431.0150323,68
1757421431.0541673,69
1757421431.08293,70
1757421431.1184132,71
1757421431.149871,72
1757421431.1812677,73
1757421431.2115874,74
1757421431.2472162,75
1757421431.2756333,76
1757421431.3105912,77
1757421431.3603013,78
1757421431.3904488,79
1757421431.4243643,80
1757421431.4517558,81
1757421431.4838808,82
1757421431.50544,83
1757421431.5521917,84
1757421431.5807624,85
1757421431.6098678,86
1757421431.6479852,87
1757421431.6790287,88
1757421431.7104776,89
1757421431.7402816,90
1757421431.7834246,91
1757421431.8202891,92
1757421431.8511727,93
1757421431.885922,94
1757421431.915489,95
1757421431.9515278,96
1757421431.982195,97
1757421432.0137727,98
1757421432.047544,99
1757421432.0757248,100
1757421432.0982091,101
1757421432.1426365,102
1757421432.1825194,103
1757421432.2185845,104
1757421432.2523563,105
1757421432.2870774,106
1757421432.3132782,107
1757421432.3377082,108
1757421432.3829079,109
1757421432.4055574,110
1757421432.4510293,111
1757421432.478668,112
1757421432.5110338,113
1757421432.533841,114
1757421432.5918841,115
1757421432.620666,116
1757421432.6527572,117
1757421432.6841187,118
1757421432.7164001,119
1757421432.7482,120
1757421432.783218,121
1757421432.8129618,122
1757421432.8437452,123
1757421432.8660207,124
1757421432.9134803,125
1757421432.9444818,126
1757421432.991501,127
1757421433.0228987,128
1757421433.0547357,129
1757421433.0879064,130
1757421433.118329,131
1757421433.14868,132
1757421433.1824934,133
1757421433.2120242,134
1757421433.2452343,135
1757421433.2786205,136
1757421433.3110373,137
1757421433.338045,138
1757421433.3618982,139
1757421433.4192865,140
1757421433.450665,141
1757421433.4885495,142
1757421433.5119505,143
1757421433.551119,144
1757421433.585389,145
1757421433.614145,146
1757421433.6458316,147
1757421433.6782053,148
1757421433.7090766,149
1757421433.7317379,150
1757421433.7766006,151
1757421433.8250542,152
1757421433.8521001,153
1757421433.8849962,154
1757421433.9194129,155
1757421433.9531455,156
1757421433.9824977,157
1757421434.0042627,158
1757421434.0491717,159
1757421434.0680418,160
1757421434.1001916,161
1757421434.1440744,162
1757421434.1609979,163
1757421434.2114782,164
1757421434.253897,165
1757421434.2850685,166
1757421434.31957,167
1757421434.3459017,168
1757421434.380929,169
1757421434.411097,170
1757421434.445083,171
1757421434.4668071,172
1757421434.5124354,173
1757421434.5426116,174
1757421434.5723135,175
1757421434.607111,176
1757421434.6506557,177
1757421434.6865005,178
1757421434.7174144,179
1757421434.7386744,180
1757421434.7843962,181
1757421434.8009443,182
1757421434.8490663,183
1757421434.8746006,184
1757421434.9091895,185
1757421434.933945,186
1757421434.9773364,187
1757421434.995706,188
1757421435.0543077,189
1757421435.084734,190
1757421435.114651,191
1757421435.1530323,192
1757421435.1808834,193
1757421435.2012997,194
1757421435.245582,195
1757421435.2742622,196
1757421435.309418,197
1757421435.3415415,198
1757421435.3736138,199
1757421435.405426,200
1757421435.454006,201
1757421435.485545,202
1757421435.5183012,203
1757421435.5511239,204
1757421435.5746968,205
1757421435.6084275,206
1757421435.646906,207
1757421435.6762733,208
1757421435.7085931,209
1757421435.7423692,210
1757421435.7735155,211
1757421435.806945,212
1757421435.8563652,213
1757421435.884144,214
1757421435.9181736,215
1757421435.947851,216
1757421435.9827554,217
1757421436.012099,218
1757421436.045217,219
1757421436.0766883,220
1757421436.1004896,221
1757421436.1438892,222
1757421436.17552,223
1757421436.207066,224
1757421436.240551,225
1757421436.2903905,226
1757421436.3069248,227
1757421436.354763,228
1757421436.3812022,229
1757421436.4048707,230
1757421436.4364064,231
1757421436.4688606,232
1757421436.507926,233
1757421436.5422895,234
1757421436.5745778,235
1757421436.6041481,236
1757421436.63648,237
1757421436.6860597,238
1757421436.7166314,239
1757421436.7478888,240
1757421436.7823524,241
1757421436.8130913,242
1757421436.8488626,243
1757421436.8758104,244
1757421436.9108937,245
1757421436.935013,246
1757421436.9744203,247
1757421437.0076513,248
1757421437.0372157,249
1757421437.0876963,250
1757421437.1152775,251
1757421437.147596,252
1757421437.173178,253
1757421437.2047284,254
1757421437.2459335,255
1757421437.2741113,256
1757421437.3137593,257
1757421437.3321664,258
1757421437.3765852,259
1757421437.4055035,260
1757421437.4358273,261
1757421437.488538,262
1757421437.517157,263
1757421437.5478187,264
1757421437.5800946,265
1757421437.6122046,266
1757421437.64391,267
1757421437.675608,268
1757421437.7065842,269
1757421437.7418163,270
1757421437.7746136,271
1757421437.8071082,272
1757421437.839917,273
1757421437.8695352,274
1757421437.9193685,275
1757421437.947662,276
1757421437.980003,277
1757421438.0117557,278
1757421438.0446043,279
1757421438.070281,280
1757421438.110124,281
1757421438.1298902,282
1757421438.1767905,283
1757421438.2065363,284
1757421438.2390683,285
1757421438.2683258,286
1757421438.310728,287
1757421438.3413773,288
1757421438.3758173,289
1757421438.414159,290
1757421438.437377,291
1757421438.4695687,292
1757421438.5097647,293
1757421438.5471203,294
1757421438.5628574,295
1757421438.6103163,296
1757421438.6375442,297
1757421438.6577656,298
1757421438.722755,299
1757421438.7489681,300
1757421438.769173,301
1757421438.8173702,302
1757421438.843799,303
1757421438.8698378,304
1757421438.9017754,305
1757421438.9381194,306
1757421438.9762213,307
1757421439.006721,308
1757421439.0267262,309
1757421439.0705674,310
1757421439.1027653,311
1757421439.1534684,312
1757421439.1700847,313
1757421439.202723,314
1757421439.2446632,315
1757421439.2767537,316
1757421439.3085513,317
1757421439.3410194,318
1757421439.371614,319
1757421439.4000475,320
1757421439.4361775,321
