system_time,frame_number
1750423308.2562792,1
1750423308.4515984,2
1750423308.4678192,3
1750423308.5044005,4
1750423308.555417,5
1750423308.5901964,6
1750423308.6183653,7
1750423308.6465209,8
1750423308.680611,9
1750423308.717254,10
1750423308.7436323,11
1750423308.7801607,12
1750423308.808348,13
1750423308.8386426,14
1750423308.877701,15
1750423308.901301,16
1750423308.9463718,17
1750423308.9796336,18
1750423309.0117686,19
1750423309.0505974,20
1750423309.0828714,21
1750423309.1107905,22
1750423309.1430283,23
1750423309.1747308,24
1750423309.2118056,25
1750423309.2375584,26
1750423309.275886,27
1750423309.303055,28
1750423309.3523178,29
1750423309.3784144,30
1750423309.415066,31
1750423309.4443474,32
1750423309.483819,33
1750423309.513326,34
1750423309.5456913,35
1750423309.5790393,36
1750423309.6084146,37
1750423309.6440034,38
1750423309.6712792,39
1750423309.709722,40
1750423309.7526991,41
1750423309.7838247,42
1750423309.8209553,43
1750423309.8453107,44
1750423309.8874664,45
1750423309.9169636,46
1750423309.942008,47
1750423309.9804,48
1750423310.0106583,49
1750423310.043045,50
1750423310.069044,51
1750423310.102535,52
1750423310.1398306,53
1750423310.187673,54
1750423310.2117188,55
1750423310.249093,56
1750423310.284235,57
1750423310.3181307,58
1750423310.343172,59
1750423310.380305,60
1750423310.4098566,61
1750423310.442054,62
1750423310.4740672,63
1750423310.501811,64
1750423310.5385296,65
1750423310.5890083,66
1750423310.6179688,67
1750423310.6507597,68
1750423310.6846352,69
1750423310.7100568,70
1750423310.74117,71
1750423310.7727034,72
1750423310.8050427,73
1750423310.8419042,74
1750423310.871658,75
1750423310.9059818,76
1750423310.9378674,77
1750423310.989892,78
1750423311.0106876,79
1750423311.045973,80
1750423311.0773296,81
1750423311.1153717,82
1750423311.1419954,83
1750423311.1788492,84
1750423311.212378,85
1750423311.2389574,86
1750423311.2733507,87
1750423311.3022916,88
1750423311.3365517,89
1750423311.380483,90
1750423311.4218917,91
1750423311.448581,92
1750423311.4843125,93
1750423311.5117755,94
1750423311.540885,95
1750423311.5803804,96
1750423311.6063592,97
1750423311.6431575,98
1750423311.6715117,99
1750423311.7025626,100
1750423311.7384148,101
1750423311.7701497,102
1750423311.8115578,103
1750423311.8457792,104
1750423311.8745291,105
1750423311.9171486,106
1750423311.9451253,107
1750423311.9758623,108
1750423312.0074835,109
1750423312.043911,110
1750423312.0747364,111
1750423312.1047556,112
1750423312.1344461,113
1750423312.1676636,114
1750423312.2137566,115
1750423312.250578,116
1750423312.2764342,117
1750423312.3065813,118
1750423312.341273,119
1750423312.3747418,120
1750423312.4047506,121
1750423312.43831,122
1750423312.4689727,123
1750423312.5003295,124
1750423312.5316665,125
1750423312.5628712,126
1750423312.6181896,127
1750423312.650465,128
1750423312.6783366,129
1750423312.7098436,130
1750423312.7405384,131
1750423312.7758367,132
1750423312.80983,133
1750423312.8409677,134
1750423312.873215,135
1750423312.9036603,136
1750423312.933268,137
1750423312.9684672,138
1750423312.9952884,139
1750423313.0514312,140
1750423313.0809174,141
1750423313.1100886,142
1750423313.1449714,143
1750423313.1774874,144
1750423313.2040682,145
1750423313.2447348,146
1750423313.2777684,147
1750423313.30937,148
1750423313.341022,149
1750423313.3651478,150
1750423313.401989,151
1750423313.4537961,152
1750423313.4849184,153
1750423313.50703,154
1750423313.5483081,155
1750423313.575665,156
1750423313.6084366,157
1750423313.638299,158
1750423313.6709464,159
1750423313.7090144,160
1750423313.734234,161
1750423313.7680013,162
1750423313.8053617,163
1750423313.85326,164
1750423313.8771815,165
1750423313.9140358,166
1750423313.948021,167
1750423313.9787748,168
1750423314.0080693,169
1750423314.0389774,170
1750423314.0760858,171
1750423314.109313,172
1750423314.1355774,173
1750423314.1726055,174
1750423314.205375,175
1750423314.2428904,176
1750423314.2836661,177
1750423314.3153915,178
1750423314.350558,179
1750423314.3706174,180
1750423314.4132702,181
1750423314.4382887,182
1750423314.4717655,183
1750423314.5033817,184
1750423314.535043,185
1750423314.5722492,186
1750423314.6019566,187
1750423314.634705,188
1750423314.6806076,189
1750423314.717036,190
1750423314.7453947,191
1750423314.7772462,192
1750423314.806639,193
1750423314.843036,194
1750423314.8703136,195
1750423314.9014242,196
1750423314.93065,197
1750423314.963666,198
1750423314.9958253,199
1750423315.0283544,200
1750423315.0747306,201
1750423315.1133022,202
1750423315.142684,203
1750423315.176666,204
1750423315.2096684,205
1750423315.236766,206
1750423315.2682729,207
1750423315.302138,208
1750423315.3411374,209
1750423315.368543,210
1750423315.400411,211
1750423315.4326599,212
1750423315.4837484,213
1750423315.5091221,214
1750423315.5454288,215
1750423315.5798829,216
1750423315.6124716,217
1750423315.638086,218
1750423315.669888,219
1750423315.7019196,220
1750423315.74019,221
1750423315.7686985,222
1750423315.7986293,223
1750423315.8276005,224
1750423315.8850293,225
1750423315.9088604,226
1750423315.9448636,227
1750423315.972672,228
1750423316.0138063,229
1750423316.0387347,230
1750423316.07486,231
1750423316.1072788,232
1750423316.1345828,233
1750423316.162135,234
1750423316.20261,235
1750423316.2288535,236
1750423316.2618263,237
