system_time,time,vt,vFilt,pos,curr
1757421649.7531123,9082.0,10.0,0.0,0.0,0.29
1757421649.768945,9096.0,10.0,0.0,0.0,0.29
1757421649.7843025,9108.0,10.0,0.0,0.0,0.29
1757421649.7894225,9121.0,10.0,0.0,0.0,0.29
1757421649.8056436,9134.0,10.0,0.0,0.0,0.29
1757421649.821066,9147.0,10.0,0.0,0.0,0.29
1757421649.837014,9159.0,10.0,0.0,0.0,0.29
1757421649.8503752,9172.0,10.0,0.02,3.0,0.29
1757421649.863151,9186.0,10.0,0.13,11.0,235.64
1757421649.864245,9198.0,10.0,0.41,28.0,235.64
1757421649.8862813,9211.0,10.0,0.91,53.0,235.64
1757421649.9010675,9225.0,10.0,1.59,85.0,235.64
1757421649.9161263,9238.0,10.0,2.37,126.0,934.18
1757421649.9256883,9251.0,10.0,3.2,174.0,934.18
1757421649.9256883,9264.0,10.0,4.01,227.0,934.18
1757421649.9528744,9277.0,10.0,4.74,285.0,934.18
1757421649.953988,9290.0,10.0,5.35,346.0,934.18
1757421649.9802666,9304.0,10.0,5.85,412.0,740.82
1757421649.9905314,9317.0,10.0,6.28,481.0,740.82
1757421650.0071065,9330.0,10.0,6.65,552.0,740.82
1757421650.0220542,9344.0,10.0,6.97,626.0,740.82
1757421650.0343666,9357.0,10.0,7.24,702.0,740.82
1757421650.0467541,9370.0,10.0,7.49,781.0,590.23
1757421650.0532763,9383.0,10.0,7.73,861.0,590.23
1757421650.0744257,9397.0,10.0,7.94,943.0,590.23
1757421650.0872402,9410.0,10.0,8.13,1027.0,590.23
1757421650.0872402,9423.0,10.0,8.3,1112.0,590.23
1757421650.112589,9437.0,10.0,8.45,1198.0,520.02
1757421650.1191754,9450.0,10.0,8.57,1285.0,520.02
1757421650.1415956,9463.0,10.0,8.68,1373.0,520.02
1757421650.1415956,9477.0,10.0,8.77,1461.0,520.02
1757421650.1572978,9490.0,10.0,8.85,1551.0,520.02
1757421650.173618,9503.0,10.0,8.94,1642.0,473.83
1757421650.1948574,9517.0,10.0,9.05,1735.0,473.83
1757421650.201586,9530.0,10.0,9.17,1827.0,473.83
1757421650.218773,9543.0,10.0,9.25,1919.0,473.83
1757421650.2349367,9556.0,10.0,9.29,2012.0,473.83
1757421650.24805,9570.0,10.0,9.32,2105.0,455.96
1757421650.250327,9583.0,10.0,9.35,2199.0,455.96
1757421650.2652533,9596.0,10.0,9.38,2292.0,455.96
1757421650.28807,9610.0,10.0,9.4,2386.0,455.96
1757421650.2920017,9623.0,10.0,9.41,2479.0,455.96
1757421650.3130028,9636.0,10.0,9.41,2573.0,431.15
1757421650.321262,9650.0,10.0,9.41,2666.0,431.15
1757421650.3372083,9663.0,10.0,9.4,2759.0,431.15
1757421650.3526413,9676.0,10.0,9.38,2851.0,431.15
1757421650.3588746,9690.0,10.0,9.33,2943.0,445.9
1757421650.3824484,9703.0,10.0,9.3,3036.0,445.9
1757421650.3835335,9716.0,10.0,9.27,3127.0,445.9
1757421650.4073799,9730.0,10.0,9.25,3219.0,445.9
1757421650.41938,9743.0,10.0,9.23,3310.0,445.9
1757421650.423323,9756.0,10.0,9.22,3402.0,446.48
1757421650.4466074,9771.0,10.0,9.21,3493.0,446.48
1757421650.4535718,9784.0,10.0,9.2,3585.0,446.48
1757421650.4736948,9797.0,10.0,9.21,3677.0,446.48
1757421650.486056,9810.0,10.0,9.21,3768.0,446.48
1757421650.501786,9824.0,10.0,9.21,3860.0,454.98
1757421650.5130153,9837.0,10.0,9.21,3951.0,454.98
1757421650.5259542,9850.0,10.0,9.2,4042.0,454.98
1757421650.5417955,9864.0,10.0,9.19,4134.0,454.98
1757421650.5510955,9877.0,10.0,9.2,4225.0,454.98
1757421650.5670867,9890.0,10.0,9.2,4316.0,450.1
1757421650.5670867,9904.0,10.0,9.2,4408.0,450.1
1757421650.5903246,9917.0,10.0,9.2,4499.0,450.1
1757421650.6062255,9930.0,10.0,9.21,4591.0,450.1
1757421650.620484,9944.0,10.0,9.21,4683.0,450.1
1757421650.6307058,9957.0,10.0,9.23,4775.0,450.98
1757421650.6488369,9970.0,10.0,9.24,4867.0,450.98
1757421650.660924,9984.0,10.0,9.25,4959.0,450.98
1757421650.660924,9997.0,10.0,9.26,5051.0,450.98
1757421650.682896,10010.0,10.0,9.26,5143.0,448.73
1757421650.7021387,10023.0,10.0,9.26,5236.0,448.73
1757421650.714985,10037.0,10.0,9.27,5328.0,448.73
1757421650.7268353,10050.0,10.0,9.26,5420.0,448.73
1757421650.7428818,10063.0,10.0,9.24,5511.0,448.73
1757421650.7551994,10077.0,10.0,9.2,5602.0,449.8
1757421650.767676,10091.0,10.0,9.16,5694.0,449.8
1757421650.7797382,10104.0,10.0,9.16,5785.0,449.8
1757421650.7914603,10118.0,10.0,9.16,5877.0,449.8
1757421650.8088393,10131.0,10.0,9.17,5968.0,449.8
1757421650.8214228,10144.0,10.0,9.18,6060.0,460.55
1757421650.823376,10158.0,10.0,9.19,6152.0,460.55
1757421650.8482275,10171.0,10.0,9.2,6243.0,460.55
1757421650.8533423,10184.0,10.0,9.2,6335.0,460.55
1757421650.8743494,10198.0,10.0,9.19,6426.0,460.55
1757421650.8858016,10211.0,10.0,9.18,6517.0,456.84
1757421650.9024813,10224.0,10.0,9.16,6608.0,456.84
1757421650.9072173,10237.0,10.0,9.15,6700.0,456.84
1757421650.9233694,10251.0,10.0,9.15,6792.0,456.84
1757421650.942324,10264.0,10.0,9.17,6884.0,456.84
1757421650.9505053,10278.0,10.0,9.19,6975.0,468.85
1757421650.966465,10292.0,10.0,9.19,7067.0,468.85
1757421650.966465,10305.0,10.0,9.19,7159.0,468.85
1757421650.9965758,10318.0,10.0,9.21,7251.0,468.85
1757421651.0090823,10332.0,10.0,9.21,7342.0,454.1
1757421651.0221992,10345.0,10.0,9.2,7433.0,454.1
1757421651.0337791,10358.0,10.0,9.18,7525.0,454.1
1757421651.0498958,10372.0,10.0,9.17,7616.0,454.1
1757421651.063477,10385.0,10.0,9.17,7707.0,454.1
1757421651.0678768,10398.0,10.0,9.16,7799.0,464.26
1757421651.0904765,10412.0,10.0,9.16,7891.0,464.26
1757421651.102724,10425.0,10.0,9.18,7983.0,464.26
1757421651.1158116,10438.0,10.0,9.19,8075.0,464.26
1757421651.1228094,10452.0,10.0,9.21,8168.0,464.26
1757421651.1445537,10466.0,10.0,9.24,8260.0,456.15
1757421651.1445537,10479.0,10.0,9.25,8352.0,456.15
1757421651.1627445,10492.0,10.0,9.25,8445.0,456.15
1757421651.1822917,10506.0,10.0,9.26,8537.0,456.15
1757421651.193325,10519.0,10.0,9.26,8629.0,456.15
1757421651.2102237,10532.0,10.0,9.26,8722.0,454.88
1757421651.222258,10546.0,10.0,9.27,8815.0,454.88
1757421651.2253997,10559.0,10.0,9.29,8908.0,454.88
1757421651.2503474,10572.0,10.0,9.31,9001.0,454.88
1757421651.2545419,10586.0,10.0,9.32,9094.0,454.88
1757421651.2765057,10599.0,10.0,9.33,9188.0,457.81
1757421651.2917573,10613.0,10.0,9.35,9282.0,457.81
1757421651.304636,10627.0,10.0,9.37,9376.0,457.81
1757421651.304636,10640.0,10.0,9.39,9469.0,457.81
1757421651.3236513,10653.0,10.0,9.4,9564.0,457.81
1757421651.3447502,10667.0,10.0,9.42,9658.0,446.78
1757421651.3533502,10680.0,10.0,9.43,9752.0,446.78
1757421651.370243,10693.0,10.0,9.44,9846.0,446.78
1757421651.3822525,10706.0,10.0,9.43,9940.0,446.78
1757421651.3981276,10720.0,10.0,9.43,10034.0,454.3
1757421651.4033008,10733.0,10.0,9.43,10129.0,454.3
1757421651.4238186,10747.0,10.0,9.44,10224.0,454.3
1757421651.4335835,10761.0,10.0,9.45,10319.0,454.3
1757421651.4520736,10774.0,10.0,9.47,10415.0,454.3
1757421651.4616454,10787.0,10.0,9.5,10511.0,440.63
1757421651.479577,10801.0,10.0,9.53,10606.0,440.63
1757421651.4927216,10814.0,10.0,9.54,10702.0,440.63
1757421651.503524,10827.0,10.0,9.54,10798.0,440.63
1757421651.5181632,10842.0,10.0,9.55,10894.0,440.63
1757421651.5339022,10855.0,10.0,9.55,10989.0,437.5
1757421651.5465121,10868.0,10.0,9.54,11085.0,437.5
1757421651.5591214,10882.0,10.0,9.54,11180.0,437.5
1757421651.566937,10895.0,10.0,9.53,11275.0,437.5
1757421651.5872633,10908.0,10.0,9.51,11371.0,437.5
1757421651.593648,10921.0,10.0,9.52,11467.0,442.38
1757421651.612619,10936.0,10.0,9.53,11562.0,442.38
1757421651.62495,10949.0,10.0,9.53,11658.0,442.38
1757421651.6401198,10962.0,10.0,9.54,11754.0,442.38
1757421651.6513116,10976.0,10.0,9.54,11849.0,437.21
1757421651.654492,10989.0,10.0,9.54,11946.0,437.21
1757421651.6808329,11002.0,10.0,9.56,12042.0,437.21
1757421651.6864052,11017.0,10.0,9.58,12139.0,437.21
1757421651.705398,11030.0,10.0,9.6,12235.0,437.21
1757421651.7200174,11043.0,10.0,9.6,12330.0,446.09
1757421651.7251835,11057.0,10.0,9.58,12426.0,446.09
1757421651.7466621,11070.0,10.0,9.56,12521.0,446.09
1757421651.74992,11083.0,10.0,9.54,12617.0,446.09
1757421651.774511,11097.0,10.0,9.54,12713.0,446.09
1757421651.7819772,11111.0,10.0,9.55,12810.0,436.13
1757421651.8007479,11124.0,10.0,9.58,12906.0,436.13
1757421651.8161573,11138.0,10.0,9.6,13003.0,436.13
1757421651.8283248,11151.0,10.0,9.62,13099.0,436.13
1757421651.8349519,11164.0,10.0,9.62,13196.0,436.13
1757421651.8560476,11177.0,10.0,9.63,13293.0,440.04
1757421651.8645673,11191.0,10.0,9.63,13389.0,440.04
1757421651.8819726,11205.0,10.0,9.63,13486.0,440.04
1757421651.8830297,11218.0,10.0,9.63,13582.0,440.04
1757421651.9064264,11232.0,10.0,9.63,13679.0,440.04
1757421651.9222145,11245.0,10.0,9.63,13775.0,437.99
1757421651.927415,11258.0,10.0,9.62,13871.0,437.99
1757421651.9505634,11272.0,10.0,9.61,13968.0,437.99
1757421651.9563153,11286.0,10.0,9.61,14065.0,437.99
1757421651.975691,11299.0,10.0,9.62,14161.0,431.15
1757421651.9821258,11313.0,10.0,9.63,14259.0,431.15
1757421652.0041227,11326.0,10.0,9.65,14355.0,431.15
1757421652.0169337,11339.0,10.0,9.66,14452.0,431.15
1757421652.0301788,11353.0,10.0,9.66,14549.0,431.15
1757421652.0450058,11366.0,10.0,9.66,14646.0,442.68
1757421652.055952,11380.0,10.0,9.65,14742.0,442.68
1757421652.0716217,11394.0,10.0,9.64,14839.0,442.68
1757421652.0828645,11407.0,10.0,9.64,14936.0,442.68
1757421652.0911627,11420.0,10.0,9.64,15033.0,442.68
1757421652.1106522,11433.0,10.0,9.65,15129.0,432.91
1757421652.1175675,11447.0,10.0,9.64,15226.0,432.91
1757421652.1359656,11461.0,10.0,9.64,15323.0,432.91
1757421652.1414287,11474.0,10.0,9.65,15421.0,432.91
1757421652.1571898,11488.0,10.0,9.68,15518.0,432.91
1757421652.1802225,11501.0,10.0,9.71,15616.0,434.67
1757421652.1849508,11514.0,10.0,9.72,15713.0,434.67
1757421652.2006464,11528.0,10.0,9.73,15811.0,434.67
1757421652.21667,11541.0,10.0,9.74,15909.0,434.67
1757421652.2275777,11555.0,10.0,9.75,16007.0,434.67
1757421652.247126,11569.0,10.0,9.77,16106.0,435.35
1757421652.258433,11582.0,10.0,9.79,16205.0,435.35
1757421652.263649,11595.0,10.0,9.82,16303.0,435.35
1757421652.286355,11609.0,10.0,9.82,16401.0,435.35
1757421652.2940028,11622.0,10.0,9.81,16500.0,427.54
1757421652.3118715,11636.0,10.0,9.81,16599.0,427.54
1757421652.3281093,11650.0,10.0,9.82,16698.0,427.54
1757421652.3412962,11663.0,10.0,9.83,16796.0,427.54
1757421652.3532536,11676.0,10.0,9.82,16894.0,427.54
1757421652.354405,11689.0,10.0,9.8,16992.0,439.36
1757421652.3808832,11703.0,10.0,9.78,17090.0,439.36
1757421652.3922193,11716.0,10.0,9.77,17188.0,439.36
1757421652.4073756,11730.0,10.0,9.76,17286.0,439.36
1757421652.4216323,11744.0,10.0,9.76,17384.0,439.36
1757421652.4285002,11757.0,10.0,9.76,17481.0,428.91
1757421652.448082,11770.0,10.0,9.74,17578.0,428.91
1757421652.4543803,11784.0,10.0,9.71,17675.0,428.91
1757421652.474481,11797.0,10.0,9.7,17773.0,428.91
1757421652.4866564,11811.0,10.0,9.69,17870.0,428.91
1757421652.4866564,11825.0,10.0,9.69,17967.0,434.67
1757421652.5115223,11838.0,10.0,9.69,18065.0,434.67
1757421652.5298574,11851.0,10.0,9.7,18162.0,434.67
1757421652.5425491,11865.0,10.0,9.7,18259.0,434.67
1757421652.5520768,11878.0,10.0,9.7,18357.0,435.55
1757421652.5694768,11892.0,10.0,9.7,18454.0,435.55
1757421652.581449,11906.0,10.0,9.7,18552.0,435.55
1757421652.5974889,11919.0,10.0,9.71,18649.0,435.55
1757421652.6078389,11932.0,10.0,9.71,18747.0,435.55
1757421652.6222262,11945.0,10.0,9.72,18844.0,432.23
1757421652.6320848,11959.0,10.0,9.72,18942.0,432.23
1757421652.6509483,11972.0,10.0,9.72,19040.0,432.23
1757421652.6622238,11986.0,10.0,9.73,19137.0,432.23
1757421652.6622238,12000.0,10.0,9.72,19235.0,432.23
1757421652.6916218,12013.0,10.0,9.72,19332.0,441.99
1757421652.6926873,12026.0,10.0,9.71,19429.0,441.99
1757421652.7174094,12040.0,10.0,9.7,19526.0,441.99
1757421652.7295167,12053.0,10.0,9.69,19624.0,441.99
1757421652.7447708,12067.0,10.0,9.7,19721.0,441.99
1757421652.756854,12081.0,10.0,9.7,19818.0,431.15
1757421652.760482,12094.0,10.0,9.71,19916.0,431.15
1757421652.7862296,12107.0,10.0,9.71,20013.0,431.15
1757421652.7899165,12121.0,10.0,9.73,20112.0,431.15
1757421652.812487,12134.0,10.0,9.75,20210.0,431.15
1757421652.821993,12147.0,10.0,9.77,20308.0,436.13
1757421652.8399875,12162.0,10.0,9.78,20407.0,436.13
1757421652.8512304,12175.0,10.0,9.8,20505.0,436.13
1757421652.8657053,12188.0,10.0,9.81,20604.0,436.13
1757421652.8803432,12201.0,10.0,9.83,20704.0,426.46
1757421652.8879821,12215.0,10.0,9.87,20803.0,426.46
1757421652.9060125,12228.0,10.0,9.89,20902.0,426.46
1757421652.9137628,12242.0,10.0,9.89,21001.0,426.46
1757421652.9306183,12256.0,10.0,9.88,21100.0,426.46
1757421652.9462414,12269.0,10.0,9.87,21199.0,422.17
1757421652.9500055,12282.0,10.0,9.87,21299.0,422.17
1757421652.9741287,12296.0,10.0,9.88,21398.0,422.17
1757421652.9820998,12309.0,10.0,9.89,21497.0,422.17
1757421653.0003283,12323.0,10.0,9.89,21597.0,422.17
1757421653.0088236,12337.0,10.0,9.89,21696.0,434.28
1757421653.028462,12350.0,10.0,9.9,21796.0,434.28
1757421653.0418737,12363.0,10.0,9.91,21895.0,434.28
1757421653.0510035,12377.0,10.0,9.91,21994.0,434.28
1757421653.0654006,12390.0,10.0,9.89,22093.0,434.28
1757421653.0820773,12404.0,10.0,9.87,22192.0,421.88
1757421653.0940785,12418.0,10.0,9.86,22291.0,421.88
1757421653.1103926,12431.0,10.0,9.85,22390.0,421.88
1757421653.1169825,12444.0,10.0,9.85,22489.0,421.88
1757421653.1327457,12457.0,10.0,9.86,22588.0,421.88
1757421653.1482959,12471.0,10.0,9.87,22688.0,430.96
1757421653.1568255,12485.0,10.0,9.88,22787.0,430.96
1757421653.1760464,12498.0,10.0,9.88,22886.0,430.96
1757421653.188104,12512.0,10.0,9.88,22985.0,430.96
1757421653.1903684,12525.0,10.0,9.87,23084.0,429.49
1757421653.2153757,12538.0,10.0,9.87,23183.0,429.49
1757421653.2213702,12552.0,10.0,9.86,23282.0,429.49
1757421653.2420602,12566.0,10.0,9.86,23381.0,429.49
1757421653.2529383,12579.0,10.0,9.86,23480.0,429.49
1757421653.2688842,12593.0,10.0,9.86,23579.0,424.41
1757421653.283062,12606.0,10.0,9.85,23677.0,424.41
1757421653.2872198,12619.0,10.0,9.84,23776.0,424.41
1757421653.3111057,12633.0,10.0,9.85,23876.0,424.41
1757421653.3182058,12646.0,10.0,9.86,23975.0,424.41
1757421653.339255,12660.0,10.0,9.87,24074.0,433.59
1757421653.351583,12674.0,10.0,9.87,24173.0,433.59
1757421653.351583,12687.0,10.0,9.87,24272.0,433.59
1757421653.3762476,12700.0,10.0,9.86,24370.0,433.59
1757421653.3818405,12713.0,10.0,9.85,24469.0,433.59
1757421653.4053097,12727.0,10.0,9.84,24568.0,425.1
1757421653.4176898,12741.0,10.0,9.84,24667.0,425.1
1757421653.4336715,12754.0,10.0,9.85,24766.0,425.1
1757421653.446052,12768.0,10.0,9.86,24865.0,425.1
1757421653.4506612,12781.0,10.0,9.87,24964.0,435.35
1757421653.4665222,12794.0,10.0,9.87,25063.0,435.35
1757421653.4861083,12808.0,10.0,9.88,25163.0,435.35
1757421653.4964936,12822.0,10.0,9.89,25262.0,435.35
1757421653.513301,12835.0,10.0,9.9,25362.0,435.35
1757421653.5260148,12849.0,10.0,9.9,25461.0,422.66
1757421653.5403824,12862.0,10.0,9.9,25560.0,422.66
1757421653.5530436,12875.0,10.0,9.9,25660.0,422.66
1757421653.5651054,12889.0,10.0,9.9,25759.0,422.66
1757421653.5815492,12902.0,10.0,9.9,25858.0,422.66
1757421653.5904207,12916.0,10.0,9.88,25957.0,426.56
1757421653.6076348,12930.0,10.0,9.87,26056.0,426.56
1757421653.621816,12943.0,10.0,9.87,26155.0,426.56
1757421653.63309,12956.0,10.0,9.86,26253.0,426.56
1757421653.6461797,12969.0,10.0,9.83,26350.0,426.56
1757421653.6512768,12983.0,10.0,9.78,26447.0,435.55
1757421653.6747909,12997.0,10.0,9.72,26544.0,435.55
1757421653.6877904,13010.0,10.0,9.68,26640.0,435.55
1757421653.6889439,13024.0,10.0,9.64,26737.0,435.55
1757421653.7160854,13037.0,10.0,9.62,26833.0,435.55
1757421653.7187164,13050.0,10.0,9.61,26929.0,436.52
1757421653.7417328,13064.0,10.0,9.59,27025.0,436.52
1757421653.7489052,13077.0,10.0,9.58,27121.0,436.52
1757421653.7686765,13091.0,10.0,9.57,27217.0,436.52
1757421653.781792,13105.0,10.0,9.57,27314.0,451.76
1757421653.781792,13118.0,10.0,9.6,27411.0,451.76
1757421653.8101637,13131.0,10.0,9.62,27507.0,451.76
1757421653.8151226,13145.0,10.0,9.62,27603.0,451.76
1757421653.833877,13158.0,10.0,9.62,27700.0,451.76
1757421653.848068,13172.0,10.0,9.62,27797.0,441.41
1757421653.853579,13186.0,10.0,9.64,27894.0,441.41
1757421653.8695078,13199.0,10.0,9.65,27991.0,441.41
1757421653.8898811,13212.0,10.0,9.66,28088.0,441.41
1757421653.89701,13225.0,10.0,9.67,28186.0,441.41
1757421653.9162948,13239.0,10.0,9.69,28283.0,442.19
1757421653.9259613,13252.0,10.0,9.7,28381.0,442.19
1757421653.945984,13266.0,10.0,9.72,28479.0,442.19
1757421653.958203,13280.0,10.0,9.74,28578.0,442.19
1757421653.9678037,13293.0,10.0,9.77,28676.0,442.19
1757421653.9841418,13306.0,10.0,9.79,28774.0,441.11
1757421653.9919279,13320.0,10.0,9.79,28873.0,441.11
1757421654.0114884,13334.0,10.0,9.8,28971.0,441.11
1757421654.0238316,13347.0,10.0,9.8,29069.0,441.11
1757421654.0392084,13361.0,10.0,9.79,29168.0,441.11
1757421654.0523174,13374.0,10.0,9.81,29267.0,433.79
1757421654.0534859,13387.0,10.0,9.83,29366.0,433.79
1757421654.0766556,13401.0,10.0,9.85,29465.0,433.79
1757421654.0875497,13414.0,10.0,9.87,29565.0,433.79
1757421654.1064048,13428.0,10.0,9.89,29665.0,439.16
1757421654.1168926,13442.0,10.0,9.91,29764.0,439.16
1757421654.134221,13455.0,10.0,9.92,29864.0,439.16
1757421654.146404,13468.0,10.0,9.93,29964.0,439.16
1757421654.149652,13481.0,10.0,9.94,30063.0,439.16
1757421654.174988,13495.0,10.0,9.93,30163.0,421.68
1757421654.1823456,13509.0,10.0,9.93,30263.0,421.68
1757421654.2010696,13522.0,10.0,9.93,30362.0,421.68
1757421654.2110968,13536.0,10.0,9.93,30462.0,421.68
1757421654.2144144,13549.0,10.0,9.92,30561.0,421.68
1757421654.2401466,13562.0,10.0,9.92,30661.0,426.76
1757421654.2462583,13576.0,10.0,9.93,30761.0,426.76
1757421654.2621622,13590.0,10.0,9.94,30861.0,426.76
1757421654.2806873,13603.0,10.0,9.95,30961.0,426.76
1757421654.294769,13617.0,10.0,9.95,31061.0,426.76
1757421654.2963865,13630.0,10.0,9.96,31161.0,425.39
1757421654.3221552,13643.0,10.0,9.95,31260.0,425.39
1757421654.329415,13657.0,10.0,9.94,31360.0,425.39
1757421654.3481636,13670.0,10.0,9.93,31459.0,425.39
1757421654.3558629,13684.0,10.0,9.91,31558.0,422.56
1757421654.3759098,13698.0,10.0,9.9,31658.0,422.56
1757421654.3891876,13711.0,10.0,9.9,31757.0,422.56
1757421654.3941445,13724.0,10.0,9.9,31857.0,422.56
1757421654.4152484,13737.0,10.0,9.91,31956.0,422.56
1757421654.4214246,13751.0,10.0,9.91,32056.0,434.08
1757421654.4405718,13765.0,10.0,9.91,32155.0,434.08
1757421654.4453008,13778.0,10.0,9.9,32253.0,434.08
1757421654.4703155,13792.0,10.0,9.88,32353.0,434.08
1757421654.4829679,13805.0,10.0,9.87,32451.0,434.08
1757421654.4960923,13818.0,10.0,9.86,32550.0,424.12
1757421654.5105672,13832.0,10.0,9.85,32649.0,424.12
1757421654.523477,13846.0,10.0,9.84,32747.0,424.12
1757421654.537235,13859.0,10.0,9.83,32846.0,424.12
1757421654.5522244,13873.0,10.0,9.82,32945.0,424.12
1757421654.5522244,13886.0,10.0,9.83,33043.0,436.04
1757421654.5726752,13899.0,10.0,9.83,33143.0,436.04
1757421654.5883617,13913.0,10.0,9.85,33241.0,436.04
1757421654.6045058,13926.0,10.0,9.86,33341.0,436.04
1757421654.617505,13940.0,10.0,9.86,33439.0,436.04
1757421654.6313841,13954.0,10.0,9.85,33537.0,432.23
1757421654.6456606,13967.0,10.0,9.83,33636.0,432.23
1757421654.6498241,13980.0,10.0,9.83,33735.0,432.23
1757421654.6629474,13993.0,10.0,9.83,33833.0,432.23
1757421654.6831434,14007.0,10.0,9.83,33932.0,430.47
1757421654.6989317,14021.0,10.0,9.83,34031.0,430.47
1757421654.7125895,14034.0,10.0,9.84,34130.0,430.47
1757421654.7125895,14048.0,10.0,9.85,34229.0,430.47
1757421654.737956,14061.0,10.0,9.86,34328.0,430.47
1757421654.7536125,14074.0,10.0,9.87,34427.0,442.58
1757421654.760802,14088.0,10.0,9.87,34526.0,442.58
1757421654.780355,14102.0,10.0,9.87,34625.0,442.58
1757421654.793186,14115.0,10.0,9.87,34724.0,442.58
1757421654.8069632,14129.0,10.0,9.86,34822.0,442.58
1757421654.8177257,14142.0,10.0,9.84,34921.0,425.78
1757421654.8233993,14155.0,10.0,9.83,35020.0,425.78
1757421654.8465762,14169.0,10.0,9.84,35119.0,425.78
1757421654.8545206,14182.0,10.0,9.86,35219.0,425.78
1757421654.874477,14196.0,10.0,9.88,35318.0,425.78
1757421654.885737,14210.0,10.0,9.89,35417.0,436.13
1757421654.9018192,14223.0,10.0,9.9,35517.0,436.13
1757421654.9117668,14236.0,10.0,9.9,35616.0,436.13
1757421654.9183106,14249.0,10.0,9.9,35715.0,436.13
1757421654.9395175,14263.0,10.0,9.89,35814.0,427.34
1757421654.9395175,14277.0,10.0,9.88,35913.0,427.34
1757421654.9683733,14290.0,10.0,9.86,36011.0,427.34
