system_time,time,pos,curr
1751558188.3366518,8254.0,0.0,0.39
1751558188.3596706,8264.0,0.0,0.39
1751558188.3677783,8274.0,0.0,0.39
1751558188.374943,8285.0,0.0,0.29
1751558188.3869677,8295.0,0.0,0.29
1751558188.3964884,8305.0,0.0,0.29
1751558188.4100993,8315.0,0.0,0.29
1751558188.4100993,8326.0,0.0,0.29
1751558188.42916,8336.0,0.0,0.29
1751558188.4422402,8346.0,0.0,0.39
1751558188.450454,8356.0,0.0,0.39
1751558188.462141,8367.0,0.0,0.39
1751558188.4645925,8377.0,0.0,0.39
1751558188.47747,8387.0,0.0,0.39
1751558188.4918463,8397.0,0.0,0.39
1751558188.4967823,8408.0,0.0,0.39
1751558188.5112731,8418.0,0.0,0.39
1751558188.5183022,8428.0,0.0,0.39
1751558188.5297077,8438.0,0.0,0.39
1751558188.542307,8449.0,0.0,0.39
1751558188.550608,8459.0,0.0,0.39
1751558188.5596159,8469.0,0.0,0.39
1751558188.5727096,8479.0,0.0,0.39
1751558188.5756667,8488.0,0.0,0.39
1751558188.5920985,8499.0,0.0,0.39
1751558188.596786,8509.0,0.0,0.39
1751558188.6138246,8519.0,0.0,0.39
1751558188.6260362,8529.0,0.0,0.39
1751558188.6260362,8540.0,0.0,0.29
1751558188.6442564,8550.0,0.0,0.29
1751558188.6557412,8560.0,0.0,0.29
1751558188.6596844,8570.0,0.0,0.29
1751558188.675272,8581.0,0.0,0.29
1751558188.686841,8591.0,0.0,0.29
1751558188.696721,8601.0,0.0,0.29
1751558188.7086627,8611.0,0.0,0.29
1751558188.715368,8622.0,0.0,0.29
1751558188.7284331,8632.0,0.0,0.29
1751558188.7355921,8642.0,0.0,0.29
1751558188.7466633,8652.0,0.0,0.29
1751558188.7589684,8663.0,0.0,0.29
1751558188.7605312,8673.0,-4.0,159.28
1751558188.779479,8683.0,-17.0,159.28
1751558188.7910075,8693.0,-42.0,159.28
1751558188.7982507,8704.0,-76.0,159.28
1751558188.8094003,8714.0,-121.0,159.28
1751558188.8094003,8724.0,-177.0,159.28
1751558188.8261502,8735.0,-244.0,1875.2
1751558188.8410165,8745.0,-322.0,1875.2
1751558188.8523402,8756.0,-409.0,1875.2
1751558188.8643382,8766.0,-503.0,1875.2
1751558188.8731282,8777.0,-604.0,1875.2
1751558188.8786166,8787.0,-710.0,1875.2
1751558188.8920867,8798.0,-822.0,1433.5
1751558188.9050992,8809.0,-937.0,1433.5
1751558188.9125962,8819.0,-1056.0,1433.5
1751558188.9267893,8829.0,-1178.0,1433.5
1751558188.9373422,8841.0,-1302.0,1433.5
1751558188.945471,8851.0,-1429.0,1433.5
1751558188.9594834,8862.0,-1558.0,858.4
1751558188.9676487,8872.0,-1687.0,858.4
1751558188.9791908,8883.0,-1818.0,858.4
1751558188.9911704,8894.0,-1950.0,858.4
1751558189.0010107,8904.0,-2082.0,858.4
1751558189.011902,8914.0,-2215.0,858.4
1751558189.0191379,8926.0,-2348.0,636.13
1751558189.0317452,8936.0,-2482.0,636.13
1751558189.0441163,8946.0,-2616.0,636.13
1751558189.047165,8957.0,-2751.0,636.13
1751558189.0649529,8968.0,-2885.0,636.13
1751558189.0679843,8978.0,-3020.0,636.13
1751558189.0789964,8989.0,-3153.0,568.95
1751558189.0934434,8999.0,-3286.0,568.95
1751558189.1005867,9010.0,-3419.0,568.95
1751558189.116652,9021.0,-3552.0,568.95
1751558189.128158,9031.0,-3683.0,568.95
1751558189.1359777,9041.0,-3815.0,568.95
1751558189.1467216,9053.0,-3947.0,593.95
1751558189.1606326,9063.0,-4079.0,593.95
1751558189.1660283,9074.0,-4212.0,593.95
1751558189.1799946,9084.0,-4345.0,593.95
1751558189.1919477,9095.0,-4477.0,593.95
1751558189.1980915,9106.0,-4610.0,593.95
1751558189.2131224,9116.0,-4741.0,593.95
1751558189.219521,9126.0,-4873.0,603.22
1751558189.2258046,9138.0,-5005.0,603.22
1751558189.2442763,9148.0,-5136.0,603.22
1751558189.2543354,9158.0,-5267.0,603.22
1751558189.2654154,9169.0,-5398.0,603.22
1751558189.2738605,9180.0,-5528.0,603.22
1751558189.2774765,9190.0,-5658.0,621.48
1751558189.2982266,9201.0,-5788.0,621.48
1751558189.3088226,9211.0,-5918.0,621.48
1751558189.3178332,9222.0,-6048.0,621.48
1751558189.326176,9233.0,-6178.0,621.48
1751558189.3406017,9243.0,-6309.0,621.48
1751558189.348122,9253.0,-6439.0,638.28
1751558189.359396,9265.0,-6569.0,638.28
1751558189.3723612,9275.0,-6699.0,638.28
1751558189.3755836,9285.0,-6828.0,638.28
1751558189.3943768,9296.0,-6957.0,638.28
1751558189.4006042,9307.0,-7085.0,638.28
1751558189.4144788,9317.0,-7214.0,654.2
1751558189.4253848,9328.0,-7342.0,654.2
1751558189.432763,9338.0,-7471.0,654.2
1751558189.4466953,9349.0,-7600.0,654.2
1751558189.4550538,9360.0,-7730.0,654.2
1751558189.4665887,9370.0,-7860.0,654.2
1751558189.4792168,9380.0,-7990.0,661.82
1751558189.4823172,9392.0,-8119.0,661.82
1751558189.499964,9402.0,-8249.0,661.82
1751558189.5077713,9412.0,-8378.0,661.82
1751558189.51485,9423.0,-8508.0,661.82
1751558189.52847,9434.0,-8637.0,661.82
1751558189.5411289,9444.0,-8766.0,659.47
1751558189.549458,9455.0,-8896.0,659.47
1751558189.560875,9465.0,-9026.0,659.47
1751558189.5731184,9476.0,-9156.0,659.47
1751558189.58012,9487.0,-9287.0,659.47
1751558189.5935507,9497.0,-9418.0,659.47
1751558189.5987546,9507.0,-9550.0,639.84
1751558189.613423,9519.0,-9682.0,639.84
1751558189.6259174,9529.0,-9812.0,639.84
1751558189.6259174,9540.0,-9943.0,639.84
1751558189.6430306,9550.0,-10074.0,639.84
1751558189.6586044,9561.0,-10205.0,639.84
1751558189.6586044,9572.0,-10335.0,632.91
1751558189.6793041,9582.0,-10464.0,632.91
1751558189.686391,9592.0,-10594.0,632.91
1751558189.6990004,9604.0,-10722.0,632.91
1751558189.7121742,9614.0,-10850.0,632.91
1751558189.7169945,9625.0,-10978.0,632.91
1751558189.7321723,9635.0,-11107.0,689.26
1751558189.742544,9646.0,-11235.0,689.26
1751558189.750319,9657.0,-11364.0,689.26
1751558189.7618718,9667.0,-11494.0,689.26
1751558189.7743447,9678.0,-11625.0,689.26
1751558189.7820208,9689.0,-11755.0,689.26
1751558189.793253,9700.0,-11885.0,672.36
1751558189.8076596,9710.0,-12014.0,672.36
1751558189.8140793,9720.0,-12144.0,672.36
1751558189.8270965,9732.0,-12274.0,672.36
1751558189.8349392,9742.0,-12404.0,672.36
1751558189.847373,9753.0,-12533.0,672.36
1751558189.8602061,9763.0,-12662.0,678.61
1751558189.8721929,9774.0,-12791.0,678.61
1751558189.8777993,9785.0,-12920.0,678.61
1751558189.8919992,9795.0,-13049.0,678.61
1751558189.9001493,9806.0,-13179.0,678.61
1751558189.9130063,9817.0,-13309.0,678.61
1751558189.9253461,9827.0,-13440.0,682.13
1751558189.9334774,9838.0,-13571.0,682.13
1751558189.9466798,9848.0,-13703.0,682.13
1751558189.9493163,9860.0,-13836.0,682.13
1751558189.9667742,9870.0,-13968.0,682.13
1751558189.9789815,9881.0,-14101.0,682.13
1751558189.982008,9891.0,-14234.0,625.49
1751558189.999905,9902.0,-14365.0,625.49
1751558190.0094256,9913.0,-14496.0,625.49
1751558190.0162516,9923.0,-14627.0,625.49
1751558190.026526,9934.0,-14757.0,625.49
1751558190.038658,9945.0,-14887.0,625.49
1751558190.0441713,9955.0,-15017.0,658.01
1751558190.0588315,9966.0,-15147.0,658.01
1751558190.0729506,9976.0,-15277.0,658.01
1751558190.0762677,9988.0,-15407.0,658.01
1751558190.0944247,9998.0,-15538.0,658.01
1751558190.1049447,10009.0,-15669.0,658.01
1751558190.1126213,10019.0,-15801.0,660.64
1751558190.1264002,10030.0,-15934.0,660.64
1751558190.1378374,10041.0,-16066.0,660.64
1751558190.1422029,10051.0,-16199.0,660.64
1751558190.1588142,10062.0,-16332.0,660.64
1751558190.1686697,10073.0,-16465.0,660.64
1751558190.1802967,10084.0,-16597.0,630.86
1751558190.1919532,10094.0,-16729.0,630.86
1751558190.1991246,10105.0,-16861.0,630.86
1751558190.2119954,10116.0,-16992.0,630.86
1751558190.2243009,10127.0,-17122.0,630.86
1751558190.2320108,10137.0,-17253.0,630.86
1751558190.244714,10147.0,-17383.0,662.6
1751558190.2485468,10159.0,-17514.0,662.6
1751558190.2658293,10169.0,-17644.0,662.6
1751558190.2784343,10180.0,-17775.0,662.6
1751558190.2813778,10190.0,-17906.0,662.6
1751558190.2977881,10202.0,-18036.0,662.6
1751558190.310251,10212.0,-18167.0,679.2
1751558190.3144312,10223.0,-18298.0,679.2
1751558190.331791,10233.0,-18429.0,679.2
1751558190.3387556,10245.0,-18560.0,679.2
1751558190.3446045,10255.0,-18690.0,679.2
1751558190.3620384,10266.0,-18820.0,679.2
1751558190.3703005,10276.0,-18949.0,682.42
1751558190.3776815,10288.0,-19078.0,682.42
1751558190.393217,10298.0,-19207.0,682.42
